"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpEchoSuccRatio","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
373,288230376151728128,6.006042,3,2048,57895,443,6,443,15,20,1766,17903,0,1169,117.7333,282.9628,4.016055,0.4004028,1.036279,2.497485,294.0372,-0.1428571,-0.8204281,2611,0,0,64,64,0,0,64,806873151,14,1766,0,14,17903,0,1249,65535,129721.1,65535,131328,5,4,6,283,0,15,49,286,1460,64,1571850766,2295920951,0.004,6287403.363,1683417238,0.02005798,0.00287296,4.015823,0.2121339,0.8493897,0.02035597,0,0,0,0,0,0,8,1,6,14,1.75,2.333333,40315,1452049,"0"
970,288230376151728128,4.995899,3,2048,443,50919,6,443,20,16,17551,1748,0,1368,877.55,538.3395,4.037394,0.2497949,0.8658867,4.003284,3513.081,0.1111111,0.8188507,531,5733,59786,56,56,0,2,68,3785553469,20,17551,0,20,1748,0,9760,65160,64513.86,64512,65160,2,0,0,859,0,20,62,286,1380,512,1194686311,1356789020,0.001,1194686.368,1688616445,0.000148992,6.5e-05,0.854855,0.05447687,0.2001075,0.2660756,0.8774313,0,0,0,0,0,1,6,6,10,10,1.666667,14119,13409400,"0"
460,288230376151728128,60.249723,3,2048,52663,443,17,443,12,12,4102,3563,41,1350,341.8333,401.6358,20.19935,5.020811,8.249618,0.1991711,68.08331,0,0.07031964,1,0,0,64,64,0,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01537901,0.000195968,0.153742,0.02767958,0.04112725,0.02485504,0,0,0,0,0,0,7,1,2,12,1.714286,6,45940,1702113,"0"
659,288230376151728128,1.957277,3,2048,443,62393,6,443,18,17,7585,2497,0,1368,421.3889,503.6664,1.839122,0.1087376,0.40654,9.196449,3875.282,0.02857143,0.5046618,531,1,11859,55,55,0,0,16448,124400056,18,7585,0,18,2497,0,6165,65160,64181.62,64128,65160,2,0,0,795,0,18,56,286,1380,128,755312359,1375150340,0.001,755312.3949,1689029056,0.000246,0.000199008,1.815578,0.3247745,0.6661547,0.3468381,0.6662333,0,0,0,0,0,1,10,1,15,15,15,18,7585,"0"
879,288230376151728128,4.999164,3,2048,49872,443,6,443,15,19,1750,17486,0,1153,116.6667,279.5474,4.003264,0.3332776,0.9690766,3.000502,350.0585,-0.1176471,-0.8180495,2611,0,0,64,64,0,2,64,2500523477,14,1750,0,14,17486,0,1233,65535,129806.5,65535,131328,4,6,5,475,0,15,49,286,1460,64,1837668241,1186996355,0.001,1837668.328,1687965774,0.02119904,0.000326976,4.003024,0.2219427,0.8661329,0.02146304,0,0,0,0,0,0,5,1,7,11,2.2,1.571429,74561,2740287,"0"
499,288230376151728128,6.004922,3,2048,58000,443,6,443,16,19,1766,17921,0,1169,110.375,275.3636,4.07156,0.3753076,1.016439,2.664481,294.0921,-0.08571429,-0.8205923,2611,0,0,64,64,0,0,64,1169663419,15,1766,0,15,17921,0,1249,65535,130211.3,65535,131328,6,6,7,283,0,16,52,286,1460,64,1447193808,1948093138,0.001,1447193.877,1688258066,0.02237702,0.000264,4.071361,0.2243203,0.8812461,0.02253702,0,0,0,0,0,0,8,1,6,14,1.75,2.333333,57964,2039602,"0"
13,288230376151728128,4.997807,3,2048,50190,443,6,443,13,17,1748,15296,0,1151,134.4615,296.0586,4.050455,0.3844467,1.035934,2.601141,349.7534,-0.1333333,-0.7948838,2611,0,0,64,64,0,2,64,932481283,12,1748,0,12,15296,0,1231,65535,129181.5,65535,131328,4,5,5,475,0,13,43,286,1460,64,803453154,2398997108,0.001,803453.1922,1689004263,0.020872,0.001482944,4.050226,0.2491756,0.920114,0.02115296,0,0,0,0,0,0,6,1,7,15,2.5,2.142857,811,33032,"0"
390,288230376151728128,0,3,2048,23,36028,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000272,0,67,0,0,0,0,1,1,1,1,1,1,33744,1195792,"0"
438,288230376151728128,4.992008,3,2048,62224,443,6,443,17,25,1750,26809,0,1153,102.9412,265.1039,4.075987,0.2936475,0.9333147,3.405443,350.5603,-0.1904762,-0.8774467,2611,0,0,64,64,0,0,64,4139150284,16,1750,0,16,26809,0,1233,65535,129611.5,65535,131328,6,5,7,283,0,17,55,286,1460,64,713958156,2248166221,0.001,713958.1899,1689069746,0.02211501,0.001199008,4.075735,0.1766985,0.7791522,0.02228099,0,0,0,0,0,0,6,1,8,12,2,1.5,32723,1448479,"0"
648,288230376151728128,5.997784,3,2048,58111,443,6,443,17,20,1766,17915,0,1169,103.8824,268.3275,4.061647,0.3528108,0.989925,2.83438,294.4421,-0.08108108,-0.8205376,2611,0,0,64,64,0,0,64,1150677630,16,1766,0,16,17915,0,1249,65535,130235.3,65535,131328,4,7,5,283,0,17,55,286,1460,64,1976224209,2297114990,0.001,1976224.303,1687729611,0.02114502,0.000460992,4.061457,0.2116227,0.8596919,0.02130099,0,0,0,0,0,0,7,1,6,12,1.714286,2,72913,2615737,"0"
19,288230376151728128,3540.067028,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.01378,59.00111,6.140054,0.01694883,0,1,0,1,3500,7323,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,60,0,"0"
927,288230376151728128,4.992639,3,2048,443,61599,6,443,19,14,17452,1750,0,1368,918.5263,529.4982,4.033079,0.2627705,0.8845009,3.805603,3495.546,0.1515152,0.8177273,531,6225,59295,56,56,0,0,68,512002650,19,17452,0,19,1750,0,10944,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1380,512,2017369205,1774979468,0.001,2017369.301,1687757164,0.000248,8.8e-05,0.859702,0.06256828,0.213056,0.286686,0.8981432,0,0,0,0,0,1,10,6,18,18,3,12406,11998407,"0"
366,288230376151728128,4.989818,3,2048,62167,443,6,443,14,18,1750,17470,0,1153,125,287.6742,4.062092,0.3564156,1.007963,2.805713,350.7142,-0.125,-0.817898,2611,0,0,64,64,0,0,64,1120091264,13,1750,0,13,17470,0,1233,65535,129410.3,65535,131328,5,5,6,283,0,14,46,286,1460,64,3836776760,3746279001,0.001,3836776.942,1685946663,0.02181101,0.000461984,4.061858,0.2377553,0.8998232,0.02199101,0,0,0,0,0,0,11,1,7,15,1.363636,2.142857,26658,1171431,"0"
741,288230376151728128,6.005628,3,2048,443,58184,6,443,20,19,17868,1766,0,1368,893.4,559.9966,4.010165,0.3002814,0.9227998,3.330209,2975.209,0.02564103,0.820108,531,63611,1908,56,56,0,0,68,2936646600,20,17868,0,20,1766,0,5472,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1380,512,2170718407,549314567,0.001,2170718.51,1687535537,0.000281984,6e-05,1.896325,0.1006365,0.4119637,0.3103892,0.9433597,0,0,0,0,0,1,10,5,13,13,2.6,10158,9288034,"0"
103,288230376151728128,8.997037,3,2048,443,60995,6,443,51,29,60347,2903,0,1368,1183.275,397.7021,4.030174,0.1764125,0.7672212,5.668533,6707.431,0.275,0.9082055,531,31505,33983,56,56,0,0,68,2907129554,51,60347,0,51,2903,0,14392,65160,64512,64512,65160,2,0,0,795,0,51,155,286,1380,512,2014674189,1458768036,0.001,2014674.285,1687757164,0.000222976,2.41e-05,3.882743,0.1663663,0.7049648,0.260088,0.8948043,0,0,0,0,0,1,9,7,21,21,3,1208,1174068,"0"
652,288230376151728128,4.992823,3,2048,443,49719,6,443,20,16,17559,1750,0,1368,877.95,538.3484,4.027826,0.2496411,0.8643997,4.00575,3516.848,0.1111111,0.8187374,531,64714,805,56,56,0,2,68,1894216114,20,17559,0,20,1750,0,9760,65160,64513.86,64512,65160,2,0,0,859,0,20,62,286,1380,512,3918946758,1464911165,0.001,3918946.944,1685883806,0.000145024,6e-05,0.867014,0.05519156,0.2029674,0.2656758,0.876254,0,0,0,0,0,1,6,6,10,10,1.666667,8164,7800494,"0"
833,288230376151728128,4.995835,3,2048,443,49838,6,443,18,14,17500,1750,0,1368,972.2222,502.5737,4.012725,0.2775464,0.9014071,3.603001,3502.918,0.125,0.8181818,531,38488,27033,56,56,0,2,68,2710868221,18,17500,0,18,1750,0,10944,65160,64519.4,64512,65160,2,0,0,859,0,18,56,286,1380,512,1186827295,1119928803,0.001,1186827.351,1688616445,0.000246016,8.8e-05,0.881336,0.06418464,0.218406,0.2987973,0.9154171,0,0,0,0,0,1,6,6,10,10,1.666667,10390,9938288,"0"
170,288230376151728128,4.99435,3,2048,443,61049,6,443,18,14,17437,1750,0,1368,968.7222,502.4581,3.984643,0.2774639,0.8962829,3.604073,3491.345,0.125,0.8175848,531,50415,15106,56,56,0,0,68,1041355057,18,17437,0,18,1750,0,10944,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1380,512,2236561504,1979234591,0.001,2236561.61,1687535537,0.000252032,0.000124992,0.911643,0.06642494,0.2259082,0.2996944,0.9111255,0,0,0,0,0,1,10,6,18,18,3,2431,2428044,"0"
188,288230376151728128,4.991794,3,2048,443,50306,6,443,19,15,17458,1748,0,1368,918.8421,529.5296,3.989036,0.262726,0.8767503,3.806247,3497.34,0.1176471,0.8179736,531,4281,61239,56,56,0,2,68,603682039,19,17458,0,19,1748,0,10944,65160,64514.65,64512,65160,2,0,0,859,0,19,59,286,1380,512,3119405394,132483698,0.001,3119405.542,1686688871,0.000289024,8.5e-05,0.903428,0.061246,0.2174635,0.2807551,0.8904291,0,0,0,0,0,1,7,6,14,14,2.333333,2245,2049224,"0"
1177,288230376151728128,5.00269,3,2048,50044,443,6,443,21,23,1750,21818,0,1153,83.33334,241.7493,4.07967,0.2382233,0.8543941,4.197742,349.8118,-0.04545455,-0.8514935,2611,0,0,64,64,0,2,64,2210808177,20,1750,0,20,21818,0,1233,65535,130378.7,65535,131328,8,8,9,475,0,21,67,286,1460,64,4281749907,2395488009,0.001,4281750.11,1685522458,0.021168,0.000537984,4.079455,0.1838886,0.8114805,0.02129997,0,0,0,0,0,0,10,1,7,21,2.1,3,92162,3552746,"0"
448,288230376151728128,5.008655,3,2048,443,49590,6,443,44,20,50988,1750,0,1368,1158.818,419.7687,3.985858,0.1138331,0.5992778,8.784794,10179.98,0.375,0.9336342,531,38626,26869,56,56,0,2,68,3978439176,44,50988,0,44,1750,0,21888,65160,64512,64512,65160,2,0,0,859,0,44,134,286,1380,512,3113291338,2892274166,0.004,12453165.94,1677348997,0.00013696,7.1e-05,0.903045,0.04604629,0.1916407,0.1458163,0.6161979,0,0,0,0,0,1,5,7,11,11,1.571429,5917,5735346,"0"
288,288230376151728128,5.994109,3,2048,57834,443,6,443,14,19,1766,17888,0,1169,126.1429,291.1992,3.98173,0.4281507,1.057676,2.335626,294.6226,-0.1515152,-0.820291,2611,0,0,64,64,0,0,64,3525453750,13,1766,0,13,17888,0,1249,65535,129488.5,65535,131328,4,4,5,283,0,14,46,286,1460,64,2486641767,2168754435,0.001,2486641.885,1687217652,0.02141197,0.005904,3.981545,0.2225915,0.8610631,0.02156902,0,0,0,0,0,0,8,1,6,14,1.75,2.333333,30699,1111560,"0"
789,288230376151728128,0,3,2048,58174,53,17,53,1,1,42,42,42,42,42,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01798501,0.01798501,0.01798501,0.01798501,0,0.01798501,0,0,0,0,0,0,6,1,12,12,2,1,65193,2831484,"0"
129,288230376151728128,4.991088,3,2048,443,61020,6,443,18,16,17486,1750,0,1368,971.4445,502.5145,3.99912,0.2772827,0.8987362,3.606428,3503.445,0.05882353,0.8180495,531,10698,54823,56,56,0,0,68,4017205489,18,17486,0,18,1750,0,8208,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1380,512,2014799186,803696737,0.001,2014799.282,1687757164,0.000345984,8.81e-05,0.890193,0.05682726,0.2083565,0.2902993,0.9102191,0,0,0,0,0,1,8,6,16,16,2.666667,1930,1956408,"0"
819,288230376151728128,4.991904,3,2048,49828,443,6,443,18,33,1750,35839,0,1153,97.22222,258.6518,4.03,0.277328,0.9028624,3.605839,350.5677,-0.2941177,-0.9068877,2611,0,0,64,64,0,2,64,3497807257,17,1750,0,17,35839,0,1233,65535,127835.6,65535,131328,7,5,8,475,0,18,58,286,1460,64,2768148157,2456348972,0.001,2768148.288,1687035074,0.02176998,0.001054976,4.029787,0.1328746,0.6780586,0.02191897,0,0,0,0,0,0,7,1,8,12,1.714286,1.5,67984,2523812,"0"
607,288230376151728128,0,3,2048,53,57540,17,53,1,1,59,43,59,59,59,0,0,0,0,0,0,0,0.1568628,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.025702,0,0,0,0,0,0,1,6,21,21,21,1,20,1558,"0"
831,288230376151728128,5.000812,3,2048,50819,443,6,443,18,21,1748,21327,0,1151,97.11111,258.2599,4.005182,0.2778229,0.8992199,3.599415,349.5432,-0.07692308,-0.8484941,2611,0,0,64,64,0,2,64,2966027689,17,1748,0,17,21327,0,1231,65535,130309.1,65535,131328,6,6,7,475,0,18,58,286,1460,64,151169391,3121784414,0.001,151169.3982,1689659487,0.01869901,0.00040896,4.004912,0.1998512,0.829328,0.01881504,0,0,0,0,0,0,5,1,7,11,2.2,1.571429,68736,3062411,"0"
38,288230376151728128,0,3,2048,123,123,17,123,1,1,48,48,48,48,48,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01889099,0.01889099,0.01889099,0.01889099,0,0.01889099,0,0,0,0,0,0,10,1,2,2,0.2,1,6747,256663,"0"
352,288230376151728128,4.998005,3,2048,443,61180,6,443,20,13,17467,1750,0,1368,873.35,533.0455,4.031173,0.2499003,0.8636575,4.001597,3494.794,0.2121212,0.8178696,531,6288,59231,56,56,0,0,68,3952554826,20,17467,0,20,1750,0,12969,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1380,512,3888842807,3694313322,0.001,3888842.992,1685883806,0.000220032,0.000182016,0.836955,0.06572965,0.2139121,0.2926028,0.8759852,0,0,0,0,0,1,10,6,16,16,2.666667,4521,4350577,"0"
222,288230376151728128,4.998698,3,2048,62058,443,6,443,14,18,1750,17505,0,1153,125,287.6742,4.041152,0.3570499,1.003924,2.800729,350.0912,-0.125,-0.818229,2611,0,0,64,64,0,0,64,4108727863,13,1750,0,13,17505,0,1233,65535,129540.1,65535,131328,4,6,5,283,0,14,46,286,1460,64,3628820479,1166523066,0.001,3628820.651,1686154149,0.02134698,0.001562016,4.040895,0.2351803,0.8954955,0.02161299,0,0,0,0,0,0,9,1,8,20,2.222222,2.5,15286,666117,"0"
321,288230376151728128,4.992148,3,2048,62131,443,6,443,14,19,1750,17438,0,1153,125,287.6742,4.056873,0.356582,1.007114,2.804404,350.5505,-0.1515152,-0.8175943,2611,0,0,64,64,0,0,64,2132869048,13,1750,0,13,17438,0,1233,65535,129272.8,65535,131328,5,5,6,283,0,14,46,286,1460,64,4114100192,3094392110,0.001,4114100.387,1685669165,0.02162198,0.000986016,4.056657,0.2226201,0.8782732,0.02189497,0,0,0,0,0,0,7,1,7,13,1.857143,1.857143,22542,995704,"0"
38,288230376151728128,4.995851,3,2048,49320,443,6,443,15,19,1750,17428,0,1153,116.6667,279.5474,4.022821,0.3330567,0.9730266,3.002491,350.2907,-0.1176471,-0.8174992,2611,0,0,64,64,0,2,64,3577539828,14,1750,0,14,17428,0,1233,65535,129610.7,65535,131328,5,5,6,475,0,15,49,286,1460,64,2688269883,3111985381,0.001,2688270.011,1687112587,0.02214899,0.000565952,4.022509,0.2213019,0.8707468,0.02228998,0,0,0,0,0,0,9,1,7,17,1.888889,2.428571,1995,86801,"0"
818,288230376151728128,4.993345,3,2048,443,62523,6,443,19,15,17466,1750,0,1368,919.2632,510.1191,4.092979,0.2628076,0.8949516,3.805065,3497.856,0.1176471,0.8178601,531,16123,49397,56,56,0,0,68,110005121,19,17466,0,19,1750,0,5472,65160,64517.18,64512,65160,2,0,0,795,0,19,59,286,1380,512,3096113021,1979637218,0.001,3096113.168,1686688871,0.000227008,9.7e-05,0.792808,0.05410901,0.1907463,0.2821063,0.905557,0,0,0,0,0,1,8,6,14,14,2.333333,10878,10433852,"0"
326,288230376151728128,4.997803,3,2048,443,50406,6,443,20,15,17587,1748,0,1368,879.35,526.9044,3.986772,0.2498902,0.8576273,4.001758,3518.946,0.1428571,0.819188,531,48595,16924,56,56,0,2,68,3055990403,20,17587,0,20,1748,0,10153,65160,64513.86,64512,65160,2,0,0,859,0,20,62,286,1380,512,3119845377,3737980709,0.001,3119845.525,1686688871,0.000132992,9.4e-05,0.913816,0.06190793,0.2199726,0.2720353,0.8715413,0,0,0,0,0,1,10,6,16,16,2.666667,4234,4019899,"0"
798,288230376151728128,5.00571,3,2048,443,49813,6,443,24,21,23875,1750,0,1368,994.7917,512.4,4.086686,0.2085713,0.807657,4.794525,4769.553,0.06666667,0.8634146,531,3356,62159,56,56,0,2,68,2794998829,24,23875,0,24,1750,0,5472,65160,64512.44,64512,65160,2,0,0,859,0,24,74,286,1380,512,3765988228,153905355,0.004,15063953.63,1674739195,0.000268032,3.9e-05,0.816818,0.03960743,0.1696114,0.2169312,0.8151161,0,0,0,0,0,1,7,7,11,11,1.571429,9735,9256461,"0"
690,288230376151728128,5.007071,3,2048,443,61427,6,443,18,14,17562,1750,0,1368,975.6667,503.0665,4.048348,0.2781706,0.9084543,3.594916,3507.44,0.125,0.8187655,531,13653,51868,56,56,0,0,68,1277239832,18,17562,0,18,1750,0,10944,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1380,512,3084907395,1277385235,0.004,12339630.17,1677434148,0.000184,8.5e-05,0.859833,0.06246136,0.2131181,0.2983562,0.9220222,0,0,0,0,0,1,5,6,10,10,1.666667,9159,8827162,"0"
515,288230376151728128,0,3,2048,23,42816,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000257024,0,67,0,0,0,0,1,1,1,1,1,1,42694,1578753,"0"
582,288230376151728128,5.988686,3,2048,58060,443,6,443,17,21,1766,17923,0,1169,103.8824,268.3275,4.075765,0.3522756,0.9909419,2.838686,294.8894,-0.1052632,-0.8206105,2611,0,0,64,64,0,0,64,2404188893,16,1766,0,16,17923,0,1249,65535,130241.1,65535,131328,6,6,7,283,0,17,55,286,1460,64,1153002871,2358696899,0.001,1153002.926,1688552570,0.02193005,0.000468992,4.075574,0.2055596,0.8435039,0.02207302,0,0,0,0,0,0,8,1,6,12,1.5,2,66219,2358163,"0"
474,288230376151728128,5.001018,3,2048,49604,443,6,443,14,18,1750,17522,0,1153,125,287.6742,4.050291,0.3572156,1.006238,2.79943,349.9287,-0.125,-0.8183894,2611,0,0,64,64,0,2,64,3267989975,13,1750,0,13,17522,0,1233,65535,129533.9,65535,131328,4,5,5,475,0,14,46,286,1460,64,3518148739,3765072272,0.001,3518148.906,1686284084,0.02053997,0.000665984,4.050019,0.2358295,0.8974921,0.02078195,0,0,0,0,0,0,10,1,7,17,1.7,2.428571,40733,1489694,"0"
365,288230376151728128,4.995516,3,2048,443,61193,6,443,20,16,17473,1750,0,1368,873.65,530.8607,3.986037,0.2497758,0.8574272,4.003591,3497.737,0.1111111,0.8179265,531,25793,39726,56,56,0,0,68,639195479,20,17473,0,20,1750,0,7258,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1380,512,1156268336,2150465513,0.001,1156268.391,1688616445,0.000138944,4.3e-05,0.913273,0.05804883,0.2138167,0.2679672,0.8698425,0,0,0,0,0,1,10,6,16,16,2.666667,4765,4577801,"0"
932,288230376151728128,0,3,2048,49286,23,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,1724720128,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000280992,0.000280992,0.000280992,0.000280992,0,0.000280992,0,3,0,0,0,0,1,1,2,2,2,1,64,0,"0"
214,288230376151728128,0.072234,3,2048,853,61077,6,853,10,11,8074,605,0,1368,807.4,518.594,0.032217,0.0072234,0.009550079,138.439,111775.6,-0.04761905,0.860583,2579,1,42720,57,57,0,0,64,462408953,10,7811,0,10,606,0,2736,65160,65520.82,65160,65536,0,1,1,795,0,10,32,286,1380,2048,3765445239,143491409,1,3765445239,1.84467e+19,0.000113984,4.4e-05,0.01650099,0.002982086,0.005544388,0.01414299,0.009346161,18,0,0,0,0,1,12,3,3,3,1,20,16148,"0"
693,288230376151728128,4.997981,3,2048,61430,443,6,443,16,20,1750,17488,0,1153,109.375,272.0483,4.0895,0.3123738,0.9606619,3.201293,350.1414,-0.1111111,-0.8180684,2611,0,0,64,64,0,0,64,268282947,15,1750,0,15,17488,0,1233,65535,130018.8,65535,131328,4,6,5,283,0,16,52,286,1460,64,483411520,2238255585,0.001,483411.543,1689290382,0.023056,0.000544,4.089296,0.2136253,0.8654624,0.02318599,0,0,0,0,0,0,5,1,8,12,2.4,1.5,55067,2360735,"0"
999,288230376151728128,0,3,2048,53,58712,17,53,1,1,43,43,43,43,43,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01922301,0,0,0,0,0,0,1,9,11,11,11,1,18,1767,"0"
235,288230376151728128,4.996729,3,2048,443,49454,6,443,19,14,17513,1750,0,1368,921.7368,517.1256,4.019962,0.2629857,0.8824922,3.802488,3504.893,0.1515152,0.8183045,531,27806,37714,56,56,0,2,68,3674453617,19,17513,0,19,1750,0,9760,65160,64517.18,64512,65160,2,0,0,859,0,19,59,286,1380,512,3112626327,560684721,0.001,3112626.475,1686688871,0.000249984,0.00016,0.880773,0.06435128,0.218211,0.287549,0.8966126,0,0,0,0,0,1,7,6,14,14,2.333333,3018,2913030,"0"
581,288230376151728128,0,3,2048,53,60382,17,53,1,1,32,32,32,32,32,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.02063104,0,0,0,0,0,0,1,6,57,57,57,1,35,2695,"0"
211,288230376151728128,4.999508,3,2048,50323,443,6,443,14,18,1748,17499,0,1151,124.8571,287.2341,4.071761,0.3571077,1.010641,2.800276,349.6344,-0.125,-0.8183613,2611,0,0,64,64,0,2,64,177573468,13,1748,0,13,17499,0,1231,65535,129543.3,65535,131328,4,5,5,475,0,14,46,286,1460,64,3663217509,1191915410,0.001,3663217.683,1686145144,0.02132403,0.001705024,4.071523,0.237839,0.9020765,0.02156998,0,0,0,0,0,0,7,1,7,15,2.142857,2.142857,16494,689648,"0"
143,288230376151728128,4.992538,3,2048,443,50274,6,443,19,16,17427,1748,0,1368,917.2105,518.0634,3.985072,0.2627651,0.8761754,3.80568,3490.609,0.08571429,0.8176793,531,38829,26691,56,56,0,2,68,3044327858,19,17427,0,19,1748,0,9760,65160,64517.18,64512,65160,2,0,0,859,0,19,59,286,1380,512,2461243958,3114700701,0.001,2461244.075,1687346872,0.000273984,6.5e-05,0.910213,0.05784062,0.2131028,0.276008,0.8887977,0,0,0,0,0,1,8,6,14,14,2.333333,1635,1490698,"0"
536,288230376151728128,4.99344,3,2048,49641,443,6,443,17,20,1750,17479,0,1153,102.9412,265.1039,4.005374,0.2937317,0.9208325,3.404467,350.4598,-0.08108108,-0.8179833,2611,0,0,64,64,0,2,64,2336284177,16,1750,0,16,17479,0,1233,65535,130063.8,65535,131328,5,7,6,475,0,17,55,286,1460,64,3989473110,3918560820,0.001,3989473.299,1685812894,0.02018496,0.000537984,4.005144,0.2097415,0.8475367,0.02033095,0,0,0,0,0,0,12,1,7,19,1.583333,2.714286,43955,1643032,"0"
329,288230376151728128,4.998185,3,2048,62138,443,6,443,15,18,1750,17479,0,1153,116.6667,279.5474,4.076834,0.3332124,0.9837163,3.001089,350.1271,-0.09090909,-0.8179833,2611,0,0,64,64,0,0,64,233657164,14,1750,0,14,17479,0,1233,65535,129857,65535,131328,4,6,5,283,0,15,49,286,1460,64,4112126765,2436425672,0.001,4112126.96,1685671173,0.022,7.3e-05,4.076569,0.2369632,0.9034758,0.02215699,0,0,0,0,0,0,8,1,8,14,1.75,1.75,23631,1029806,"0"
765,288230376151728128,4.990378,3,2048,50759,443,6,443,15,20,1748,17466,0,1151,116.5333,279.121,4.062432,0.3326919,0.9806575,3.005784,350.2741,-0.1428571,-0.8180493,2611,0,0,64,64,0,2,64,1788006789,14,1748,0,14,17466,0,1231,65535,129629.2,65535,131328,5,5,6,475,0,15,49,286,1460,64,3166312733,2274818555,0.001,3166312.883,1686644045,0.02058899,0.00068896,4.062189,0.2115794,0.8598641,0.02088998,0,0,0,0,0,0,7,1,7,11,1.571429,1.571429,61994,2761930,"0"
39,288230376151728128,5.998908,3,2048,57646,443,6,443,14,19,1766,17039,0,1169,126.1429,291.1992,4.027632,0.4284935,1.064818,2.333758,294.3869,-0.1515152,-0.8121776,2611,0,0,64,64,0,0,64,2943032472,13,1766,0,13,17039,0,1249,65535,129584.3,65535,131328,4,5,5,283,0,14,46,286,1460,64,3120971984,1946077123,0.001,3120972.132,1686582271,0.02028403,0.00061504,4.027371,0.2227895,0.87151,0.02055002,0,0,0,0,0,0,10,1,6,14,1.4,2.333333,2497,99918,"0"
113,288230376151728128,5.003576,3,2048,61005,443,6,443,21,37,1750,42104,0,1153,83.33334,241.7493,4.036948,0.2382655,0.8465322,4.196999,349.7499,-0.2758621,-0.9201897,2611,0,0,64,64,0,0,64,1453933733,20,1750,0,20,42104,0,1233,65535,126784.4,65535,131328,8,7,9,283,0,21,67,286,1460,64,2672471228,3083016445,0.001,2672471.355,1687099417,0.02365203,0.000133952,4.036724,0.1163893,0.6442863,0.02379699,0,0,0,0,0,0,8,1,8,18,2.25,2.25,10056,357828,"0"
