"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpEchoSuccRatio","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
114,288230376151728128,5.995958,3,2048,443,53733,6,443,19,18,17386,1747,0,1440,915.0526,582.1238,4.020801,0.3155768,0.9429183,3.168802,2899.62,0.02702703,0.8173836,531,59948,5572,57,57,0,0,16452,138139180,19,17386,0,19,1747,0,3595,65160,64517.18,64512,65160,2,0,0,795,0,19,59,286,1452,512,2162216835,331258685,0.001,2162216.938,1688042077,0.000123008,2.3e-05,1.873301,0.1048142,0.41684,0.3279961,0.9645994,0,0,0,0,0,1,7,5,13,13,2.6,1261,1273235,"0"
115,288230376151728128,5.997852,3,2048,53734,443,6,443,18,20,1747,17407,0,1150,97.05556,258.064,4.174958,0.333214,0.9817947,3.001075,291.2709,-0.05263158,-0.8175838,2611,0,0,64,64,0,0,64,3592261420,17,1747,0,17,17407,0,1230,65535,129816.2,65535,132480,8,5,9,283,0,18,58,286,1460,64,791068828,4232415618,0.001,791068.8656,1689413230,0.02009197,4.8e-05,4.174757,0.2204581,0.8830251,0.02024301,0,0,0,0,0,0,7,1,6,14,2,2.333333,21167,348621,"0"
115,288230376151728128,6.002073,3,2048,443,53734,6,443,20,18,17407,1747,0,1440,870.35,596.2655,4.174971,0.3001037,0.9415844,3.332182,2900.165,0.05263158,0.8175838,531,57003,8516,57,57,0,0,16452,362927751,20,17407,0,20,1747,0,4360,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,4232417561,791068828,0.001,4232417.762,1685971881,0.00015104,2.2e-05,1.730705,0.09680773,0.3851166,0.3172659,0.9633526,0,0,0,0,0,1,7,5,13,13,2.6,1279,1290630,"0"
116,288230376151728128,6.000214,3,2048,53735,443,6,443,17,20,1747,17389,0,1150,102.7647,262.2209,4.002956,0.3529538,0.9827117,2.833232,291.1563,-0.08108108,-0.8174122,2611,0,0,64,64,0,0,64,2560441605,16,1747,0,16,17389,0,1230,65535,129919.1,65535,132480,8,4,9,283,0,17,55,286,1460,64,499518401,50124137,0.001,499518.4247,1689704786,0.02351501,2.6e-05,4.002768,0.2122904,0.8464476,0.02365197,0,0,0,0,0,0,7,1,6,14,2,2.333333,21563,354178,"0"
116,288230376151728128,6.001567,3,2048,443,53735,6,443,20,17,17389,1747,0,1440,869.45,597.3145,4.003066,0.3000783,0.9213943,3.332463,2897.41,0.08108108,0.8174122,531,27682,37837,57,57,0,0,68,4175828650,20,17389,0,20,1747,0,8640,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,50126076,499518401,0.001,50126.07838,1690154178,0.00013696,4.8e-05,1.896034,0.1123303,0.4326154,0.3246207,0.9505944,0,0,0,0,0,1,7,5,13,13,2.6,1299,1308014,"0"
117,288230376151728128,5.994556,3,2048,53736,443,6,443,17,18,1747,17395,0,1150,102.7647,264.5002,4.143898,0.352621,0.9999188,2.835907,291.4311,-0.02857143,-0.8174694,2611,0,0,64,64,0,0,64,4013652454,16,1747,0,16,17395,0,1230,65535,129737,65535,132480,8,5,9,283,0,17,55,286,1460,64,3417261289,1179679704,0.001,3417261.451,1686787049,0.02146797,0.000417984,4.143692,0.239427,0.9186916,0.02175302,0,0,0,0,0,0,7,1,6,14,2,2.333333,21923,359702,"0"
117,288230376151728128,5.997814,3,2048,443,53736,6,443,18,17,17395,1747,0,1440,966.3889,558.9571,4.143846,0.3332119,0.9790615,3.001093,2900.223,0.02857143,0.8174694,531,57629,7892,57,57,0,0,68,2674258951,18,17395,0,18,1747,0,5760,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1452,512,1179681636,3417261289,0.001,1179681.692,1689024629,0.000285056,2.2e-05,1.7502,0.1038193,0.3993122,0.3432463,1.001721,0,0,0,0,0,1,7,5,13,13,2.6,1318,1325419,"0"
119,288230376151728128,5.998858,3,2048,53737,443,6,443,17,20,1747,17384,0,1150,102.7647,262.2209,4.087991,0.352874,0.9931997,2.833873,291.2221,-0.08108108,-0.8173645,2611,0,0,64,64,0,0,64,2394941203,16,1747,0,16,17384,0,1230,65535,130131.9,65535,132480,7,5,8,283,0,17,55,286,1460,64,3559086734,50136135,0.001,3559086.903,1686645231,0.02266298,0.000164032,4.087821,0.2171749,0.8643433,0.022856,0,0,0,0,0,0,7,1,6,14,2,2.333333,22296,365259,"0"
119,288230376151728128,6.000246,3,2048,443,53737,6,443,20,17,17384,1747,0,1440,869.2,597.4819,4.088061,0.3000123,0.9308141,3.333197,2897.215,0.08108108,0.8173645,531,56433,9086,57,57,0,0,68,2161293861,20,17384,0,20,1747,0,7258,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,50138075,3559086734,0.001,50138.07738,1690154178,0.000193024,2.3e-05,1.811851,0.107416,0.4133904,0.3245909,0.9581132,0,0,0,0,0,1,7,5,13,13,2.6,1338,1342789,"0"
120,288230376151728128,5.995589,3,2048,53738,443,6,443,19,20,1747,17405,0,1150,91.94736,249.9253,4.227036,0.3155573,0.9641585,3.168997,291.3809,-0.02564103,-0.8175647,2611,0,0,64,64,0,0,64,1120751906,18,1747,0,18,17405,1,1230,65535,130544.6,65535,132480,7,6,8,283,8,19,61,286,1460,64,330346991,4232439628,0.001,330347.0067,1689873975,0.02278906,2.8e-05,4.226841,0.2345685,0.9158714,0.02290605,0,0,0,0,0,0,7,1,6,14,2,2.333333,22653,370783,"0"
120,288230376151728128,5.998316,3,2048,443,53738,6,443,20,19,17405,1747,0,1440,870.25,598.4648,4.227133,0.2999158,0.9458686,3.334269,2901.648,0.02564103,0.8175647,531,56863,8656,57,57,0,0,68,3901479577,19,17405,0,20,1747,0,3595,65160,64515.62,64512,65160,2,0,0,795,0,20,62,286,1452,512,4232441561,330346991,0.001,4232441.762,1685971881,0.000116992,2.4e-05,1.666372,0.08856338,0.3619793,0.3231319,0.9848093,0,0,0,0,0,1,7,5,13,13,2.6,1358,1360203,"0"
121,288230376151728128,5.999253,3,2048,53739,443,6,443,14,19,1747,17370,0,1150,124.7857,287.0141,4.067762,0.4285181,1.069315,2.333624,291.2029,-0.1515152,-0.8172308,2611,0,0,64,64,0,0,64,1786535375,13,1747,0,13,17370,0,1230,65535,129555.5,65535,132480,5,4,6,283,0,14,46,286,1460,64,286623193,924774257,0.001,286623.2066,1689917705,0.02325395,1.98e-06,4.067578,0.2262391,0.8799359,0.02357094,0,0,0,0,0,0,7,1,6,14,2,2.333333,23016,376376,"0"
121,288230376151728128,6.001039,3,2048,443,53739,6,443,19,14,17370,1747,0,1440,914.2105,582.415,4.06785,0.3158442,0.9486897,3.166118,2894.499,0.1515152,0.8172308,531,33140,32380,57,57,0,0,16452,1679335546,19,17370,0,19,1747,0,10120,65160,64517.18,64512,65160,2,0,0,795,0,19,59,286,1452,512,924776198,286623193,0.001,924776.2419,1689279553,0.000316992,0.000113984,1.830999,0.1317697,0.4541421,0.3580089,0.9902183,0,0,0,0,0,1,7,5,13,13,2.6,1378,1377599,"0"
44,288230376151728128,118.991262,3,2048,138,138,17,138,2,0,402,0,201,201,201,0,118.9913,59.49563,42.06976,0.01680796,3.378399,1,1,1,4,4,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,124,7797,"0"
122,288230376151728128,5.997459,3,2048,53740,443,6,443,16,20,1747,17414,0,1150,109.1875,269.0673,4.004172,0.3748412,1.006823,2.667797,291.29,-0.1111111,-0.8176504,2611,0,0,64,64,0,0,64,3662126620,15,1747,0,15,17414,0,1230,65535,129596.6,65535,132480,6,5,7,283,0,16,52,286,1460,64,946418161,571903859,0.001,946418.206,1689257916,0.02284294,6e-05,4.003972,0.2130539,0.8465515,0.02296794,0,0,0,0,0,0,7,1,6,14,2,2.333333,23380,381934,"0"
122,288230376151728128,6.000082,3,2048,443,53740,6,443,20,16,17414,1747,0,1440,870.7,568.7793,4.004261,0.3000041,0.9213414,3.333288,2902.294,0.1111111,0.8176504,531,20087,45432,57,57,0,0,16452,1771720310,20,17414,0,20,1747,0,7240,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,571905800,946418161,0.001,571905.8272,1689632429,0.000124992,2.1e-05,1.892163,0.1191103,0.4432672,0.3321642,0.9555811,0,0,0,0,0,1,7,5,13,13,2.6,1397,1394958,"0"
123,288230376151728128,5.991341,3,2048,53741,443,6,443,19,20,1747,17396,0,1150,91.94736,252.0652,4.049462,0.3153337,0.9438619,3.171243,291.5875,-0.02564103,-0.817479,2611,0,0,64,64,0,0,64,3690243039,18,1747,0,18,17396,0,1230,65535,130293.7,65535,132480,9,6,10,283,0,19,61,286,1460,64,367723723,1179709701,0.001,367723.7405,1689836618,0.02104896,6.1e-05,4.049245,0.2125141,0.8567869,0.02130496,0,0,0,0,0,0,7,1,6,14,2,2.333333,23734,387458,"0"
123,288230376151728128,5.994137,3,2048,443,53741,6,443,20,19,17396,1747,0,1440,869.8,596.7905,4.049303,0.2997069,0.9260088,3.336594,2902.169,0.02564103,0.817479,531,29905,35614,57,57,0,0,68,797899085,20,17396,0,20,1747,0,3595,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,1179711632,367723723,0.001,1179711.688,1689024629,0.000256,2.9e-05,1.845276,0.09790122,0.4008793,0.3104154,0.9459323,0,0,0,0,0,1,7,5,13,13,2.6,1416,1412345,"0"
124,288230376151728128,6.004294,3,2048,53742,443,6,443,16,19,1747,17359,0,1150,109.1875,271.4275,3.992743,0.3752684,1.006325,2.66476,290.9584,-0.08571429,-0.8171255,2611,0,0,64,64,0,0,64,1711866986,15,1747,0,15,17359,0,1230,65535,129565.6,65535,132480,7,5,8,283,0,16,52,286,1460,64,3504553119,924792254,0.001,3504553.285,1686699793,0.02232902,0.000180992,3.99249,0.2221731,0.8636896,0.02248902,0,0,0,0,0,0,7,1,6,14,2,2.333333,24118,393016,"0"
124,288230376151728128,6.007046,3,2048,443,53742,6,443,19,16,17359,1747,0,1440,913.6316,582.637,3.99266,0.3161603,0.9408585,3.162952,2889.773,0.08571429,0.8171255,531,16956,48564,57,57,0,0,68,1547334265,19,17359,0,19,1747,0,7200,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,924794202,3504553119,0.004,3699176.984,1686505170,0.00016,6.4e-05,1.913017,0.120368,0.4481651,0.3425411,0.9730425,0,0,0,0,0,1,7,5,13,13,2.6,1435,1429703,"0"
85,288230376151728128,0,3,2048,53836,53,17,53,1,1,59,212,59,59,59,0,0,0,0,0,0,0,-0.5645757,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00492704,0.00492704,0.00492704,0.00492704,0,0.00492704,0,0,0,0,0,0,7,1,12,12,1.714286,1,24486,398540,"0"
85,288230376151728128,0,3,2048,53,53836,17,53,1,1,212,59,212,212,212,0,0,0,0,0,0,0,0.5645757,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.00492704,0,0,0,0,0,0,1,7,11,11,11,1,17,2949,"0"
127,288230376151728128,5.994169,3,2048,53743,443,6,443,13,19,1747,17387,0,1150,134.3846,293.1654,4.030252,0.46109,1.094311,2.168774,291.4499,-0.1875,-0.8173931,2611,0,0,64,64,0,0,64,2371252572,12,1747,0,12,17387,0,1230,65535,129081.1,65535,132480,5,4,6,283,0,13,43,286,1460,64,3901843918,3175406528,0.001,3901844.103,1686302508,0.02124397,0.001646016,4.029978,0.2238335,0.8718915,0.02140096,0,0,0,0,0,0,7,1,6,14,2,2.333333,24486,398540,"0"
127,288230376151728128,5.998389,3,2048,443,53743,6,443,19,13,17387,1747,0,1440,915.1053,581.0402,4.030145,0.3157047,0.9443801,3.167517,2898.612,0.1875,0.8173931,531,52493,13027,57,57,0,0,68,662955120,19,17387,0,19,1747,0,10080,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,3175408463,3901843918,0.001,3175408.614,1687028944,0.000156992,6.3e-05,1.867706,0.1446916,0.4778829,0.3685251,0.994267,0,0,0,0,0,1,7,5,13,13,2.6,1453,1447091,"0"
128,288230376151728128,6.004665,3,2048,443,53744,6,443,19,20,17358,1747,0,1440,913.5789,582.6951,4.07246,0.316035,0.9497547,3.164207,2890.752,-0.02564103,0.817116,531,52586,12934,57,57,0,0,68,2171420718,19,17358,0,19,1747,0,2880,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,1179729643,1388151175,0.001,1179729.699,1689024629,0.000230016,2.8e-05,1.832286,0.0923022,0.3890765,0.3145474,0.9639577,0,0,0,0,0,1,7,5,13,13,2.6,1472,1464484,"0"
129,288230376151728128,5.987216,3,2048,53745,443,6,443,17,18,1747,17388,0,1150,102.7647,264.5002,4.001939,0.3521892,0.9813767,2.839383,291.7884,-0.02857143,-0.8174027,2611,0,0,64,64,0,0,64,752100739,16,1747,0,16,17388,0,1230,65535,129911.4,65535,132480,8,5,9,283,0,17,55,286,1460,64,332093635,571933870,0.001,332093.6508,1689872272,0.024024,5.3e-05,4.001729,0.2320293,0.8870299,0.02416199,0,0,0,0,0,0,7,1,6,14,2,2.333333,25242,409659,"0"
129,288230376151728128,5.988257,3,2048,443,53745,6,443,18,17,17388,1747,0,1440,966,528.2006,4.001821,0.3326809,0.9613358,3.005883,2903.683,0.02857143,0.8174027,531,58094,7427,57,57,0,0,68,1023059137,18,17388,0,18,1747,0,7200,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1452,512,571935793,332093635,0.001,571935.8202,1689632429,0.000137984,3.2e-05,1.883246,0.1115872,0.4296944,0.3436164,0.9856264,0,0,0,0,0,1,7,5,13,13,2.6,1491,1481837,"0"
130,288230376151728128,5.998503,3,2048,53746,443,6,443,18,19,1747,17393,0,1150,97.05556,255.8576,4.15788,0.3332502,0.9788457,3.000749,291.2393,-0.02702703,-0.8174503,2611,0,0,64,64,0,0,64,730632339,17,1747,0,17,17393,0,1230,65535,130274.1,65535,132480,8,5,9,283,0,18,58,286,1460,64,726838836,571939855,0.001,726838.8705,1689477532,0.02288998,9.98e-06,4.157727,0.2310037,0.8995205,0.02310195,0,0,0,0,0,0,7,1,6,14,2,2.333333,25634,415183,"0"
130,288230376151728128,6.002052,3,2048,443,53746,6,443,19,18,17393,1747,0,1440,915.4211,580.7057,4.157867,0.3158975,0.9594673,3.165584,2897.842,0.02702703,0.8174503,531,3593,61927,57,57,0,0,68,2710790448,19,17393,0,19,1747,0,3595,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,571941795,726838836,0.001,571941.8222,1689632429,0.000211968,2.7e-05,1.739806,0.09733234,0.387138,0.328336,0.979292,0,0,0,0,0,1,7,5,13,13,2.6,1509,1499223,"0"
131,288230376151728128,6.004182,3,2048,53747,443,6,443,19,19,1747,17353,0,1150,91.94736,249.9253,3.993289,0.3160096,0.9379823,3.164461,290.9639,0,-0.817068,2611,0,0,64,64,0,0,64,814652300,18,1747,0,18,17353,0,1230,65535,130269.6,65535,132480,7,5,8,283,0,19,61,286,1460,64,2214098400,1179745697,0.001,2214098.505,1687990278,0.02412499,2.11e-05,3.993101,0.2212454,0.8640507,0.02428301,0,0,0,0,0,0,7,1,6,14,2,2.333333,25997,420744,"0"
29,288230376151728128,209.514871,3,2048,5353,5353,17,5353,29,0,5821,0,90,522,200.7241,103.783,85.24915,7.22465,20.58899,0.138415,27.78323,1,1,1,13098,36619,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,29,5821,"0"
132,288230376151728128,5.989458,3,2048,53748,443,6,443,19,18,1747,17386,0,1150,91.94736,249.9253,4.034886,0.3152346,0.9421729,3.17224,291.6791,0.02702703,-0.8173836,2611,0,0,64,64,0,0,64,1711917633,18,1747,0,18,17386,0,1230,65535,130232.2,65535,132480,9,6,10,283,0,19,61,286,1460,64,973054209,3175436523,0.001,973054.2552,1689231329,0.02232397,2.7e-05,4.034668,0.234917,0.8941118,0.022544,0,0,0,0,0,0,7,1,6,14,2,2.333333,26387,426268,"0"
132,288230376151728128,5.990974,3,2048,443,53748,6,443,18,19,17386,1747,0,1440,965.8889,559.5471,4.034835,0.3328319,0.9658963,3.00452,2902.032,-0.02702703,0.8173836,531,37102,28419,57,57,0,0,68,3755717442,18,17386,0,18,1747,0,3595,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1452,512,3175438456,973054209,0.001,3175438.607,1687028944,0.000220032,1.8e-05,1.859426,0.09854247,0.4039776,0.3334595,0.981139,0,0,0,0,0,1,7,5,13,13,2.6,1546,1534004,"0"
133,288230376151728128,6.00263,3,2048,53749,443,6,443,14,19,1747,17388,0,1150,124.7857,284.463,4.083019,0.4287593,1.072214,2.332311,291.0391,-0.1515152,-0.8174027,2611,0,0,64,64,0,0,64,394283732,13,1747,0,13,17388,0,1230,65535,129197.7,65535,132480,6,4,7,283,0,14,46,286,1460,64,1551104159,571957852,0.001,1551104.233,1688653284,0.02181197,0.004510016,4.082805,0.2276995,0.883094,0.02197197,0,0,0,0,0,0,7,1,6,14,2,2.333333,26770,431865,"0"
133,288230376151728128,6.005238,3,2048,443,53749,6,443,19,14,17388,1747,0,1440,915.1579,580.9843,4.082956,0.3160652,0.9510621,3.163905,2895.472,0.1515152,0.8174027,531,51918,13602,57,57,0,0,68,1546545668,19,17388,0,19,1747,0,11520,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,571959798,1551104159,0.001,571959.8252,1689632429,0.00016,3.6e-05,1.823613,0.1311901,0.4523236,0.3588896,0.9921954,0,0,0,0,0,1,7,5,13,13,2.6,1565,1551400,"0"
134,288230376151728128,5.992847,3,2048,53750,443,6,443,17,18,1747,17393,0,1150,102.7647,264.5002,4.111578,0.3525204,0.9953032,2.836715,291.5142,-0.02857143,-0.8174503,2611,0,0,64,64,0,0,64,3214861287,16,1747,0,16,17393,0,1230,65535,129619.9,65535,132480,8,5,9,283,0,17,55,286,1460,64,4093621723,3776939231,0.001,4093621.917,1686110773,0.02304301,0.000504,4.111385,0.240574,0.9108359,0.02314304,0,0,0,0,0,0,7,1,6,14,2,2.333333,27181,437425,"0"
134,288230376151728128,5.995944,3,2048,443,53750,6,443,18,17,17393,1747,0,1440,966.2778,559.0876,4.11155,0.333108,0.9747688,3.002029,2900.794,0.02857143,0.8174503,531,22420,43101,57,57,0,0,68,4029949183,18,17393,0,18,1747,0,7200,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1452,512,3776941164,4093621723,0.001,3776941.343,1686427453,0.000100032,1.8e-05,1.778008,0.1053788,0.4056764,0.3459528,0.9970934,0,0,0,0,0,1,7,5,13,13,2.6,1583,1568805,"0"
135,288230376151728128,6.000663,3,2048,53751,443,6,443,20,19,1747,17396,0,1150,87.35,244.3788,4.060749,0.3000332,0.9256009,3.332965,291.1345,0.02564103,-0.817479,2611,0,0,64,64,0,0,64,149119290,19,1747,0,19,17396,0,1230,65535,130322.8,65535,132480,9,6,10,283,0,20,64,286,1460,64,4227580392,924846255,0.001,4227580.593,1685976820,0.02164602,8e-06,4.060569,0.2244074,0.8787743,0.02183398,0,0,0,0,0,0,7,1,6,14,2,2.333333,27562,442949,"0"
135,288230376151728128,6.005979,3,2048,443,53751,6,443,19,20,17396,1747,0,1440,915.5789,580.5395,4.060719,0.3161042,0.9482601,3.163514,2896.447,-0.02564103,0.817479,531,45289,20231,57,57,0,0,68,2784759948,19,17396,0,19,1747,0,3595,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,924848200,4227580392,0.001,924848.2439,1689279552,0.000187968,2e-05,1.841044,0.09274294,0.3909356,0.3171504,0.9618081,0,0,0,0,0,1,7,5,13,13,2.6,1603,1586194,"0"
137,288230376151728128,6.000324,3,2048,53752,443,6,443,16,18,1747,17405,0,1150,109.1875,271.4275,3.995866,0.3750203,1.006375,2.666523,291.151,-0.05882353,-0.8175647,2611,0,0,64,64,0,0,64,769255956,15,1747,0,15,17405,0,1230,65535,129832.6,65535,132480,6,6,7,283,0,16,52,286,1460,64,3302320892,2162328900,0.001,3302321.049,1686902085,0.02337901,0.000256,3.995708,0.2330658,0.8853775,0.02362202,0,0,0,0,0,0,7,1,6,14,2,2.333333,27903,448509,"0"
137,288230376151728128,6.001086,3,2048,443,53752,6,443,18,16,17405,1747,0,1440,966.9445,527.774,3.995873,0.3333937,0.9621038,2.999457,2900.308,0.05882353,0.8175647,531,48753,16768,57,57,0,0,68,2089831497,18,17405,0,18,1747,0,6756,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1452,512,2162330841,3302320892,0.001,2162330.944,1688042076,0.000243008,1.8e-05,1.906109,0.1201027,0.4465059,0.3531685,0.991595,0,0,0,0,0,1,7,5,13,13,2.6,1622,1603569,"0"
138,288230376151728128,5.993488,3,2048,53753,443,6,443,17,20,1747,17389,0,1150,102.7647,262.2209,4.029365,0.3525581,0.9851362,2.836412,291.483,-0.08108108,-0.8174122,2611,0,0,64,64,0,0,64,2148021947,16,1747,0,16,17389,0,1230,65535,130345.4,65535,132480,6,6,7,283,0,17,55,286,1460,64,2340291873,50232143,0.001,2340291.984,1687864121,0.02480397,0.000286976,4.029202,0.2123136,0.8523519,0.02493901,0,0,0,0,0,0,7,1,6,14,2,2.333333,28288,454033,"0"
138,288230376151728128,5.995158,3,2048,443,53753,6,443,20,17,17389,1747,0,1440,869.45,597.2173,4.029247,0.2997579,0.9236571,3.336025,2900.507,0.08108108,0.8174122,531,653,64866,57,57,0,0,16452,2852309829,20,17389,0,20,1747,0,5760,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,50234075,2340291873,0.001,50234.07739,1690154178,0.00013504,4.5e-05,1.861437,0.1103779,0.4246984,0.3226916,0.9522985,0,0,0,0,0,1,7,5,13,13,2.6,1642,1620958,"0"
98,288230376151728128,0,3,2048,63082,53,17,53,1,1,35,236,35,35,35,0,0,0,0,0,0,0,-0.7416974,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006117,0.006117,0.006117,0.006117,0,0.006117,0,0,0,0,0,0,7,1,10,10,1.428571,1,28667,459593,"0"
98,288230376151728128,0,3,2048,53,63082,17,53,1,1,236,35,236,236,236,0,0,0,0,0,0,0,0.7416974,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006117,0,0,0,0,0,0,1,7,9,9,9,1,17,2949,"0"
99,288230376151728128,0,3,2048,63868,53,17,53,1,1,35,119,35,35,35,0,0,0,0,0,0,0,-0.5454546,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06836399,0.06836399,0.06836399,0.06836399,0,0.06836399,0,0,0,0,0,0,7,1,8,8,1.142857,1,28667,459593,"0"
99,288230376151728128,0,3,2048,53,63868,17,53,1,1,119,35,119,119,119,0,0,0,0,0,0,0,0.5454546,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.06836399,0,0,0,0,0,0,1,7,7,7,7,1,17,2949,"0"
101,288230376151728128,0,3,2048,55282,53,17,53,1,1,39,208,39,39,39,0,0,0,0,0,0,0,-0.6842105,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.089432,0.089432,0.089432,0.089432,0,0.089432,0,0,0,0,0,0,7,1,6,6,0.8571429,1,28667,459593,"0"
101,288230376151728128,0,3,2048,53,55282,17,53,1,1,208,39,208,208,208,0,0,0,0,0,0,0,0.6842105,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.089432,0,0,0,0,0,0,1,7,5,5,5,1,17,2949,"0"
102,288230376151728128,0,3,2048,63566,53,17,53,1,1,39,123,39,39,39,0,0,0,0,0,0,0,-0.5185185,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.025472,0.025472,0.025472,0.025472,0,0.025472,0,0,0,0,0,0,7,1,4,4,0.5714286,1,28667,459593,"0"
102,288230376151728128,0,3,2048,53,63566,17,53,1,1,123,39,123,123,123,0,0,0,0,0,0,0,0.5185185,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.025472,0,0,0,0,0,0,1,7,3,3,3,1,17,2949,"0"
139,288230376151728128,5.997754,3,2048,53754,443,6,443,13,19,1747,17375,0,1150,134.3846,293.1654,4.081453,0.4613657,1.101839,2.167478,291.2757,-0.1875,-0.8172785,2611,0,0,64,64,0,0,64,723573674,12,1747,0,12,17375,0,1230,65535,129081.1,65535,132480,5,4,6,283,0,13,43,286,1460,64,4263131204,2162340892,0.001,4263131.406,1685941287,0.02255802,0.001889984,4.081291,0.2265318,0.8830233,0.022752,0,0,0,0,0,0,7,1,6,14,2,2.333333,28667,459593,"0"
139,288230376151728128,5.999042,3,2048,443,53754,6,443,19,13,17375,1747,0,1440,914.4737,581.7173,4.081461,0.315739,0.9504102,3.167172,2896.296,0.1875,0.8172785,531,15346,50174,57,57,0,0,68,2465915576,19,17375,0,19,1747,0,10080,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,2162342836,4263131204,0.001,2162342.939,1688042076,0.000193984,9.4e-05,1.819711,0.1408741,0.4656291,0.3674058,0.9982688,0,0,0,0,0,1,7,5,13,13,2.6,1661,1638350,"0"
