"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpEchoSuccRatio","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
40,288230376151728128,0.029189,3,2048,443,51455,6,443,4,4,24,24,0,24,6,7.81025,0.02878,0.00729725,0.01019285,137.0379,822.2275,0,0,19,0,1,56,56,0,2,68,2316287018,2,24,0,2,0,0,0,251,122.99,0,251,1,0,0,285,0,2,6,258,0,1,3202380090,2778861841,0.01,32023800.18,1657863673,0,0.00029696,0.00192,0.000940976,0.000567738,0.009894299,0.01035398,87,0,0,0,0,1,10,1,17,17,17,4,24,"0"
607,288230376151728128,4.998974,3,2048,443,54902,6,443,18,17,17594,1747,0,1440,977.4445,547.6098,4.091486,0.2777208,0.9160251,3.600739,3519.522,0.02857143,0.8193475,531,1439,64082,57,57,0,0,68,2290947254,18,17594,0,18,1747,0,7200,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1452,512,3782940383,3802242438,0.001,3782940.563,1686427453,0.000206976,3.7e-05,0.808063,0.04841918,0.1842519,0.2887551,0.9247251,0,0,0,0,0,1,5,6,10,10,1.666667,9748,9448576,"0"
840,288230376151728128,6.007864,3,2048,443,54312,6,443,20,19,17530,1747,0,1440,876.5,590.6525,4.051469,0.3003932,0.9272119,3.32897,2917.842,0.02564103,0.8187478,531,4529,60990,57,57,0,0,68,3831266217,20,17530,0,20,1747,0,3595,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,3178522462,93672615,0.004,12714090.45,1677493376,0.000140032,2.4e-05,1.852241,0.09806073,0.4024389,0.3133662,0.9464418,0,0,0,0,0,1,7,5,9,9,1.8,12176,11672621,"0"
768,288230376151728128,5.997998,3,2048,55621,443,6,443,25,27,1747,29930,0,1150,69.88,223.0702,4.02202,0.2399199,0.836721,4.168057,291.2639,-0.03846154,-0.8896992,2611,0,0,64,64,0,0,64,1016546170,24,1747,0,24,29930,0,1230,65535,130443.1,65535,132480,12,9,13,283,0,25,79,286,1460,64,1152304889,326250936,0.001,1152304.944,1688806377,0.02276,0.000169984,4.021801,0.1561942,0.7434369,0.02300998,0,0,0,0,0,0,6,1,6,10,1.666667,1.666667,194331,3164348,"0"
31,576460752303456256,364.001214,3,34525,3722,3722,17,3722,5,0,20,0,4,4,4,0,130.0003,72.80025,35.20707,0.01373622,0.05494487,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0.3333333,52,4622,"0"
42,288230376151728128,5.000839,3,2048,54412,443,6,443,21,20,1747,17378,0,1150,83.19048,241.2025,4.060886,0.2381352,0.8508879,4.199295,349.3414,0.02439024,-0.8173072,2611,0,0,64,64,0,0,64,2939646168,20,1747,0,20,17378,0,1230,65535,129932.1,65535,132480,10,5,11,283,0,21,67,286,1460,64,2443775208,4236201802,0.001,2443775.324,1687764308,0.02289395,1.7e-05,4.060581,0.2143186,0.8589134,0.023072,0,0,0,0,0,0,7,1,8,16,2.285714,2,7026,106157,"0"
869,288230376151728128,0,3,2048,59787,53,17,53,1,1,55,416,55,55,55,0,0,0,0,0,0,0,-0.7664543,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.150051,0.150051,0.150051,0.150051,0,0.150051,0,0,0,0,0,0,5,1,2,2,0.4,1,223028,3476159,"0"
905,288230376151728128,0.603987,3,2048,56451,443,6,443,17,18,1212,7569,0,561,71.29412,152.6429,0.123396,0.03552864,0.04796696,28.1463,2006.666,-0.02857143,-0.7239494,18995,0,0,64,64,0,0,64,3389833091,16,1212,0,16,7569,2,561,65535,130576.1,65535,132480,4,5,5,283,8,17,61,318,1460,64,1299559833,976620135,1,1299559833,390405550.2,0.114768,0.111566,0.123197,0.1170189,0.002902957,0.115019,0,0,0,0,0,0,9,1,2,12,1.333333,6,170230,3254606,"0"
559,288230376151728128,5.999751,3,2048,51952,443,6,443,20,20,1747,17617,0,1150,87.35,244.3788,4.048845,0.2999875,0.9239078,3.333472,291.1787,0,-0.8195621,2611,0,0,64,64,0,0,64,890620390,19,1747,0,19,17617,0,1230,65535,130262.5,65535,132480,9,6,10,283,0,20,64,286,1460,64,596472046,257420988,0.001,596472.0743,1689293379,0.02447802,0.000171968,4.048628,0.2132451,0.8564913,0.02464403,0,0,0,0,0,0,7,1,6,10,1.428571,1.666667,138576,2374178,"0"
209,288230376151728128,0,3,2048,53,64966,17,53,1,1,107,43,107,107,107,0,0,0,0,0,0,0,0.4266667,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004291008,0,0,0,0,0,0,1,6,7,7,7,1,36,6111,"0"
797,288230376151728128,5.997328,3,2048,52145,443,6,443,18,19,1747,17492,0,1150,97.05556,258.064,4.041865,0.3331849,0.9640704,3.001337,291.2964,-0.02702703,-0.8183897,2611,0,0,64,64,0,0,64,2501836291,17,1747,0,17,17492,0,1230,65535,130065.5,65535,132480,8,6,9,283,0,18,58,286,1460,64,45929380,1848896040,0.001,45929.38218,1689845044,0.02376205,2.3e-05,4.041665,0.2251066,0.8742898,0.02404601,0,0,0,0,0,0,9,1,6,12,1.333333,2,198264,3438353,"0"
45,288230376151728128,4.995187,3,2048,54415,443,6,443,17,19,1747,17397,0,1150,102.7647,262.2209,4.011615,0.2938345,0.9217305,3.403276,349.7367,-0.05555556,-0.8174885,2611,0,0,64,64,0,0,64,3286421146,16,1747,0,16,17397,0,1230,65535,129968.8,65535,132480,8,5,9,283,0,17,55,286,1460,64,3855330025,3179153701,0.001,3855330.208,1686352768,0.02289402,1.9e-05,4.011388,0.2234909,0.8677173,0.02306797,0,0,0,0,0,0,7,1,7,15,2.142857,2.142857,7908,120277,"0"
886,288230376151728128,1.644057,3,2048,55122,443,6,443,14,18,1059,7185,0,517,75.64286,144.4107,1.591615,0.1174326,0.3880444,8.51552,644.1382,-0.125,-0.7430859,2579,0,0,64,64,0,0,64,2774887516,10,1059,0,11,7161,1,517,65535,63468.27,0,132480,4,4,5,287,8,12,40,286,1460,64,374596298,233626351,0.1,37459630.36,1652751763,0.002587008,0.000236,0.022848,0.006098438,0.005312863,0.002783008,0,82,0,0,0,0,8,1,2,16,2,8,219872,3453364,"0"
75,288230376151728128,5.998364,3,2048,55082,443,6,443,17,19,1747,17386,0,1150,102.7647,262.2209,4.091582,0.352845,0.9936774,2.834106,291.2461,-0.05555556,-0.8173836,2611,0,0,64,64,0,0,64,4252056644,16,1747,0,16,17386,0,1230,65535,129851.9,65535,132480,8,5,9,283,0,17,55,286,1460,64,3756320586,3983810681,0.001,3756320.764,1686199373,0.02211699,0.000177024,4.091346,0.2284394,0.8848824,0.02233901,0,0,0,0,0,0,5,1,6,14,2.8,2.333333,17947,292026,"0"
118,288230376151728128,4.994198,3,2048,55830,443,6,443,16,20,1747,17495,0,1150,109.1875,269.0673,3.981462,0.3121374,0.9391029,3.203718,349.8059,-0.1111111,-0.818418,2611,0,0,64,64,0,2,64,2416149473,15,1747,0,15,17495,0,1230,65535,129487.2,65535,132480,6,5,7,475,0,16,52,286,1460,64,3096534092,683061201,0.001,3096534.239,1686866080,0.02254797,1.5e-05,3.981291,0.2123287,0.8416525,0.02271002,0,0,0,0,0,0,7,1,8,16,2.285714,2,23523,397667,"0"
141,288230376151728128,4.998112,3,2048,443,54491,6,443,32,20,38139,1747,0,1440,1191.844,457.2946,4.07204,0.156191,0.7064486,6.402417,7630.681,0.2307692,0.9124004,531,50651,14856,57,57,0,0,68,640453114,32,38139,0,32,1747,0,11520,65160,64512.05,64512,65160,2,0,0,795,0,32,98,286,1452,512,928886374,1464322014,0.001,928886.4181,1689279552,0.000139008,4.4e-05,0.813373,0.04160459,0.1725846,0.1782257,0.7164091,0,0,0,0,0,1,7,6,16,16,2.666667,1969,1968282,"0"
761,288230376151728128,0.058034,3,2048,443,55031,6,443,3,3,517,517,0,517,172.3333,198.9934,0.058034,0.01934467,0.02013457,51.69384,8908.571,0,0,17,0,0,116,116,0,0,16448,1405865074,2,0,0,3,0,0,0,65535,65535,65535,65535,0,0,0,1558,8192,1,2,20,1452,1,0,0,0,0,0,2.3e-05,2.3e-05,0.000199,8.17e-05,6.77e-05,0.05837617,0.000331902,82,0,0,0,0,1,7,12,23,23,1.916667,12,1551,"0"
757,288230376151728128,0,3,2048,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000109008,0.000109008,0.000109008,0.000109008,0,0.000109008,0,0,1,1,1,0,2,1,2,2,1,1,292,85291,"0"
786,576460752303456256,6.963602,3,34525,5353,5353,17,5353,4,0,532,0,133,133,133,0,3.993279,1.740901,1.265512,0.5744154,76.39724,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,204,31668,"0"
70,288230376151728128,0,3,2048,49791,53,17,53,1,1,49,109,49,49,49,0,0,0,0,0,0,0,-0.3797468,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004626,0.004626,0.004626,0.004626,0,0.004626,0,0,0,0,0,0,7,1,14,14,2,1,20016,331619,"0"
651,288230376151728128,33.362059,3,2048,56271,443,6,443,15,13,1725,6785,0,603,115,185.6886,33.16333,2.224137,7.968175,0.4496125,51.70544,0.07142857,-0.5945946,2611,0,0,64,64,0,0,64,369743336,14,1725,0,14,6785,0,603,65535,260671.2,65535,262144,6,5,7,283,0,1,7,286,1460,64,1028265842,0,0.004,4113063.563,1685851522,0.026104,0.004522992,0.050699,0.03147516,0.01529608,0.026365,0,0,0,0,0,0,7,1,12,24,3.428571,2,126149,2458893,"0"
456,288230376151728128,0,3,2048,53,54743,17,53,1,1,212,59,212,212,212,0,0,0,0,0,0,0,0.5645757,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005968,0,0,0,0,0,0,1,7,19,19,19,1,64,10610,"0"
354,288230376151728128,4.991372,3,2048,56033,443,6,443,14,19,1747,17532,0,1150,124.7857,284.463,4.018488,0.3565266,0.9988698,2.80484,350.004,-0.1515152,-0.8187665,2611,0,0,64,64,0,0,64,1216282473,13,1747,0,13,17532,0,1230,65535,129591.3,65535,132480,5,4,6,283,0,14,46,286,1460,64,995873004,3991607559,0.001,995873.0513,1688967616,0.02094995,0.00192,4.018262,0.2231655,0.8693581,0.02114797,0,0,0,0,0,0,5,1,8,12,2.4,1.5,59698,1300534,"0"
877,288230376151728128,0,3,2048,53,59944,17,53,1,1,198,38,198,198,198,0,0,0,0,0,0,0,0.6779661,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.008803008,0,0,0,0,0,0,1,4,9,9,9,1,98,17694,"0"
959,288230376151728128,4.996512,3,2048,56499,443,6,443,17,20,1747,17528,0,1150,102.7647,262.2209,4.015821,0.2939125,0.920419,3.402374,349.6439,-0.08108108,-0.8187289,2611,0,0,64,64,0,0,64,3555913112,16,1747,0,16,17528,0,1230,65535,128982.3,65535,132480,8,5,9,283,0,17,55,286,1460,64,3774976996,686061226,0.001,3774977.175,1686190637,0.023928,2.9e-05,4.015601,0.2221404,0.8471493,0.02408602,0,0,0,0,0,0,4,1,8,12,3,1.5,184607,3483914,"0"
867,288230376151728128,4.99527,3,2048,55110,443,6,443,18,20,1747,17536,0,1150,97.05556,255.8576,4.049511,0.277515,0.9067682,3.603409,349.7309,-0.05263158,-0.8188041,2611,0,0,64,64,0,0,64,600707468,17,1747,0,17,17536,0,1230,65535,130198.8,65535,132480,8,5,9,283,0,18,58,286,1460,64,4078268251,1186713924,0.001,4078268.445,1686133075,0.02174797,7.4e-05,4.049294,0.2148655,0.8562766,0.02190598,0,0,0,0,0,0,6,1,7,13,2.166667,1.857143,217103,3409988,"0"
335,288230376151728128,5.999897,3,2048,443,51769,6,443,19,18,17559,1747,0,1440,924.1579,572.4964,3.985072,0.315784,0.9396487,3.166721,2926.55,0.02702703,0.81902,531,7358,58162,57,57,0,0,68,4212108976,19,17559,0,19,1747,0,4320,65160,64517.18,64512,65160,2,0,0,795,0,19,59,286,1452,512,3461354283,3008150484,0.001,3461354.447,1686427453,0.000248,5.8e-05,1.916566,0.1072478,0.4264642,0.328018,0.961931,0,0,0,0,0,1,7,5,9,9,1.8,4915,4604730,"0"
196,288230376151728128,0,3,2048,58851,53,17,53,1,1,61,217,61,61,61,0,0,0,0,0,0,0,-0.5611511,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006774992,0.006774992,0.006774992,0.006774992,0,0.006774992,0,0,0,0,0,0,5,1,4,4,0.8,1,53904,881353,"0"
79,288230376151728128,5.000808,3,2048,443,55794,6,443,20,16,17395,1747,0,1440,869.75,596.8712,4.084486,0.2500404,0.8741023,3.999354,3478.438,0.1111111,0.8174694,531,16894,48625,57,57,0,0,68,3873211548,20,17395,0,20,1747,0,7200,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,1920358770,2073292068,0.001,1920358.861,1688042077,0.000281024,4.2e-05,0.808576,0.05159055,0.1892603,0.2686419,0.8840737,0,0,0,0,0,1,8,7,15,15,2.142857,819,742442,"0"
775,288230376151728128,4.994262,3,2048,56353,443,6,443,17,20,1747,17550,0,1150,102.7647,262.2209,4.000503,0.2937801,0.9193816,3.403906,349.8014,-0.08108108,-0.8189356,2611,0,0,64,64,0,0,64,139578470,16,1747,0,16,17550,0,1230,65535,129682.4,65535,132480,7,5,8,283,0,17,55,286,1460,64,3778018280,1922852816,0.001,3778018.459,1686186911,0.02304499,4.6e-05,4.000302,0.2138847,0.8455536,0.02323098,0,0,0,0,0,0,6,1,8,12,2,1.5,143807,2790202,"0"
63,288230376151728128,4.99969,3,2048,54431,443,6,443,18,19,1747,17423,0,1150,97.05556,255.8576,3.988896,0.2777606,0.8959472,3.600223,349.4217,-0.02702703,-0.817736,2611,0,0,64,64,0,0,64,4274145644,17,1747,0,17,17423,0,1230,65535,130138.1,65535,132480,7,5,8,283,0,18,58,286,1460,64,9798549,1183548871,0.001,9798.549465,1690198380,0.02233101,7.04e-06,3.988696,0.221651,0.8629428,0.02248301,0,0,0,0,0,0,7,1,7,15,2.142857,2.142857,12941,199279,"0"
718,288230376151728128,5.993659,3,2048,443,54220,6,443,19,19,17577,1747,0,1440,925.1053,571.7892,4.092611,0.3154557,0.9510304,3.170017,2932.599,0,0.8191886,531,1561,63959,57,57,0,0,68,1940610388,19,17577,0,19,1747,0,7200,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,2164862804,573722088,0.001,2164862.907,1688042076,0.00018304,1.1e-05,1.803032,0.09565911,0.391704,0.3218158,0.9684222,0,0,0,0,0,1,5,5,9,9,1.8,10205,9713921,"0"
52,288230376151728128,0,3,2048,53,53911,17,53,1,1,305,49,305,305,305,0,0,0,0,0,0,0,0.7231638,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.011928,0,0,0,0,0,0,1,6,3,3,3,1,7,1470,"0"
578,288230376151728128,5.001569,3,2048,443,54874,6,443,19,17,17574,1747,0,1440,924.9474,571.7698,3.995673,0.2632405,0.8779533,3.798808,3513.698,0.05555556,0.8191605,531,44476,21044,57,57,0,0,68,1202245166,19,17574,0,19,1747,0,4393,65160,64517.18,64512,65160,2,0,0,795,0,19,59,286,1452,512,3181309682,2248039605,0.001,3181309.833,1687028945,0.000187968,6.3e-05,0.898564,0.05376517,0.2049023,0.2761222,0.8882456,0,0,0,0,0,1,5,7,11,11,1.571429,9221,8955755,"0"
485,288230376151728128,0,3,2048,53,50846,17,53,1,1,217,61,217,217,217,0,0,0,0,0,0,0,0.5611511,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006856,0,0,0,0,0,0,1,6,13,13,13,1,55,9775,"0"
341,288230376151728128,5.988616,3,2048,51774,443,6,443,17,20,1747,17436,0,1150,102.7647,262.2209,3.992976,0.3522715,0.9812912,2.838719,291.7202,-0.08108108,-0.8178596,2611,0,0,64,64,0,0,64,1957627003,16,1747,0,16,17436,0,1230,65535,130167.6,65535,132480,6,5,7,283,0,17,55,286,1460,64,1880223038,864206809,0.001,1880223.127,1688008614,0.02186797,0.000536,3.992757,0.2109361,0.8445171,0.02209498,0,0,0,0,0,0,7,1,6,10,1.428571,1.666667,80278,1399456,"0"
564,288230376151728128,5.992285,3,2048,51957,443,6,443,16,20,1747,17569,0,1150,109.1875,269.0673,4.036202,0.3745178,1.010456,2.6701,291.5416,-0.1111111,-0.8191137,2611,0,0,64,64,0,0,64,2128840641,15,1747,0,15,17569,0,1230,65535,130001.6,65535,132480,7,4,8,283,0,16,52,286,1460,64,1003752774,1847804030,0.001,1003752.822,1688886129,0.02187904,0.000102976,4.036029,0.2139416,0.8535203,0.02203699,0,0,0,0,0,0,7,1,6,10,1.428571,1.666667,140007,2408497,"0"
215,288230376151728128,4.996206,3,2048,55915,443,6,443,16,28,1747,32285,0,1150,109.1875,269.0673,3.972621,0.3122629,0.9370885,3.20243,349.6653,-0.2727273,-0.8973319,2611,0,0,64,64,0,0,64,3497746936,15,1747,0,15,32285,0,1230,65535,129090.4,65535,132480,6,5,7,283,0,16,52,286,1460,64,3513928545,1920947838,0.001,3513928.712,1686449096,0.02166899,0.008019008,3.972412,0.1546489,0.721015,0.02185197,0,0,0,0,0,0,7,1,8,16,2.285714,2,44139,813503,"0"
702,288230376151728128,5.99875,3,2048,443,54207,6,443,18,17,17533,1747,0,1440,974.0555,550.7371,3.99706,0.3332639,0.9616129,3.000625,2922.775,0.02857143,0.818776,531,28574,36947,57,57,0,0,68,2983600164,18,17533,0,18,1747,0,5760,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1452,512,52688051,2834986096,0.001,52688.0535,1690154178,0.000219008,1.6e-05,1.897711,0.1124509,0.4329934,0.3459416,0.9857604,0,0,0,0,0,1,5,5,9,9,1.8,9977,9503640,"0"
798,288230376151728128,4.997062,3,2048,443,55053,6,443,20,15,17542,1747,0,1440,877.1,589.9832,4.036794,0.2498531,0.8659318,4.002352,3510.463,0.1428571,0.8188605,531,6480,59039,57,57,0,0,16452,2789185608,20,17542,0,20,1747,0,10138,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,578650022,2688211916,0.001,578650.0495,1689632428,0.000193984,8.6e-05,0.856698,0.05821779,0.2061767,0.2736178,0.8778453,0,0,0,0,0,1,7,6,12,12,2,12659,12309740,"0"
576,288230376151728128,6.004376,3,2048,51964,443,6,443,12,20,1747,17503,0,1150,145.5833,302.6602,4.004524,0.5003647,1.121388,1.998542,290.9545,-0.25,-0.8184935,2611,0,0,64,64,0,0,64,1359100515,11,1747,0,11,17503,0,1230,65535,128888.4,65535,132480,3,4,4,283,0,12,40,286,1460,64,4087760064,610351389,0.001,4087760.258,1685802145,0.02474598,0.02179802,4.00431,0.2274284,0.8433764,0.02488499,0,0,0,0,0,0,7,1,6,10,1.428571,1.666667,141186,2430667,"0"
175,288230376151728128,0,3,2048,53049,53,17,53,1,1,50,110,50,50,50,0,0,0,0,0,0,0,-0.375,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006705,0.006705,0.006705,0.006705,0,0.006705,0,0,0,0,0,0,7,1,12,12,1.714286,1,46311,834129,"0"
35,288230376151728128,0,3,2048,56973,53,17,53,1,1,61,217,61,61,61,0,0,0,0,0,0,0,-0.5611511,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00462,0.00462,0.00462,0.00462,0,0.00462,0,0,0,0,0,0,6,1,10,10,1.666667,1,17327,268092,"0"
547,288230376151728128,5.997497,3,2048,54081,443,6,443,16,21,1747,18961,0,1150,109.1875,269.0673,4.094258,0.3748436,1.018972,2.667779,291.2882,-0.1351351,-0.831273,2611,0,0,64,64,0,0,64,290171331,15,1747,0,15,18961,0,1230,65535,129620.5,65535,132480,6,5,7,283,0,16,52,286,1460,64,1498313038,51948120,0.001,1498313.109,1688707815,0.02283898,1.3e-05,4.094123,0.2069678,0.8472239,0.02304499,0,0,0,0,0,0,6,1,6,10,1.666667,1.666667,135820,2123762,"0"
754,288230376151728128,4.999233,3,2048,56334,443,6,443,18,19,1747,17547,0,1150,97.05556,258.064,4.079171,0.2777352,0.9124609,3.600553,349.4536,-0.02702703,-0.8189074,2611,0,0,64,64,0,0,64,636119686,17,1747,0,17,17547,0,1230,65535,129947.7,65535,132480,8,5,9,283,0,18,58,286,1460,64,1675257910,2935889438,0.001,1675257.99,1688289578,0.02147302,0.000139968,4.078952,0.2250212,0.8828341,0.02165005,0,0,0,0,0,0,7,1,7,11,1.571429,1.571429,138179,2695961,"0"
544,288230376151728128,5.005211,3,2048,443,54842,6,443,18,16,17578,1747,0,1440,976.5555,548.3995,4.072231,0.2780673,0.9125015,3.596252,3511.94,0.05882353,0.819198,531,65284,237,57,57,0,0,68,756214797,18,17578,0,18,1747,0,8640,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1452,512,2168023056,1017599120,0.004,8672092.636,1681538006,0.00016704,7.6e-05,0.829742,0.05288108,0.1942279,0.2930111,0.9223631,0,0,0,0,0,1,6,7,11,11,1.571429,8639,8410952,"0"
37,288230376151728128,5.001188,3,2048,443,55764,6,443,20,16,17552,1747,0,1440,877.6,589.7643,4.040052,0.2500594,0.8664688,3.99905,3509.566,0.1111111,0.8189543,531,12763,52756,57,57,0,0,68,923149946,20,17552,0,20,1747,0,5760,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,3990423495,1965634550,0.001,3990423.685,1685971881,0.000145024,2.3e-05,0.855087,0.05450057,0.2001571,0.26791,0.8775944,0,0,0,0,0,1,6,6,14,14,2.333333,322,289247,"0"
766,288230376151728128,0.120139,3,2048,5353,5353,17,5353,2,0,228,0,99,129,114,10.6066,0.120139,0.0600695,0.04247555,16.64738,1897.802,1,1,1,61997,0,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,9,3,1,1,0.1111111,1,204200,3315875,"0"
819,288230376151728128,0,3,2048,138,138,17,138,1,0,201,0,201,201,201,0,0,0,0,0,0,1,1,1,65535,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,41,1321,"0"
58,288230376151728128,6.002783,3,2048,51546,443,6,443,15,20,1747,17405,0,1150,116.4667,276.4578,4.004036,0.4001856,1.033231,2.498841,291.0317,-0.1428571,-0.8175647,2611,0,0,64,64,0,2,64,404478012,14,1747,0,14,17405,0,1230,65535,129966,65535,132480,5,5,6,475,0,15,49,286,1460,64,4201858478,1845464008,0.001,4201858.678,1685685683,0.02363098,0.000377024,4.003857,0.2132932,0.8464698,0.02386899,0,0,0,0,0,0,9,1,6,18,2,3,9892,169244,"0"
89,288230376151728128,4.999487,3,2048,55804,443,6,443,16,19,1747,17353,0,1150,109.1875,269.0673,4.059808,0.3124679,0.9545962,3.200328,349.4359,-0.08571429,-0.817068,2611,0,0,64,64,0,0,64,780985025,15,1747,0,15,17353,0,1230,65535,129876.5,65535,132480,7,5,8,283,0,16,52,286,1460,64,1575619788,1920407832,0.001,1575619.863,1688386865,0.02250298,0.000105024,4.059592,0.2255514,0.8782925,0.02267097,0,0,0,0,0,0,9,1,8,16,1.777778,2,16462,270103,"0"
737,288230376151728128,1.027699,3,2048,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.025535,0.1284624,0.3040892,7.78438,217.9626,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0.5,1,200,15467,"0"
625,288230376151728128,5.997527,3,2048,443,55510,6,443,20,13,17554,1747,0,1440,877.7,589.6853,4.074825,0.2998764,0.928803,3.334708,2926.873,0.2121212,0.8189731,531,33945,31574,57,57,0,0,16452,1895985295,20,17554,0,20,1747,0,10120,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,325640874,4226129900,0.001,325640.8895,1689632429,0.000157952,7.2e-05,1.817928,0.1409678,0.4651098,0.35812,0.9789647,0,0,0,0,0,1,5,5,9,9,1.8,9098,8538587,"0"
212,288230376151728128,0.345956,3,2048,443,53807,6,443,25,28,7589,2843,0,1440,303.56,503.9484,0.05384397,0.01383824,0.01901046,72.26353,21936.32,-0.05660377,0.4549463,531,1,50070,237,237,0,0,16448,1996700899,25,7589,0,25,2844,0,2592,62643,60508.45,60416,62643,4,0,0,795,0,25,77,286,1452,128,312222471,1371535029,0.001,312222.4858,1689892473,0.000177984,4.8e-05,0.013872,0.003929809,0.004686567,0.04202465,0.01401402,2,0,0,0,0,1,9,1,17,17,17,72,23708,"0"
1,288230376151728128,600.10044,3,2048,55028,443,6,443,4,7,0,789,0,0,0,0,600.1003,150.0251,195.2889,0.006665551,0,-0.2727273,-1,2067,0,0,64,64,0,0,64,3207285739,4,0,0,4,24,1,0,2036,2043.227,2036,2047,0,1,1,16,8,4,12,258,0,1,4051316735,2624096411,0.001,4051316.927,1685904683,0,600.1001,600.1001,200.0334,255.1242,0,0,3,0,0,0,0,8,1,2,12,1.5,6,72227,1160540,"0"
