"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN","isLab"
137,288230376151728128,0,3,2048,52534,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2385302860,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,14,14,14,1,43,34,1,"1"
138,288230376151728128,0,3,2048,52544,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3155136153,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,13,13,13,1,43,34,1,"1"
139,288230376151728128,0,3,2048,52556,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1075624851,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,12,12,12,1,43,34,1,"1"
140,288230376151728128,0,3,2048,52570,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,937388878,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,11,11,11,1,43,34,1,"1"
141,288230376151728128,0,3,2048,52576,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,897056790,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,10,10,10,1,43,34,1,"1"
142,288230376151728128,0,3,2048,52580,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2370618772,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,9,9,9,1,43,34,1,"1"
143,288230376151728128,0,3,2048,44332,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,748266803,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,8,8,8,1,43,34,1,"1"
144,288230376151728128,0,3,2048,44334,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,191755744,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,7,7,7,1,43,34,1,"1"
145,288230376151728128,0,3,2048,44346,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3162571146,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,6,6,6,1,43,34,1,"1"
146,288230376151728128,0,3,2048,44356,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2375264730,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,5,5,5,1,43,34,1,"1"
147,288230376151728128,0,3,2048,44368,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1374323613,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,4,4,4,1,43,34,1,"1"
148,288230376151728128,0,3,2048,44380,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1451199100,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,3,3,3,1,43,34,1,"1"
149,288230376151728128,0,3,2048,44396,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2389756420,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,2,2,2,1,43,34,1,"1"
150,288230376151728128,0,3,2048,51098,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,671986884,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,43,34,1,"1"
122,288230376151728128,0.036396,3,2048,5353,5353,17,5353,2,0,391,0,44,347,195.5,107.1267,0.036396,0.018198,0.01286793,54.95109,10742.94,1,1,1,2921,2921,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4614400,5786370364,1,"1"
123,576460752303456256,0.036348,3,34525,5353,5353,17,5353,2,0,391,0,44,347,195.5,107.1267,0.036348,0.018174,0.01285096,55.02366,10757.13,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9476458,11894218593,1,"1"
151,288230376151728128,0,3,2048,47634,53,6,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,65535,0,50,50,0,0,64,2037683228,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,5,286,1380,0,4202431954,0,0.01,42024318.6,1649938825,0,65535,0,0,0,0,0,3,0,0,0,1,2,2,2,2,1,786072,1001696152,1,"1"
152,288230376151728128,1.021046,3,2048,47650,53,6,53,2,0,0,0,0,0,0,0,1.021046,0.510523,0.3609943,1.958776,0,1,0,19,1,1,50,50,0,0,64,4101719257,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,1,2,10,286,1380,0,4202433976,0,0.1,420243403.9,1271719742,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,786072,1001696152,1,"1"
155,288230376151728128,0,3,2048,55798,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3929064354,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786095,1001696152,1,"1"
156,288230376151728128,0,3,2048,58174,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1088402497,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,19,19,19,1,786095,1001696152,1,"1"
157,288230376151728128,0,3,2048,47252,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3162187159,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,19,19,19,1,786096,1001696152,1,"1"
158,288230376151728128,4.202895,3,2048,36414,22,6,22,2,0,0,0,0,0,0,0,4.202895,2.101448,1.485948,0.4758624,0,1,0,17,55120,0,254,254,0,0,4,1952012926,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,1,2,2,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786098,1001696152,1,"1"
159,288230376151728128,4.305086,3,2048,33176,22,6,22,2,0,0,0,0,0,0,0,4.305086,2.152543,1.522078,0.4645668,0,1,0,17,8359,8359,254,254,0,0,0,2169533611,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,1,2,2,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786099,1001696152,1,"1"
160,288230376151728128,0,3,2048,50944,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2133988439,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786100,1001696152,1,"1"
161,288230376151728128,0,3,2048,40014,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3304209885,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786101,1001696152,1,"1"
162,288230376151728128,0,3,2048,57352,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1853008401,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786102,1001696152,1,"1"
163,288230376151728128,0,3,2048,53774,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4274949923,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786103,1001696152,1,"1"
164,288230376151728128,0,3,2048,42684,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2023036894,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786104,1001696152,1,"1"
165,288230376151728128,0,3,2048,60816,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,52046755,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786105,1001696152,1,"1"
166,288230376151728128,0,3,2048,49856,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3615931454,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786106,1001696152,1,"1"
167,288230376151728128,0,3,2048,39162,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3729158435,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,19,19,19,1,786106,1001696152,1,"1"
168,288230376151728128,0,3,2048,56546,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,487490553,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,18,18,18,1,786106,1001696152,1,"1"
169,288230376151728128,0,3,2048,53130,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3883659824,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,17,17,17,1,786106,1001696152,1,"1"
171,288230376151728128,0,3,2048,42198,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4291824452,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,16,16,16,1,786106,1001696152,1,"1"
153,288230376151728128,152.347937,3,2048,5353,5353,17,5353,5,0,1026,0,172,338,205.2,50.54753,145.3406,30.46959,43.57789,0.03281961,6.734584,1,1,1,44,21262,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,4862191,6098393539,1,"1"
154,576460752303456256,152.347992,3,34525,5353,5353,17,5353,5,0,1026,0,172,338,205.2,50.54753,145.3407,30.4696,43.5779,0.0328196,6.734582,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4614405,5786371390,1,"1"
172,288230376151728128,4.31119,3,2048,38980,22,6,22,2,0,0,0,0,0,0,0,4.31119,2.155595,1.524236,0.463909,0,1,0,17,2005,2005,254,254,0,0,0,3037171188,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,1,2,2,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,15,15,15,1,786106,1001696152,1,"1"
173,288230376151728128,0,3,2048,36042,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1190378505,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,14,14,14,1,786106,1001696152,1,"1"
174,288230376151728128,0,3,2048,53644,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2873980647,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,13,13,13,1,786106,1001696152,1,"1"
175,288230376151728128,0,3,2048,42872,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2860515862,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,12,12,12,1,786106,1001696152,1,"1"
176,288230376151728128,0,3,2048,60078,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1676179425,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,11,11,11,1,786106,1001696152,1,"1"
177,288230376151728128,0,3,2048,50266,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2555764671,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,10,10,10,1,786106,1001696152,1,"1"
178,288230376151728128,0,3,2048,44748,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,113120618,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,9,9,9,1,786106,1001696152,1,"1"
179,288230376151728128,0,3,2048,34222,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,191623203,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,8,8,8,1,786106,1001696152,1,"1"
180,288230376151728128,0,3,2048,51072,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1487099842,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,7,7,7,1,786106,1001696152,1,"1"
181,288230376151728128,0,3,2048,39380,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4223338834,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,6,6,6,1,786106,1001696152,1,"1"
170,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009951008,0.009951008,0.009951008,0.009951008,0,0.009951008,0,0,0,0,0,1,1,2,2,2,1,5413262,6789377401,1,"1"
170,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.009951008,0,0,0,0,0,1,1,1,1,1,1,4,1200,1,"1"
182,288230376151728128,0,3,2048,56102,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4231176522,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,5,5,5,1,786106,1001696152,1,"1"
183,288230376151728128,0,3,2048,44410,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,164523094,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,4,4,4,1,786106,1001696152,1,"1"
184,288230376151728128,0,3,2048,32976,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4162944915,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,3,3,3,1,786106,1001696152,1,"1"
185,288230376151728128,0,3,2048,54766,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4158528871,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,2,2,2,1,786106,1001696152,1,"1"
186,288230376151728128,0,3,2048,45736,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3629037291,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,786106,1001696152,1,"1"
187,288230376151728128,0,3,2048,34868,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3923927367,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,786107,1001696152,1,"1"
2,288230376151728128,3539.962756,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.01509,58.99938,6.142369,0.01694933,0,1,0,1,2002,3725,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,60,0,1,"1"
3,288230376151728128,3540.065426,3,2048,0,0,2,0,58,0,0,0,0,0,0,0,120.0135,61.03561,12.67544,0.01638388,0,1,0,1,1998,5317,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,58,0,1,"1"
4,288230376151728128,3539.962743,3,2048,0,0,2,0,58,0,0,0,0,0,0,0,120.0136,61.03383,12.63791,0.01638435,0,1,0,1,1994,3768,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,58,0,1,"1"
5,288230376151728128,3539.962743,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.01535,58.99939,6.140982,0.01694933,0,1,0,1,1993,3768,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,60,0,1,"1"
188,288230376151728128,0,3,2048,44688,88,6,88,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,241,241,0,8,0,3430155917,0,0,0,0,0,0,0,14600,14600,14600,14600,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,4614406,5786371390,1,"1"
6,68,3509.986408,2,2054,0,0,0,0,40,0,1840,0,46,46,46,0,90.10498,87.74967,11.20629,0.01139606,0.5242186,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
1,288230376151728128,3600.118952,3,2048,2408,55408,17,55408,13404403,28090810,1142917726,35271154813,72,1312,85.26435,31.46889,4.299845,0.000265758,0.008271505,3723.322,317466.7,-0.3539301,-0.9372267,1,1,995,57,57,0,0,16452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000502016,3.01e-06,0.969587,0.002636553,0.004371467,0.000502016,0,0,0,0,0,1,1,2,2,2,1,13404403,1142917726,1,"1"
1,288230376151728128,3600.118906,3,2048,55408,2408,17,55408,28090810,13404403,35271154813,1142917726,32,1312,1255.612,265.1242,4.31095,0.000167823,0.006167057,7802.745,9797220,0.3539301,0.9372267,1,0,0,64,64,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92e-07,4.299452,0.00551396,0.008660479,0.008150512,0.009701218,0,0,0,0,1,1,1,1,1,1,5070759,6360997143,1,"1"
7,288230376151728128,7.006688,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.002666,1.751672,1.256966,0.5708831,98.19189,1,1,1,665,665,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,796962,1015787103,1,"1"
8,576460752303456256,7.006766,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.002738,1.751691,1.256993,0.5708768,98.19081,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,688,1,"1"
9,68,0,2,2054,0,0,0,0,1,1,46,28,46,46,46,0,0,0,0,0,0,0,0.2432432,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
9,69,0,2,2054,0,0,0,0,1,1,28,46,28,28,28,0,0,0,0,0,0,0,-0.2432432,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
10,288230376151728128,0,3,2048,60000,9941,6,9941,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3650163883,0,0,0,0,0,0,0,600,600,600,600,0,0,0,2,4096,1,1,4,536,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,796963,1015787103,1,"1"
12,288230376151728128,0,3,2048,47246,6588,6,6588,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,241,241,0,8,0,4268160110,0,0,0,0,0,0,0,14600,14600,14600,14600,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,4,1,1,1,1,1,0,1,"1"
11,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007434016,0.007434016,0.007434016,0.007434016,0,0.007434016,0,0,0,0,0,1,1,2,2,2,1,411716,525119483,1,"1"
11,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.007434016,0,0,0,0,0,1,1,1,1,1,1,1,300,1,"1"
13,288230376151728128,0,3,2048,37861,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,34,34,0,32,0,3657148645,0,0,0,0,0,0,0,1024,1024,1024,1024,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,796964,1015787103,1,"1"
