%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,vlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcMacLbl_dstMacLbl,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipToS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpBFlgtMx,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPDSSF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStatesAFlags,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF,connG,connNumPCnt,connNumBCnt
A,20,0x0400000000004000,1685901615,1685901618,2.266069,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,b8:d9:4d:f1:84:60,0x0800,,192.168.2.168,7,Private network,56487,142.250.72.106,us,Google LLC,443,6,0x00,1,5c:e9:1e:6a:fd:c6_b8:d9:4d:f1:84:60_3188,#NAME?,443,https,3188,1481,4418809,7083,0,1400,1386.076,122.7695,0,0.81115,0.000710812,0.01488513,1406.842,1949989,0.3656029,0.9967993,0x4a33,0,1,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2252755270,3160,6366899,1,3187,7044,1,931963,65535,130993.6,65535,131584,19,20,20,0,0x011b,0x00cc,3188,9574,0x0000013e,1460,64,0x0000,0x00,0,0x00,1809236623,2457408072,0.1,180923665,1504977953,0.02640501,1.60E-05,0.810945,0.008698528,0.02291235,0.02654699,0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,18,1,2,36,2,18,34947,46416431
B,20,0x0400000000004001,1685901615,1685901618,2.241462,1,3,eth:ipv4:tcp,b8:d9:4d:f1:84:60,5c:e9:1e:6a:fd:c6,0x0800,,142.250.72.106,us,Google LLC,443,192.168.2.168,7,Private network,56487,6,0x00,1,b8:d9:4d:f1:84:60_5c:e9:1e:6a:fd:c6_1481,"SagemcomB,FR_-",443,https,1481,3188,7083,4418809,0,1400,4.782579,64.03153,0,0.789224,0.001513479,0.02121163,660.7295,3159.991,-0.3656029,-0.9967993,0x4a37,1,4882,123,123,0,0xc0,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3938667528,1479,8079,1,1481,3160045,416,4696,65535,3934976,65535,3934976,18,964,19,0,0x031b,0x02cc,1481,5729,0x0000013e,1412,256,0x0000,0x00,0,0x00,2457408074,1809236603,0.1,245740811.1,1440160806,0.000141984,1.20E-05,0.165567,0.001496379,0.004076457,0.01019491,0.02327215,0x08,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,18,1,35,35,35,1481,7083
A,32,0x0400000000004000,1685901634,1685901635,1.238145,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,b8:d9:4d:f1:84:60,0x0800,,192.168.2.168,7,Private network,56498,142.250.65.170,us,Google LLC,443,6,0x00,1,5c:e9:1e:6a:fd:c6_b8:d9:4d:f1:84:60_2135,#NAME?,443,https,2135,793,2941551,6979,0,1400,1377.776,155.0867,0,0.834527,0.000579927,0.01810701,1724.354,2375773,0.4583333,0.9952661,0x4a33,0,1,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3767706024,2105,4949630,0,2134,6979,0,212644,65535,130948,65535,131584,18,17,19,0,0x011b,0x0040,2135,6412,0x0000013e,1460,64,0x0000,0x00,0,0x00,1012140230,4043718132,0.1,101214024.5,1584687610,0.02444,1.70E-05,0.834312,0.00856327,0.058988,0.02461702,0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,17,1,28,56,3.294118,2,56153,75645403
B,32,0x0400000000004001,1685901634,1685901635,1.213409,1,3,eth:ipv4:tcp,b8:d9:4d:f1:84:60,5c:e9:1e:6a:fd:c6,0x0800,,142.250.65.170,us,Google LLC,443,192.168.2.168,7,Private network,56498,6,0x00,1,b8:d9:4d:f1:84:60_5c:e9:1e:6a:fd:c6_793,"SagemcomB,FR_-",443,https,793,2135,6979,2941551,0,1400,8.800756,87.28238,0,0.834355,0.00153015,0.02963693,653.5307,5751.564,-0.4583333,-0.9952661,0x4a37,1,31885,123,123,0,0xc0,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,816305163,790,8017,0,793,2612915,64,4200,65535,2215697,65535,2216448,223,456,224,0,0x031b,0x0248,793,3290,0x0000013e,1412,256,0x0000,0x00,0,0x00,4043718132,1012140205,0.1,404371819.2,1281529815,0.000177024,1.60E-05,0.005339008,0.000340501,0.000317479,0.008903771,0.05898886,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,17,27,55,55,2.037037,11567,103267
A,79,0x0400000000004000,1685901690,1685901690,0.03754,1,3,eth:ipv4:tcp,5a:c3:92:7d:95:cc,5c:e9:1e:6a:fd:c6,0x0800,,192.168.2.14,7,Private network,64370,192.168.2.168,7,Private network,7000,6,0x00,1,5a:c3:92:7d:95:cc_5c:e9:1e:6a:fd:c6_6,-_-,7000,afs3-fileserver,6,6,41,1713,0,41,6.833333,12.68929,0,0.02565,0.006256667,0.007776073,159.8295,1092.168,0,-0.9532497,0x0a13,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2310272772,5,41,0,5,1713,0,41,65535,120018.6,65535,131712,1,2,2,0,0x011b,0x0000,6,22,0x0000011e,1460,64,0x0000,0x00,0,0x00,226132129,3103875414,0.1,22613213.24,1663288476,0.000424,0.000108992,0.02107904,0.007158507,0.008357594,0.00721504,0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,4,4,1.333333,1,89,15073
B,79,0x0400000000004001,1685901690,1685901690,0.033638,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,5a:c3:92:7d:95:cc,0x0800,,192.168.2.168,7,Private network,7000,192.168.2.14,7,Private network,64370,6,0x00,1,5c:e9:1e:6a:fd:c6_5a:c3:92:7d:95:cc_6,-_-,7000,afs3-fileserver,6,6,1713,41,0,1448,285.5,439.2046,0,0.020896,0.005606333,0.006138888,178.3697,50924.55,0,0.9532497,0x0a13,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1135202947,6,1713,0,6,41,0,1713,65535,120589.6,65535,131712,0,1,1,0,0x031b,0x0000,6,22,0x0000011e,1460,64,0x0000,0x00,0,0x00,3103875414,226132124,1,3103875414,1.84467E+19,0.00679104,0.003478016,0.006792,0.005662347,0.001143457,0.01282085,0.008435453,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,3,3,3,1,116554,158802697
A,81,0x0400000000004000,1685901691,1685901692,1.236472,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,b8:d9:4d:f1:84:60,0x0800,,192.168.2.168,7,Private network,56536,142.250.65.170,us,Google LLC,443,6,0x00,1,5c:e9:1e:6a:fd:c6_b8:d9:4d:f1:84:60_1858,#NAME?,443,https,1858,725,2555996,6908,0,1400,1375.671,162.7825,0,0.87148,0.000665485,0.02025828,1502.662,2067168,0.4386373,0.9946092,0x4a33,0,1,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1255524187,1834,3583335,1,1857,6908,0,147933,65535,130947.1,65535,131584,15,15,16,0,0x011b,0x0044,1858,5581,0x0000013e,1460,64,0x0000,0x00,0,0x00,841177126,3689513376,0.1,84117713.85,1601783978,0.02497098,9.98E-06,0.871299,0.009394552,0.06431642,0.02508003,0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,20,1,100,128,6.4,1.28,117811,160532540
B,81,0x0400000000004001,1685901691,1685901692,1.211197,1,3,eth:ipv4:tcp,b8:d9:4d:f1:84:60,5c:e9:1e:6a:fd:c6,0x0800,,142.250.65.170,us,Google LLC,443,192.168.2.168,7,Private network,56536,6,0x00,1,b8:d9:4d:f1:84:60_5c:e9:1e:6a:fd:c6_725,"SagemcomB,FR_-",443,https,725,1858,6908,2555996,0,1400,9.528275,91.36,0,0.871493,0.001670616,0.03236599,598.5814,5703.449,-0.4386373,-0.9946092,0x4a33,1,25373,123,123,0,0xc0,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2214808437,722,7947,0,725,2216865,48,4696,65535,1970044,65535,1970944,233,385,234,0,0x031b,0x0248,725,3047,0x0000013e,1412,256,0x0000,0x00,0,0x00,3689513376,841177099,0.1,368951343.1,1316950348,0.000109056,1.10E-05,0.004806976,0.000294065,0.000252433,0.009688617,0.06431691,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,20,99,127,127,1.282828,39030,365456
A,86,0x0400000000004000,1685901698,1685901698,0.034172,1,3,eth:ipv4:tcp,5a:c3:92:7d:95:cc,5c:e9:1e:6a:fd:c6,0x0800,,192.168.2.14,7,Private network,64371,192.168.2.168,7,Private network,7000,6,0x00,1,5a:c3:92:7d:95:cc_5c:e9:1e:6a:fd:c6_6,-_-,7000,afs3-fileserver,6,6,41,1713,0,41,6.833333,12.68929,0,0.023718,0.005695333,0.007224858,175.5824,1199.813,0,-0.9532497,0x0a13,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3562847366,5,41,0,5,1713,0,41,65535,120018.6,65535,131712,1,2,2,0,0x011b,0x0000,6,22,0x0000011e,1460,64,0x0000,0x00,0,0x00,2794559490,3625978786,1,2794559490,1.84467E+19,0.000611968,5.00E-05,0.01989498,0.006761664,0.007885848,0.006409024,0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,2,2,0.6666667,1,90,15210
B,86,0x0400000000004001,1685901698,1685901698,0.030104,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,5a:c3:92:7d:95:cc,0x0800,,192.168.2.168,7,Private network,7000,192.168.2.14,7,Private network,64371,6,0x00,1,5c:e9:1e:6a:fd:c6_5a:c3:92:7d:95:cc_6,-_-,7000,afs3-fileserver,6,6,1713,41,0,1448,285.5,439.2046,0,0.019714,0.005017333,0.005789767,199.3091,56902.74,0,0.9532497,0x0a13,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,664169330,6,1713,0,6,41,0,1713,65535,120589.6,65535,131712,0,1,1,0,0x031b,0x0000,6,22,0x0000011e,1460,64,0x0000,0x00,0,0x00,3625978786,2794559486,1,3625978786,1.84467E+19,0.005797056,0.003456,0.005798016,0.004828864,0.00088691,0.01159053,0.007935566,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,1,1,1,1,124604,169095614
