"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
286,288230376151728128,0,3,2048,52130,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,669648001,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000190016,0.000190016,0.000190016,0.000190016,0,0.000190016,0,3,0,0,0,1,1,2,2,2,1,13,0,"0"
13,288230376151728128,3539.976114,3,2048,0,0,2,0,45,0,0,0,0,0,0,0,120.0138,78.66615,28.64389,0.01271195,0,1,0,1,2337,6936,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,45,0,"0"
304,288230376151728128,0,3,2048,53,55923,17,53,1,1,182,61,182,182,182,0,0,0,0,0,0,0,0.4979424,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.033728,0,0,0,0,0,1,5,5,5,5,1,32,3236,"0"
603,288230376151728128,0,3,2048,50280,587,6,587,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,1754621749,0,0,0,0,0,0,65392,65392,65392,65392,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000243008,0.000243008,0.000243008,0.000243008,0,0.000243008,0,3,0,0,0,1,2,2,2,2,1,1,0,"0"
32,288230376151728128,0,3,2048,53,55828,17,53,1,1,44,44,44,44,44,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01751398,0,0,0,0,0,1,5,9,9,9,1,8,868,"0"
209,288230376151728128,0,3,2048,42431,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,2999320713,0,0,0,0,0,0,28400,28400,28400,28400,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,5.9e-05,5.9e-05,5.9e-05,5.9e-05,0,5.9e-05,0,3,0,0,0,1,1,2,2,2,1,118,0,"0"
192,288230376151728128,0,3,2048,64543,53,17,53,1,1,40,40,40,40,40,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.021529,0.021529,0.021529,0.021529,0,0.021529,0,0,0,0,0,4,1,18,18,4.5,1,10567,1172972,"0"
258,288230376151728128,0,3,2048,41086,4433,6,4433,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,450939429,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000203008,0.000203008,0.000203008,0.000203008,0,0.000203008,0,3,0,0,0,1,2,2,2,2,1,9,0,"0"
153,288230376151728128,31.158539,3,2048,61478,443,6,443,48,49,9675,23548,0,1202,201.5625,354.1349,30.02786,0.6491362,4.235986,1.540509,310.5088,-0.01030928,-0.4175722,2611,0,0,64,64,0,0,64,1702941341,45,9675,47,23548,0,5984,65535,131011.1,65535,131328,14,13,15,283,64,48,148,286,1460,64,2132440278,508090088,0.01,21324402.3,1667681962,0.01842202,0.000536,30.02769,1.855267,7.115915,0.01856999,0,2,0,0,0,5,1,2,4,0.8,2,5632,630363,"0"
149,288230376151728128,0.09406,3,2048,62980,853,6,853,10,10,605,8074,0,517,60.5,128.3831,0.021258,0.009405999,0.007824983,106.3151,6432.065,0,-0.860583,2611,0,0,64,64,0,0,64,2630100538,7,581,7,7572,0,517,65535,61303.4,0,131328,3,3,4,287,0,8,28,286,1460,64,116540180,4238491537,1,116540180,1572542479,0.01914198,0.017184,0.02113699,0.0196158,0.001585038,0.01929299,0,82,0,0,0,9,1,2,2,0.2222222,1,7256,811192,"0"
467,288230376151728128,0,3,2048,53,62215,17,53,1,1,36,36,36,36,36,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.02030598,0,0,0,0,0,1,6,9,9,9,1,28,2436,"0"
376,288230376151728128,0,3,2048,22,10570,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000145984,0,67,0,0,0,2,1,4,4,2,1,3833,409675,"0"
88,288230376151728128,0,3,2048,33239,56877,6,33239,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000194016,0,67,0,0,0,1,1,1,1,1,1,2445,286461,"0"
651,68,0,2,2054,0,0,0,0,1,1,46,28,46,46,46,0,0,0,0,0,0,0,0.2432432,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
331,288230376151728128,0,3,2048,68,67,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,13390,1598060,"0"
433,288230376151728128,0,3,2048,22,2477,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000112992,0,67,0,0,0,2,1,5,5,2.5,1,3996,421935,"0"
56,288230376151728128,0,3,2048,53,63984,17,53,1,1,42,42,42,42,42,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.02074299,0,0,0,0,0,1,3,19,19,19,1,19,1868,"0"
244,288230376151728128,0,3,2048,53,63518,17,53,1,1,42,42,42,42,42,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.019663,0,0,0,0,0,1,6,1,1,1,1,32,3364,"0"
65,288230376151728128,0,3,2048,3128,55078,6,3128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,8.7e-05,0,67,0,0,0,3,1,1,1,0.3333333,1,1412,156157,"0"
100,288230376151728128,0,3,2048,22,46942,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000184,0,67,0,0,0,2,1,1,1,0.5,1,3092,344025,"0"
521,288230376151728128,61.139998,3,2048,443,61736,6,443,18,20,4280,3417,0,1288,237.7778,405.2142,10.19769,3.396667,4.558565,0.2944063,70.00327,-0.05263158,0.1121216,18995,1,10651,214,214,0,0,64,3511132183,18,4280,18,2049,1,3591,26847,45710.82,26847,46080,0,3,1,795,40,18,62,318,1380,256,4052574987,3846720201,0.004,16210300.72,1672802891,5.6e-05,3.9e-05,10.09908,2.512053,4.189312,3.155926,4.732814,0,0,0,0,1,7,1,7,7,7,54,12840,"0"
439,288230376151728128,0,3,2048,32550,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3830654723,0,0,0,0,0,0,28400,28400,28400,28400,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,9.4e-05,9.4e-05,9.4e-05,9.4e-05,0,9.4e-05,0,3,0,0,0,1,2,8,8,8,1,208,0,"0"
194,288230376151728128,42.119282,3,2048,443,62226,6,443,18,14,9135,1006,0,1368,507.5,572.5606,41.98256,2.33996,9.327742,0.4273577,216.884,0.125,0.8015975,2579,1,28740,246,246,0,0,16448,4115883602,18,9135,18,1006,0,6061,65535,68051.1,65535,68096,0,2,1,795,0,18,56,286,1380,512,4157704664,3556971502,0.004,16630819.45,1672393476,0.000125008,0.00012,41.96034,5.99619,14.08055,6.022495,14.08056,0,0,0,0,1,5,1,3,3,3,18,9135,"0"
178,288230376151728128,0,3,2048,736,67,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,5,1,6,8,1.6,1.333333,8432,975736,"0"
19,288230376151728128,0,3,2048,53,50884,17,53,1,1,170,42,170,170,170,0,0,0,0,0,0,0,0.6037736,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.021476,0,0,0,0,0,1,4,17,17,17,1,13,1153,"0"
170,288230376151728128,0,3,2048,53,64820,17,53,1,1,119,35,119,119,119,0,0,0,0,0,0,0,0.5454546,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.02080198,0,0,0,0,0,1,4,23,23,23,1,23,2612,"0"
154,288230376151728128,0,3,2048,22,1264,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000321024,0,67,0,0,0,1,1,5,5,5,1,3215,363138,"0"
438,288230376151728128,0,3,2048,29585,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,2349659686,0,0,0,0,0,0,28400,28400,28400,28400,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000182016,0.000182016,0.000182016,0.000182016,0,0.000182016,0,3,0,0,0,1,2,6,6,6,1,206,0,"0"
228,288230376151728128,0,3,2048,653,67,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,5,1,6,8,1.6,1.333333,10967,1265692,"0"
215,288230376151728128,30.639993,3,2048,443,62309,6,443,11,17,6852,1999,0,1380,622.9091,539.3421,30.2154,2.785454,8.229527,0.3590079,223.6293,-0.2142857,0.5482996,2577,1,2,106,106,0,0,68,947193415,8,8232,11,2000,0,6295,65535,511070.7,65535,524288,2,2,3,795,576,1,6,30,1380,256,0,0,0,0,0,0.00027904,6.2e-05,30.11727,3.544569,9.383676,3.645476,9.383676,0,0,0,0,1,8,15,19,19,1.266667,83,54816,"0"
311,288230376151728128,0,3,2048,49592,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,2422402442,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000206992,0.000206992,0.000206992,0.000206992,0,0.000206992,0,3,0,0,0,1,2,2,2,2,1,20,41,"0"
54,288230376151728128,0,3,2048,9080,41832,6,9080,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000123968,0,67,0,0,0,2,1,1,1,0.5,1,751,93293,"0"
290,288230376151728128,0,3,2048,54371,53,17,53,1,1,45,75,45,45,45,0,0,0,0,0,0,0,-0.25,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04291097,0.04291097,0.04291097,0.04291097,0,0.04291097,0,0,0,0,0,3,1,14,14,4.666667,1,12486,1397589,"0"
87,288230376151728128,0,3,2048,737,67,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,11,1,6,8,0.7272727,1.333333,4927,572562,"0"
151,288230376151728128,0,3,2048,51917,53,17,53,1,1,38,38,38,38,38,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01850198,0.01850198,0.01850198,0.01850198,0,0.01850198,0,0,0,0,0,9,1,10,10,1.111111,1,6954,802306,"0"
199,288230376151728128,0,3,2048,53,50620,17,53,1,1,50,50,50,50,50,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.02105101,0,0,0,0,0,1,6,21,21,21,1,50,4862,"0"
411,288230376151728128,0,3,2048,22,32550,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,8.9e-05,0,67,0,0,0,2,1,6,6,3,1,3935,417299,"0"
195,288230376151728128,0.575824,3,2048,62990,443,6,443,17,18,1483,11386,0,886,87.23529,212.5764,0.254086,0.033872,0.06207651,29.52291,2575.44,-0.02857143,-0.7695237,2611,0,0,64,64,0,0,64,4222147097,13,1483,14,11362,1,966,65535,63817.76,0,131328,5,5,6,287,8,15,49,286,1460,64,3296122090,553242067,1,3296122090,1.84467e+19,0.02843801,0.000444,0.142189,0.03916805,0.04579045,0.028621,0,82,0,0,0,8,1,2,6,0.75,3,9903,1097745,"0"
24,288230376151728128,0,3,2048,701,67,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,4,1,6,6,1.5,1,1749,262519,"0"
51,288230376151728128,0,3,2048,53,64725,17,53,1,1,42,42,42,42,42,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,1.019292,0,0,0,0,0,1,5,17,17,17,1,12,1312,"0"
281,288230376151728128,1.561367,3,2048,61500,443,6,443,72,175,4313,222183,0,1368,59.90278,241.3913,1.40414,0.02168565,0.1629218,46.11344,2762.323,-0.417004,-0.9619154,2611,0,1,64,64,0,0,68,2691815960,70,4313,71,222183,1,3765,65535,251005.2,65535,251456,28,25,29,283,8,72,220,286,1460,64,1554564267,2028143158,0.001,1554564.341,1687453346,0.01856,9.9e-05,0.01916099,0.00313889,0.003592836,0.01869402,0,0,0,0,0,6,1,2,6,1,3,11113,1246859,"0"
9,288230376151728128,0.054547,3,2048,62942,443,6,443,3,3,24,24,0,24,8,8.326664,0.053587,0.01818234,0.02044277,54.99844,439.9875,0,0,19,0,0,64,64,0,0,64,4018952670,2,24,2,0,0,0,43,30.1,0,43,1,0,0,285,12288,2,6,258,0,0,57699592,153941242,1,57699592,1631381116,0,0.03061702,0.05349203,0.04586703,0.007936355,0,0,19,0,0,0,4,1,6,10,2.5,1.666667,84,7088,"0"
213,288230376151728128,120.059074,3,2048,62994,443,6,443,18,28,1121,20176,0,517,62.27778,129.6953,120.0042,6.669949,26.49009,0.1499262,9.33707,-0.2173913,-0.8947269,2611,0,0,64,64,0,0,64,1674913431,15,1121,15,20152,0,517,65535,63634.01,0,131328,5,5,6,287,0,16,52,286,1460,64,2462084781,2686212645,0.001,2462084.898,1686621734,0.004812992,0.000522016,0.02640099,0.004519325,0.005683528,0.00494,0,82,0,0,0,5,1,2,6,1.2,3,11441,1270436,"0"
516,288230376151728128,0,3,2048,19129,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,393104486,0,0,0,0,0,0,28400,28400,28400,28400,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000145984,0.000145984,0.000145984,0.000145984,0,0.000145984,0,3,0,0,0,1,2,5,5,5,1,267,0,"0"
272,288230376151728128,0,3,2048,22,6888,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,4.9e-05,0,67,0,0,0,2,1,2,2,1,1,3535,387332,"0"
64,288230376151728128,0,3,2048,666,67,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,4,1,6,6,1.5,1,3269,435672,"0"
277,288230376151728128,7.006047,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.002437,1.751512,1.256762,0.5709354,98.20089,1,1,1,904,55184,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,4,1,2,1,0.25,0.5,11619,1408902,"0"
423,288230376151728128,0,3,2048,29585,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,2349659686,0,0,0,0,0,0,28400,28400,28400,28400,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000141056,0.000141056,0.000141056,0.000141056,0,0.000141056,0,3,0,0,0,1,2,6,6,6,1,191,0,"0"
108,288230376151728128,0,3,2048,41462,97,6,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,1803526488,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000189952,0.000189952,0.000189952,0.000189952,0,0.000189952,0,3,0,0,0,1,2,2,2,2,1,37,0,"0"
316,288230376151728128,0,3,2048,49592,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,2446701235,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000100992,0.000100992,0.000100992,0.000100992,0,0.000100992,0,3,0,0,0,1,2,2,2,2,1,12,0,"0"
120,288230376151728128,0,3,2048,53,63899,17,53,1,1,42,42,42,42,42,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01728899,0,0,0,0,0,1,6,3,3,3,1,26,2651,"0"
596,288230376151728128,0,3,2048,61943,53,17,53,1,1,42,42,42,42,42,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01992598,0.01992598,0.01992598,0.01992598,0,0.01992598,0,0,0,0,0,5,1,26,26,5.2,1,8545,950856,"0"
296,288230376151728128,0,3,2048,53457,53,17,53,1,1,30,30,30,30,30,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.020124,0.020124,0.020124,0.020124,0,0.020124,0,0,0,0,0,4,1,22,22,5.5,1,12963,1548064,"0"
222,288230376151728128,30.167073,3,2048,62313,443,6,443,13,10,1873,6852,0,603,144.0769,217.4515,29.49942,2.320544,7.51216,0.4309334,62.08756,0.1304348,-0.570659,2611,0,0,64,64,0,0,64,3819555922,12,1873,12,6852,0,603,65535,259263.8,65535,262144,4,5,5,283,0,1,7,286,1460,64,3610889832,0,0.004,14443560.01,1674589597,0.102392,0.099044,0.139133,0.1052047,0.01064373,0.102491,0,0,0,0,0,8,1,8,12,1.5,1.5,10242,1180309,"0"
162,288230376151728128,0,3,2048,123,58399,17,123,1,1,48,48,48,48,48,0,0,0,0,0,0,0,0,1,65535,0,55,55,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.023063,0,0,0,0,0,1,7,1,1,1,1,1,48,"0"
194,288230376151728128,120.211824,3,2048,443,61486,6,443,20,16,7223,1082,0,1368,361.15,477.9386,120.0896,6.010592,25.34187,0.166373,60.08561,0.1111111,0.7394341,2579,40871,60257,60,254,1,96,16452,287144065,17,7223,19,1058,0,3872,65160,108584.3,0,256768,3,1,1,1823,0,18,56,286,1380,128,1229864109,2117209533,0.004,4919456.67,1684087345,0.000134,7.3e-05,0.01146301,0.001699499,0.003197334,13.40563,36.61959,82,0,0,0,1,7,1,7,7,7,83,34069,"0"
508,288230376151728128,0,3,2048,52733,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,2523555321,0,0,0,0,0,0,28400,28400,28400,28400,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000165,0.000165,0.000165,0.000165,0,0.000165,0,3,0,0,0,1,2,7,7,7,1,260,0,"0"
405,288230376151728128,0,3,2048,22,4303,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000170048,0,67,0,0,0,2,1,8,8,4,1,3922,416324,"0"
105,288230376151728128,0,3,2048,40018,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,2557632259,0,0,0,0,0,0,28400,28400,28400,28400,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,4.7e-05,4.7e-05,4.7e-05,4.7e-05,0,4.7e-05,0,3,0,0,0,1,1,2,2,2,1,14,0,"0"
69,288230376151728128,0,3,2048,50365,80,6,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,65535,0,48,48,0,0,64,1799279965,0,0,0,0,0,0,29040,29040,29040,29040,0,0,0,2,12288,1,5,286,1380,32,201789115,0,0.01,2017891.105,1687013150,0.000195008,0.000195008,0.000195008,0.000195008,0,0.000195008,0,3,0,0,0,1,2,2,2,2,1,1,0,"0"
372,288230376151728128,0,3,2048,22,45824,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,8.9e-05,0,67,0,0,0,2,1,4,4,2,1,3813,407724,"0"
600,288230376151728128,0,3,2048,53,58357,17,53,1,1,138,33,138,138,138,0,0,0,0,0,0,0,0.6140351,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,1.020592,0,0,0,0,0,1,5,21,21,21,1,81,7552,"0"
130,288230376151728128,0,3,2048,40553,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3875882825,0,0,0,0,0,0,28400,28400,28400,28400,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,4.5e-05,4.5e-05,4.5e-05,4.5e-05,0,4.5e-05,0,3,0,0,0,1,1,2,2,2,1,39,0,"0"
163,288230376151728128,0,3,2048,50151,123,17,123,1,1,48,48,48,48,48,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02121203,0.02121203,0.02121203,0.02121203,0,0.02121203,0,0,0,0,0,5,1,2,2,0.4,1,5714,720374,"0"
251,288230376151728128,0,3,2048,22,44564,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000318016,0,67,0,0,0,3,1,1,1,0.3333333,1,10436,1178410,"0"
329,288230376151728128,0.021571,3,2048,60129,5223,6,5223,2,1,34,24,0,34,17,12.02081,0.021571,0.0107855,0.0076265,92.71708,1576.19,0.3333333,0.1724138,19,0,0,64,64,0,2,64,1438558992,2,34,2,24,0,0,2048,2047.7,2047,2048,1,0,0,24,0,2,6,258,0,1,3695548316,4024405438,1,3695548316,1.84467e+19,0,0.02139699,0.02139699,0.02139699,0,0,0,3,0,0,0,5,1,2,2,0.4,1,13390,1598060,"0"
686,288230376151728128,1.040221,3,2048,63212,53,17,53,2,2,118,218,59,59,59,0,1.040221,0.5201105,0.3677737,1.922668,113.4374,0,-0.297619,1,28050,0,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.005473024,1.137355,0.571414,0.4001807,0,0,0,0,0,0,2,1,2,2,1,1,13559,1517894,"0"
70,288230376151728128,0,3,2048,37684,2222,6,2222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,65535,0,44,44,0,20,64,2726435987,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,12288,1,5,286,1380,128,3974722197,0,0.01,39747221.08,1649265227,9e-05,9e-05,9e-05,9e-05,0,9e-05,0,3,0,0,0,1,1,2,2,2,1,12,0,"0"
