"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
225,288230376151728128,120.261133,3,2048,443,62996,6,443,21,18,10166,1277,0,1368,484.0952,520.1188,120.076,5.726721,24.88758,0.17462,84.53271,0.07692308,0.7768068,531,1984,63534,60,60,0,96,16452,2064934261,20,10166,20,1253,0,3014,65160,44984.47,0,65160,3,0,0,799,0,20,62,286,1380,128,2686634469,1760356148,0.001,2686634.597,1686397485,0.000163008,4.9e-05,0.019632,0.002348667,0.005309451,11.45449,34.32519,66,0,0,0,1,5,1,5,5,5,99,57733,"0"
218,288230376151728128,65.337877,3,2048,5353,5353,17,5353,6,0,1395,0,172,360,232.5,77.16909,58.21661,10.88965,18.98645,0.09183035,21.35056,1,1,1,35195,51908,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,4,1,2,1,0.25,0.5,12585,1398446,"0"
219,576460752303456256,65.33786,3,34525,5353,5353,17,5353,6,0,1395,0,172,360,232.5,77.16909,58.21658,10.88964,18.98644,0.09183037,21.35056,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,1395,"0"
223,288230376151728128,0,3,2048,58507,53,17,53,1,1,61,61,61,61,61,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01938899,0.01938899,0.01938899,0.01938899,0,0.01938899,0,0,0,0,0,4,1,6,6,1.5,1,12702,1411784,"0"
223,288230376151728128,0,3,2048,53,58507,17,53,1,1,61,61,61,61,61,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01938899,0,0,0,0,0,1,4,5,5,5,1,10,1006,"0"
224,288230376151728128,1.05023,3,2048,55649,53,17,53,2,2,122,364,61,61,61,0,1.05023,0.525115,0.3713124,1.904345,116.165,0,-0.4979424,1,31470,31470,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00693696,0.02802899,0.01748298,0.007457159,0,0,0,0,0,0,4,1,4,4,1,1,12703,1411784,"0"
224,288230376151728128,0.021092,3,2048,53,55649,17,53,2,2,364,122,182,182,182,0,0.021092,0.010546,0.007457148,94.82269,17257.73,0,0.4979424,1,11,11,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01748298,0.007457159,0,0,0,0,1,4,3,3,3,1,10,1006,"0"
226,288230376151728128,0,3,2048,59919,53,17,53,1,1,42,42,42,42,42,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.018968,0.018968,0.018968,0.018968,0,0.018968,0,0,0,0,0,4,1,2,2,0.5,1,12703,1411784,"0"
226,288230376151728128,0,3,2048,53,59919,17,53,1,1,42,42,42,42,42,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.018968,0,0,0,0,0,1,4,1,1,1,1,10,1006,"0"
235,288230376151728128,0.066495,3,2048,62997,853,6,853,12,12,605,8074,0,517,50.41667,119.1083,0.020109,0.00554125,0.006341521,180.4647,9098.429,0,-0.860583,2611,0,0,64,64,0,0,64,1402124871,8,581,8,7572,0,517,65535,43487.91,0,131328,3,4,4,287,0,9,31,286,1460,64,4225723415,2294805375,1,4225723415,1.84467e+19,0.01732205,0.000442048,0.02004403,0.01253751,0.007648948,0.01745901,0,82,0,0,0,6,1,8,8,1.333333,1,13073,1450332,"0"
235,288230376151728128,0.049064,3,2048,853,62997,6,853,12,12,8074,605,0,1368,672.8333,553.6549,0.024932,0.004088667,0.007076195,244.5785,164560.6,0,0.860583,2579,1,63687,57,57,0,0,16448,1119753881,12,8074,12,606,0,5472,65160,65528.56,65160,65536,0,1,1,795,0,12,38,286,1380,2048,2294805403,4225723415,1,2294805403,1.84467e+19,0.00013696,4.6e-05,0.009812992,0.001793972,0.003284835,0.01433149,0.008324454,18,0,0,0,1,6,7,7,7,1,84,64592,"0"
236,288230376151728128,0.064328,3,2048,62998,853,6,853,12,10,605,8074,0,517,50.41667,119.0755,0.01782,0.005360667,0.005815445,186.544,9404.925,0.09090909,-0.860583,2611,0,0,64,64,0,0,64,1859101702,9,581,9,7572,0,517,65535,62685.66,0,131328,4,4,5,287,0,10,34,286,1460,64,2276921735,2418522340,1,2276921735,1.84467e+19,0.01717805,0.000739968,0.01774099,0.007694509,0.006898962,0.01727405,0,82,0,0,0,6,1,6,6,1,1,13073,1450332,"0"
236,288230376151728128,0.047109,3,2048,853,62998,6,853,10,12,8074,605,0,1368,807.4,519.3858,0.022149,0.0047109,0.006805148,212.2737,171389.8,-0.09090909,0.860583,2579,1,18664,57,57,0,0,16448,441286896,10,7811,10,606,0,4104,65160,65520.82,65160,65536,0,1,1,795,0,10,32,286,1380,2048,2418522366,2276921735,1,2418522366,1.84467e+19,9.6e-05,3.1e-05,0.006702016,0.001088411,0.002103661,0.008782919,0.007212563,18,0,0,0,1,6,5,5,5,1,84,64592,"0"
237,288230376151728128,0.067048,3,2048,62999,853,6,853,10,10,605,8074,0,517,60.5,128.3831,0.019394,0.006704799,0.007004893,149.1469,9023.387,0,-0.860583,2611,0,0,64,64,0,0,64,1850085714,7,581,7,7572,0,517,65535,61254.02,0,131328,3,3,4,287,0,8,28,286,1460,64,835810857,943744232,1,835810857,853273421.4,0.01892397,0.000481984,0.01931501,0.01493537,0.006759861,0.01903398,0,82,0,0,0,6,1,4,4,0.6666667,1,13073,1450332,"0"
237,288230376151728128,0.048048,3,2048,853,62999,6,853,10,10,8074,605,0,1368,807.4,519.3858,0.026824,0.0048048,0.008055928,208.1252,168040.3,0,0.860583,2579,1,65270,57,57,0,0,64,1366928253,10,7811,10,606,0,5472,65160,65520.82,65160,65536,0,1,1,795,0,10,32,286,1380,2048,943744258,835810856,1,943744258,745340020.9,0.000110016,5.6e-05,0.009105024,0.002119118,0.00325003,0.01705449,0.007500561,2,0,0,0,1,6,3,3,3,1,84,64592,"0"
238,288230376151728128,0.080785,3,2048,63000,853,6,853,12,10,605,8074,0,517,50.41667,119.0755,0.018986,0.006732083,0.006559924,148.5424,7489.014,0.09090909,-0.860583,2579,0,0,64,64,0,0,64,2479845690,9,581,9,7572,0,517,65535,62680.71,0,131328,2,4,3,287,0,10,34,286,1460,64,2895044645,3075115315,1,2895044645,1.84467e+19,0.01870899,0.000723008,0.01889299,0.01255549,0.006656997,0.01884602,0,82,0,0,0,6,1,2,2,0.3333333,1,13073,1450332,"0"
238,288230376151728128,0.061946,3,2048,853,63000,6,853,10,12,8074,605,0,1368,807.4,518.594,0.022563,0.006194599,0.007130532,161.4309,130339.3,-0.09090909,0.860583,2579,1,31677,57,57,0,0,64,4120217321,10,7811,10,606,0,2736,65160,65520.82,65160,65536,0,1,1,795,0,10,32,286,1380,2048,3075115338,2895044645,1,3075115338,1.84467e+19,0.000137024,3.9e-05,0.005545984,0.001126092,0.001796182,0.01368159,0.006895062,2,0,0,0,1,6,1,1,1,1,84,64592,"0"
228,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.083264,0.083264,0.083264,0.083264,0,0.083264,0,0,0,0,0,5,1,2,2,0.4,1,13129,1456475,"0"
228,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.083264,0,0,0,0,0,1,5,1,1,1,1,4,1200,"0"
23,68,3509.973979,2,2054,0,0,0,0,40,0,1840,0,46,46,46,0,90.16848,87.74936,11.20677,0.0113961,0.5242204,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
229,288230376151728128,0,3,2048,64437,53,17,53,1,1,59,109,59,59,59,0,0,0,0,0,0,0,-0.297619,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07469901,0.07469901,0.07469901,0.07469901,0,0.07469901,0,0,0,0,0,4,1,12,12,3,1,13129,1456475,"0"
230,288230376151728128,0,3,2048,62425,53,17,53,1,1,60,110,60,60,60,0,0,0,0,0,0,0,-0.2941177,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04352301,0.04352301,0.04352301,0.04352301,0,0.04352301,0,0,0,0,0,4,1,10,10,2.5,1,13129,1456475,"0"
230,288230376151728128,0,3,2048,53,62425,17,53,1,1,110,60,110,110,110,0,0,0,0,0,0,0,0.2941177,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.04352301,0,0,0,0,0,1,4,9,9,9,1,6,841,"0"
231,288230376151728128,0,3,2048,49549,53,17,53,1,1,60,110,60,60,60,0,0,0,0,0,0,0,-0.2941177,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03701101,0.03701101,0.03701101,0.03701101,0,0.03701101,0,0,0,0,0,4,1,8,8,2,1,13129,1456475,"0"
231,288230376151728128,0,3,2048,53,49549,17,53,1,1,110,60,110,110,110,0,0,0,0,0,0,0,0.2941177,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.03701101,0,0,0,0,0,1,4,7,7,7,1,6,841,"0"
232,288230376151728128,0,3,2048,60880,53,17,53,1,1,36,223,36,36,36,0,0,0,0,0,0,0,-0.7220078,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01946797,0.01946797,0.01946797,0.01946797,0,0.01946797,0,0,0,0,0,4,1,6,6,1.5,1,13129,1456475,"0"
232,288230376151728128,0,3,2048,53,60880,17,53,1,1,223,36,223,223,223,0,0,0,0,0,0,0,0.7220078,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01946797,0,0,0,0,0,1,4,5,5,5,1,6,841,"0"
233,288230376151728128,0,3,2048,53,62218,17,53,1,1,66,34,66,66,66,0,0,0,0,0,0,0,0.32,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01759802,0,0,0,0,0,1,4,3,3,3,1,6,841,"0"
234,288230376151728128,0,3,2048,65190,53,17,53,1,1,36,223,36,36,36,0,0,0,0,0,0,0,-0.7220078,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01839405,0.01839405,0.01839405,0.01839405,0,0.01839405,0,0,0,0,0,4,1,2,2,0.5,1,13129,1456475,"0"
234,288230376151728128,0,3,2048,53,65190,17,53,1,1,223,36,223,223,223,0,0,0,0,0,0,0,0.7220078,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01839405,0,0,0,0,0,1,4,1,1,1,1,6,841,"0"
16,288230376151728128,3540.080697,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.10744,59.00135,6.140449,0.01694877,0,1,0,1,3266,5747,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,60,0,"0"
239,288230376151728128,0.096082,3,2048,5353,5353,17,5353,2,0,278,0,33,245,139,74.95332,0.096082,0.048041,0.03397012,20.81555,2893.362,1,1,1,40927,0,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,3,1,2,1,0.3333333,0.5,13129,1456475,"0"
240,576460752303456256,0.096081,3,34525,5353,5353,17,5353,2,0,278,0,33,245,139,74.95332,0.096081,0.0480405,0.03396976,20.81577,2893.392,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8,1673,"0"
91,288230376151728128,2551.14449,3,2048,62616,443,17,443,318,339,16364,18630,31,1250,51.45912,96.17355,10.18763,8.022468,3.8419,0.1246499,6.414376,-0.03196347,-0.06475396,1,0,0,64,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000527008,10.18709,7.468775,4.232466,0.004994016,0,0,0,0,0,3,1,2,4,1.333333,2,13129,1456475,"0"
91,288230376151728128,2551.087729,3,2048,443,62616,17,443,339,318,18630,16364,22,1250,54.95575,136.4673,10.24036,7.525332,4.18036,0.1328845,7.302768,0.03196347,0.06475396,1,0,0,57,57,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004994016,9.7e-05,9.966071,0.1944014,1.111295,7.663176,4.375927,0,0,0,0,1,3,1,3,3,3,465,22677,"0"
207,288230376151728128,659.971114,3,2048,0,0,2,0,12,0,0,0,0,0,0,0,60.00691,54.99759,13.0176,0.01818261,0,1,0,1,3235,5630,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,58,4333,"0"
220,288230376151728128,360.040144,3,2048,0,0,2,0,7,0,0,0,0,0,0,0,60.00829,51.43431,16.22555,0.01944228,0,1,0,1,3227,3563,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,7,0,"0"
20,288230376151728128,3538.608025,3,2048,0,0,2,0,91,0,0,0,0,0,0,0,65.94203,38.88581,22.35818,0.02571633,0,1,0,1,31266,51185,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,13129,1456475,"0"
3,288230376151728128,3599.452507,3,2048,62955,443,6,443,11434,11528,1333431,4524805,0,504,116.6198,127.2606,7.12554,0.3148029,0.6432762,3.176594,370.4539,-0.00409372,-0.5447671,18995,0,0,64,64,0,0,64,217723545,11383,1321379,11433,4519011,4,864,65535,130698.1,65535,131328,5601,5762,5602,26,72,11434,34354,318,1460,64,3778206191,2927440254,0.001,3778206.37,1685306086,0.03571703,0.000419008,7.125301,0.08571415,0.1019677,0.03587703,0,2,0,0,0,1,1,2,2,2,1,13129,1456475,"0"
3,288230376151728128,3599.416745,3,2048,443,62955,6,443,11528,11434,4524805,1333431,0,1288,392.5056,423.463,7.089593,0.3122328,0.6549405,3.202741,1257.094,0.00409372,0.5447671,18963,1,25592,51,51,0,0,16448,950532282,11510,4520275,11528,1321379,2,8351,32200,135168,32200,135168,0,26,1,538,716,11528,34595,318,1300,4096,2927440254,3778206116,0.001,2927440.393,1686156852,0.00016,3.3e-05,2.500619,0.25158,0.6628898,0.3372942,0.6706864,2,0,0,0,1,1,1,1,1,1,11528,4524805,"0"
2,288230376151728128,0,3,2048,46896,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3220437073,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000116,0.000116,0.000116,0.000116,0,0.000116,0,3,0,0,0,1,1,2,2,2,1,1,0,"0"
2,288230376151728128,0,3,2048,22,46896,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000116,0,67,0,0,0,1,1,1,1,1,1,6,692,"0"
3,288230376151728128,0,3,2048,46906,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3940965508,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000149008,0.000149008,0.000149008,0.000149008,0,0.000149008,0,3,0,0,0,1,1,2,2,2,1,2,0,"0"
3,288230376151728128,0,3,2048,22,46906,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000149008,0,67,0,0,0,1,1,1,1,1,1,17,1676,"0"
4,288230376151728128,0,3,2048,46922,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,650454601,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000165008,0.000165008,0.000165008,0.000165008,0,0.000165008,0,3,0,0,0,1,1,2,2,2,1,3,0,"0"
4,288230376151728128,0,3,2048,22,46922,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000165008,0,67,0,0,0,1,1,1,1,1,1,18,1676,"0"
5,288230376151728128,0,3,2048,46948,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,729085406,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000182016,0.000182016,0.000182016,0.000182016,0,0.000182016,0,3,0,0,0,1,1,2,2,2,1,4,0,"0"
5,288230376151728128,0,3,2048,22,46948,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000182016,0,67,0,0,0,1,1,1,1,1,1,27,2662,"0"
7,288230376151728128,0,3,2048,46956,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3489510786,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000149984,0.000149984,0.000149984,0.000149984,0,0.000149984,0,3,0,0,0,1,1,2,2,2,1,5,0,"0"
7,288230376151728128,0,3,2048,22,46956,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000149984,0,67,0,0,0,1,1,1,1,1,1,37,3594,"0"
8,288230376151728128,0,3,2048,46970,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3908799576,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000170976,0.000170976,0.000170976,0.000170976,0,0.000170976,0,3,0,0,0,1,1,2,2,2,1,6,0,"0"
8,288230376151728128,0,3,2048,22,46970,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000170976,0,67,0,0,0,1,1,1,1,1,1,38,3594,"0"
9,288230376151728128,0,3,2048,40026,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,15818140,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000176,0.000176,0.000176,0.000176,0,0.000176,0,3,0,0,0,1,1,2,2,2,1,7,0,"0"
9,288230376151728128,0,3,2048,22,40026,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000176,0,67,0,0,0,1,1,1,1,1,1,47,4502,"0"
10,288230376151728128,0,3,2048,40038,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3420722149,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000187968,0.000187968,0.000187968,0.000187968,0,0.000187968,0,3,0,0,0,1,1,2,2,2,1,8,0,"0"
10,288230376151728128,0,3,2048,22,40038,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000187968,0,67,0,0,0,1,1,1,1,1,1,48,4502,"0"
11,288230376151728128,0,3,2048,40042,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,1503300574,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000185024,0.000185024,0.000185024,0.000185024,0,0.000185024,0,3,0,0,0,1,1,2,2,2,1,9,0,"0"
11,288230376151728128,0,3,2048,22,40042,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000185024,0,67,0,0,0,1,1,1,1,1,1,57,5475,"0"
25,288230376151728128,0,3,2048,10909,43111,6,10909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000281984,0,67,0,0,0,2,1,1,1,0.5,1,188,19907,"0"
37,288230376151728128,0,3,2048,53299,22,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,397259825,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000158016,0.000158016,0.000158016,0.000158016,0,0.000158016,0,3,0,0,0,1,2,2,2,2,1,1,0,"0"
37,288230376151728128,0,3,2048,22,53299,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000158016,0,67,0,0,0,2,1,1,1,0.5,1,302,32638,"0"
38,288230376151728128,0,3,2048,15667,3393,6,3393,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3660993068,0,0,0,0,0,0,64860,64860,64860,64860,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000142992,0.000142992,0.000142992,0.000142992,0,0.000142992,0,3,0,0,0,1,2,2,2,2,1,2,0,"0"
38,288230376151728128,0,3,2048,3393,15667,6,3393,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000142992,0,67,0,0,0,2,1,1,1,0.5,1,510,57000,"0"
39,288230376151728128,0,3,2048,37015,3393,6,3393,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,1205430988,0,0,0,0,0,0,64860,64860,64860,64860,0,0,0,2,12288,1,1,4,1380,0,0,0,0,0,0,0.000124992,0.000124992,0.000124992,0.000124992,0,0.000124992,0,3,0,0,0,1,2,2,2,2,1,3,0,"0"
39,288230376151728128,0,3,2048,3393,37015,6,3393,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000124992,0,67,0,0,0,2,1,1,1,0.5,1,540,60547,"0"
28,288230376151728128,120.138512,3,2048,61450,443,6,443,18,24,1275,12407,0,623,70.83334,159.8665,120.0808,6.674362,26.50697,0.1498271,10.61275,-0.1428571,-0.8136237,2611,0,0,64,64,0,0,64,1946466642,17,1275,17,12407,1,703,65535,129825.6,65535,131328,4,4,5,283,8,18,58,286,1460,64,2726236805,1228053972,0.004,10904947.74,1678100043,0.004591,0.000441,120.0806,10.46599,33.06502,0.004691,0,2,0,0,0,7,1,2,6,0.8571429,3,625,69219,"0"
