"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
66,288230376151728128,0,3,2048,53,60281,17,53,1,1,336,36,336,336,336,0,0,0,0,0,0,0,0.8064516,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007980992,0,0,0,0,0,1,5,3,3,3,1,30,3608,"0"
21,288230376151728128,170.978238,3,2048,57558,443,6,443,21,20,1077,5602,0,336,51.28571,79.18259,58.98174,8.14182,19.30071,0.1228226,6.299047,0.02439024,-0.6774966,2611,0,0,64,64,0,0,64,2840742,19,1077,20,5602,0,551,65535,131001.4,65535,131584,6,6,7,283,0,21,67,286,1460,64,3283917353,2500715166,0.001,3283917.509,1685462009,0.02156896,0.000633,0.027911,0.02019579,0.008277551,0.02166596,0,0,0,0,0,4,1,2,6,1.5,3,1312,135698,"0"
109,288230376151728128,24.985661,3,2048,27036,27036,17,27036,6,0,573,0,41,150,95.5,44.96632,18.94427,4.164277,6.077947,0.2401377,22.93315,1,1,1,1,8,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,2,1,0.5,0.5,54,2420,"0"
153,288230376151728128,0,3,2048,53,51130,17,53,1,1,177,35,177,177,177,0,0,0,0,0,0,0,0.6698113,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004349056,0,0,0,0,0,1,6,19,19,19,1,54,7995,"0"
167,288230376151728128,30.710391,3,2048,57726,443,6,443,15,11,1894,6852,0,595,126.2667,206.1781,30.30355,2.047359,7.255901,0.488434,61.67294,0.1538462,-0.5668877,2611,0,0,64,64,0,0,64,1969695981,14,1894,14,6852,0,595,65535,260703.1,65535,262144,5,5,6,283,0,1,7,286,1460,64,721034668,0,0.004,2884138.809,1685870706,0.06056096,0.001481024,0.07381901,0.04121245,0.02713065,0.06064698,0,0,0,0,0,8,1,12,22,2.75,1.833333,7855,882647,"0"
19,576460752303456256,3526.972382,3,34525,0,0,58,0,95,127,1904,3532,16,24,20.0421,3.901895,137.3456,37.12603,39.61357,0.02693528,0.5398398,-0.1441441,-0.2994849,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.099161,0.000617984,134.2028,22.45136,35.15944,29.71094,39.66901,0,1,95,0,1,1,1,1,1,1,0,4198402,"0"
103,288230376151728128,0,3,2048,53,55892,17,53,1,1,58,58,58,58,58,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.003900032,0,0,0,0,0,1,5,7,7,7,1,46,5537,"0"
255,288230376151728128,30.150355,3,2048,57445,443,6,443,19,19,1828,7538,0,679,96.21053,185.4721,30.0104,1.586861,6.472796,0.630175,60.62947,0,-0.6096519,2611,0,0,64,64,0,0,64,3993044819,18,1828,18,7538,0,1217,65535,130270.7,65535,132480,7,3,8,283,0,19,61,286,1460,64,1860971835,1726445972,0.01,18609717.93,1670127865,0.01954101,0.000201008,30.01019,4.749095,10.60983,0.019708,0,0,0,0,0,10,1,2,14,1.4,7,10506,1201295,"0"
145,288230376151728128,1.950677,3,2048,57972,443,6,443,18,20,2489,7640,0,1170,138.2778,282.8381,1.795279,0.108371,0.3954405,9.227566,1275.967,-0.05263158,-0.5085399,2611,0,0,64,64,0,0,64,1464875392,17,2489,17,7640,0,1878,65535,130826.9,65535,132480,5,4,6,283,0,18,58,286,1460,64,231184799,1306640417,0.001,231184.81,1688534668,0.021493,0.000334,0.04699899,0.0133816,0.00996043,0.021607,0,0,0,0,0,7,1,2,6,0.8571429,3,7880,919593,"0"
201,288230376151728128,0,3,2048,58694,53,17,53,1,1,42,307,42,42,42,0,0,0,0,0,0,0,-0.7593123,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02297299,0.02297299,0.02297299,0.02297299,0,0.02297299,0,0,0,0,0,3,1,2,2,0.6666667,1,11329,1325522,"0"
203,288230376151728128,120.172225,3,2048,443,57612,6,443,20,15,7200,1083,0,1440,360,483.0982,120.0466,6.008612,25.33275,0.1664278,59.91401,0.1428571,0.7385005,531,0,4075,61,61,0,0,16452,2590985634,17,7200,18,1059,0,3870,65160,31553.92,0,65160,3,0,0,799,0,18,56,286,1452,128,377151688,3665898622,0.004,1508606.824,1687239992,0.000152,5.5e-05,0.01129101,0.001812134,0.003170012,13.40037,36.60662,82,0,0,0,1,4,1,5,5,5,123,49034,"0"
34,288230376151728128,368.540104,3,2048,5353,5353,17,5353,16,0,1828,0,108,133,114.25,10.43818,175.3094,23.03376,43.42178,0.04341454,4.960112,1,1,1,34249,47397,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,46,2033,"0"
213,288230376151728128,0,3,2048,5223,52699,6,5223,1,2,24,34,24,24,24,0,0,0,0,0,0,-0.3333333,-0.1724138,19,65535,0,53,53,0,2,64,265739568,1,0,1,0,0,24,501,501,501,501,0,0,0,24,0,1,3,258,0,1,1176982375,3554630917,0.01,11769823.49,1676978791,0,0.000187968,0.000187968,9.4e-05,6.65e-05,0.02136202,6.65e-05,3,0,0,0,1,5,1,1,1,1,6,200,"0"
25,288230376151728128,0,3,2048,53,61476,17,53,1,1,110,50,110,110,110,0,0,0,0,0,0,0,0.375,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006951008,0,0,0,0,0,2,3,5,5,2.5,1,9,1592,"0"
306,288230376151728128,0,3,2048,62313,53,17,53,1,1,42,109,42,42,42,0,0,0,0,0,0,0,-0.4437086,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004052992,0.004052992,0.004052992,0.004052992,0,0.004052992,0,0,0,0,0,5,1,2,2,0.4,1,13197,1499069,"0"
47,288230376151728128,235.627119,3,2048,5353,5353,17,5353,56,0,12884,0,34,397,230.0714,128.9656,64.0024,4.207627,9.714256,0.2376636,54.67962,1,1,1,2914,7522,255,255,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,58,12884,"0"
142,288230376151728128,0,3,2048,55682,53,17,53,1,1,61,182,61,61,61,0,0,0,0,0,0,0,-0.4979424,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009061008,0.009061008,0.009061008,0.009061008,0,0.009061008,0,0,0,0,0,4,2,24,24,6,1,8030,902791,"0"
186,288230376151728128,0,3,2048,50631,53,17,53,1,1,39,95,39,39,39,0,0,0,0,0,0,0,-0.4179105,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005765984,0.005765984,0.005765984,0.005765984,0,0.005765984,0,0,0,0,0,4,1,14,14,3.5,1,10222,1194240,"0"
119,288230376151728128,0,3,2048,60263,53,17,53,1,1,35,131,35,35,35,0,0,0,0,0,0,0,-0.5783132,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006832,0.006832,0.006832,0.006832,0,0.006832,0,0,0,0,0,5,1,16,16,3.2,1,6708,762215,"0"
94,288230376151728128,0,3,2048,61425,53,17,53,1,1,32,109,32,32,32,0,0,0,0,0,0,0,-0.5460993,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008779008,0.008779008,0.008779008,0.008779008,0,0.008779008,0,0,0,0,0,10,1,30,30,3,1,5170,588031,"0"
182,288230376151728128,10.168906,3,2048,443,57733,6,443,14,23,1318,1698,0,782,94.14286,192.3862,9.959732,0.7263505,2.430311,1.376746,129.6108,-0.2432432,-0.1259947,2579,1,1793,50,50,0,0,16448,1714677173,14,1318,14,1698,0,782,28960,36646.21,28960,36864,0,4,1,795,0,14,44,286,1452,512,3045460560,2163519877,0.01,30454604.92,1658300477,0.000108,3.6e-05,0.004766976,0.000950832,0.001041465,0.7387568,2.446209,18,0,0,0,1,6,1,7,7,7,71,7666,"0"
180,288230376151728128,0,3,2048,51143,53,17,53,1,1,49,65,49,49,49,0,0,0,0,0,0,0,-0.1403509,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008831008,0.008831008,0.008831008,0.008831008,0,0.008831008,0,0,0,0,0,6,1,2,2,0.3333333,1,7109,812294,"0"
246,288230376151728128,0,3,2048,56887,53,17,53,1,1,40,313,40,40,40,0,0,0,0,0,0,0,-0.7733711,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008008,0.008008,0.008008,0.008008,0,0.008008,0,0,0,0,0,2,1,4,4,2,1,13128,1482538,"0"
232,288230376151728128,1.024984,3,2048,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.022096,0.128123,0.303041,7.805,218.54,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,12,575,"0"
5,68,3588.009787,2,2054,0,0,0,0,75,50,3450,1400,46,46,46,0,90.11649,47.84012,27.21445,0.02090295,0.9615359,0.2,0.4226804,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
201,288230376151728128,0,3,2048,53,60565,17,53,1,1,109,42,109,109,109,0,0,0,0,0,0,0,0.4437086,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005216,0,0,0,0,0,1,7,1,1,1,1,66,10474,"0"
113,288230376151728128,0,3,2048,65019,53,17,53,1,1,43,59,43,43,43,0,0,0,0,0,0,0,-0.1568628,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004606992,0.004606992,0.004606992,0.004606992,0,0.004606992,0,0,0,0,0,6,1,18,18,3,1,6695,761267,"0"
203,288230376151728128,0,3,2048,53,53436,17,53,1,1,193,44,193,193,193,0,0,0,0,0,0,0,0.628692,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004856,0,0,0,0,0,1,6,17,17,17,1,92,15531,"0"
245,288230376151728128,0,3,2048,63746,53,17,53,1,1,40,233,40,40,40,0,0,0,0,0,0,0,-0.7069597,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005281984,0.005281984,0.005281984,0.005281984,0,0.005281984,0,0,0,0,0,2,1,6,6,3,1,13128,1482538,"0"
206,288230376151728128,0,3,2048,60987,53,17,53,1,1,35,131,35,35,35,0,0,0,0,0,0,0,-0.5783132,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004315968,0.004315968,0.004315968,0.004315968,0,0.004315968,0,0,0,0,0,6,1,14,14,2.333333,1,10672,1212934,"0"
195,288230376151728128,0,3,2048,52830,53,17,53,1,1,43,108,43,43,43,0,0,0,0,0,0,0,-0.4304636,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004205,0.004205,0.004205,0.004205,0,0.004205,0,0,0,0,0,3,1,2,2,0.6666667,1,10427,1217675,"0"
118,288230376151728128,0.212132,3,2048,443,57586,6,443,15,15,7577,2151,0,1440,505.1333,574.1956,0.040993,0.01414213,0.01403104,70.71069,35718.32,0,0.5577714,1555,1,50866,53,53,0,0,64,3510283499,15,7577,15,2151,0,2880,65160,64205.95,64128,65160,2,0,0,795,0,15,47,286,1452,128,1701493738,3833366425,1,1701493738,1.84467e+19,0.000212032,0.000123968,0.016448,0.002093871,0.003783258,0.02772387,0.01147027,0,0,0,0,1,11,1,21,21,21,59,31655,"0"
258,288230376151728128,120.399365,3,2048,443,57446,6,443,20,16,7197,1082,0,1440,359.85,483.0274,120.1429,6.019968,25.35166,0.1661138,59.77606,0.1111111,0.7386158,531,0,55505,61,61,0,0,16452,3609644414,17,7197,18,1058,0,3873,65160,31553.92,0,65160,3,0,0,799,0,18,56,286,1452,128,4053143909,2370033435,0.004,16212576.41,1672525096,9.1e-05,4e-05,0.016828,0.002374198,0.004734576,13.43233,36.629,82,0,0,0,1,7,1,5,5,5,20,7197,"0"
242,288230376151728128,0,3,2048,64861,53,17,53,1,1,42,307,42,42,42,0,0,0,0,0,0,0,-0.7593123,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006292,0.006292,0.006292,0.006292,0,0.006292,0,0,0,0,0,4,1,14,14,3.5,1,12188,1377711,"0"
37,288230376151728128,30.98232,3,2048,57948,443,6,443,12,14,885,4647,0,517,73.75,130.2625,30.86196,2.58186,7.981539,0.3873177,28.56468,-0.07692308,-0.6800434,2579,0,0,64,64,0,0,64,3791706280,8,885,8,4623,0,517,65535,43608.9,0,132480,3,3,4,287,0,9,31,286,1460,64,949360552,3580331665,0.001,949360.5971,1687814524,0.02185299,0.001314944,0.03391603,0.02328421,0.007410279,0.02196397,0,82,0,0,0,5,1,2,4,0.8,2,970,109103,"0"
59,288230376151728128,195.64771,3,2048,443,57381,6,443,20,22,1476,1657,0,565,73.8,123.9873,58.99495,9.782386,19.83407,0.1022246,7.544172,-0.04761905,-0.0577721,2579,1,4243,123,123,0,96,16448,3022545289,20,1476,20,1657,0,911,65535,69852.85,65535,69888,0,3,1,795,0,20,62,286,1412,256,3969277681,811816812,0.001,3969277.87,1684766292,0.00015104,4.4e-05,58.97138,13.70576,22.47269,13.72507,22.47269,0,0,0,0,1,10,1,13,13,13,20,1476,"0"
163,288230376151728128,1.708449,3,2048,443,57600,6,443,15,15,5751,901,0,1440,383.4,473.4028,1.628486,0.1138966,0.3901876,8.779893,3366.211,0,0.729104,16915,1,30604,59,59,0,0,16448,1022904272,15,5751,15,901,0,4856,64980,64302.2,64256,64980,2,0,0,795,0,15,50,318,1452,256,472763772,1099831337,0.001,472763.7945,1688274882,0.00012,3.1e-05,1.60349,0.1178218,0.3969222,0.1383926,0.3969549,0,0,0,0,1,9,3,29,29,9.666667,126,147145,"0"
189,288230376151728128,30.794217,3,2048,58094,80,6,80,6,4,358,736,0,358,59.66667,110.7991,30.68573,5.13237,10.22982,0.1948418,11.62556,0.2,-0.345521,531,0,0,64,64,0,0,64,3880167331,5,358,5,736,0,358,65535,13410.43,2880,65535,1,0,0,283,0,6,22,286,1460,64,3437553838,953675690,0.001,3437554.001,1685336046,0.033996,0.033996,0.037344,0.0358315,0.000965416,0.03409101,0,0,0,0,0,6,1,2,2,0.3333333,1,9728,1137154,"0"
168,288230376151728128,1.165384,3,2048,58088,443,6,443,16,19,897,8007,0,517,56.0625,108.1536,1.022542,0.0728365,0.2349512,13.72938,769.7034,-0.08571429,-0.7985175,2579,0,0,64,64,0,0,64,3089316389,13,897,13,7976,0,517,65535,2256.759,0,65535,2,1,2,287,0,14,46,286,1460,64,1248315034,334107249,0.001,1248315.093,1687525254,0.02000397,0.000292,0.020672,0.01783105,0.005703901,0.02019197,0,82,0,0,0,8,1,4,10,1.25,2.5,9583,1121021,"0"
119,288230376151728128,0,3,2048,52257,53,17,53,1,1,38,38,38,38,38,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002840992,0.002840992,0.002840992,0.002840992,0,0.002840992,0,0,0,0,0,7,1,20,20,2.857143,1,6829,764709,"0"
217,288230376151728128,30.968523,3,2048,443,57743,6,443,15,14,6720,3240,0,1440,448,531.8159,30.82649,2.064568,7.385738,0.4843628,216.9945,0.03448276,0.3493976,3603,1,39363,54,54,0,0,64,1905294170,15,6720,15,3240,0,2880,65160,64206.88,63872,65160,3,1,1,1566,0,15,47,286,1452,128,3381881017,2401271704,0.001,3381881.178,1685373643,0.000116992,6.2e-05,30.80289,4.403202,10.3356,4.425402,10.33561,66,0,0,0,1,9,3,9,9,3,48,20699,"0"
68,288230376151728128,26.826749,3,2048,5353,5353,17,5353,4,0,517,0,58,153,129.25,35.625,22.83511,6.706687,8.109694,0.1491049,19.27181,1,1,1,28989,28989,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,30,4566,"0"
148,288230376151728128,0,3,2048,56233,53,17,53,1,1,34,106,34,34,34,0,0,0,0,0,0,0,-0.5142857,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005308,0.005308,0.005308,0.005308,0,0.005308,0,0,0,0,0,4,1,2,2,0.5,1,8435,984823,"0"
179,288230376151728128,1.231526,3,2048,68,67,17,67,2,0,612,0,306,306,306,0,1.231526,0.615763,0.4354102,1.624001,496.9444,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,612,"0"
141,288230376151728128,0,3,2048,63086,53,17,53,1,1,55,230,55,55,55,0,0,0,0,0,0,0,-0.6140351,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005617,0.005617,0.005617,0.005617,0,0.005617,0,0,0,0,0,6,1,32,32,5.333333,1,6869,783791,"0"
54,288230376151728128,0,3,2048,49618,53,17,53,1,1,32,109,32,32,32,0,0,0,0,0,0,0,-0.5460993,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00948704,0.00948704,0.00948704,0.00948704,0,0.00948704,0,0,0,0,0,8,1,16,16,2,1,3953,445407,"0"
208,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,57,0,57,57,57,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,13,632,"0"
144,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,62,10358,"0"
146,288230376151728128,0.030105,3,2048,123,123,17,123,2,2,96,96,48,48,48,0,0.030105,0.0150525,0.01064373,66.43414,3188.839,0,0,1,13229,13229,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.028426,0.026108,0.028426,0.027267,0.000819538,0.030105,0,0,0,0,0,6,1,2,4,0.6666667,2,9064,1062936,"0"
167,288230376151728128,299.03131,3,2048,3722,3722,17,3722,3,0,12,0,4,4,4,0,156.0098,99.6771,52.55841,0.01003239,0.04012958,1,1,1,44421,34699,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,5,1,2,1,0.2,0.5,7877,900385,"0"
100,288230376151728128,0,3,2048,123,49684,17,123,1,1,48,48,48,48,48,0,0,0,0,0,0,0,0,1,65535,0,57,57,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.02163104,0,0,0,0,0,1,10,1,3,3,3,2,96,"0"
77,288230376151728128,29.984418,3,2048,443,58070,6,443,10,14,6852,2256,0,1452,685.2,560.9963,29.57552,2.998442,8.404518,0.3335066,228.5187,-0.1666667,0.5046113,2577,1,1,110,110,0,0,64,3924809073,10,6852,10,2256,0,4356,65535,506634.6,65535,525568,2,2,3,795,0,1,6,30,1440,256,0,0,0,0,0,0.000144,4.6e-05,29.4799,2.107206,7.294114,2.184792,7.294199,0,0,0,0,1,4,1,5,5,5,54,34260,"0"
261,288230376151728128,0,3,2048,53,51033,17,53,1,1,112,36,112,112,112,0,0,0,0,0,0,0,0.5135135,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01086499,0,0,0,0,0,1,3,1,1,1,1,112,19285,"0"
45,288230376151728128,0,3,2048,54689,53,17,53,1,1,58,58,58,58,58,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008211008,0.008211008,0.008211008,0.008211008,0,0.008211008,0,0,0,0,0,4,1,6,6,1.5,1,2201,256651,"0"
60,288230376151728128,117.042197,3,2048,137,137,17,137,9,0,504,0,50,68,56,7.241184,115.5061,13.00469,30.33523,0.07689534,4.306139,1,1,1,48423,49093,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,4,1,1,1,0.25,1,3859,439950,"0"
48,576460752303456256,0,3,34525,0,0,58,0,1,0,24,0,24,24,24,0,0,0,0,0,0,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,0,2,1,1,1,0.5,1,38,824,"0"
27,288230376151728128,0,3,2048,49273,53,17,53,1,1,35,236,35,35,35,0,0,0,0,0,0,0,-0.7416974,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03233997,0.03233997,0.03233997,0.03233997,0,0.03233997,0,0,0,0,0,4,2,12,12,3,1,1284,145753,"0"
178,68,2.66733,2,2054,0,0,0,0,7,0,322,0,46,46,46,0,1.028673,0.3810472,0.2916116,2.624347,120.72,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
239,288230376151728128,0,3,2048,53,51106,17,53,1,1,110,50,110,110,110,0,0,0,0,0,0,0,0.375,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004038016,0,0,0,0,0,1,4,17,17,17,1,107,18324,"0"
142,68,0,2,2054,0,0,0,0,1,0,46,0,46,46,46,0,0,0,0,0,0,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
181,288230376151728128,0,3,2048,55891,53,17,53,1,1,37,228,37,37,37,0,0,0,0,0,0,0,-0.7207547,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004649984,0.004649984,0.004649984,0.004649984,0,0.004649984,0,0,0,0,0,4,1,20,20,5,1,10222,1194240,"0"
60,288230376151728128,10.178906,3,2048,443,57570,6,443,14,23,1459,1698,0,923,104.2143,224.3503,9.96081,0.7270647,2.430412,1.375393,143.3356,-0.2432432,-0.07570478,2579,1,17623,51,51,0,0,16448,1825326599,14,1459,14,1698,0,923,28960,36614.6,28960,36864,0,4,1,795,0,14,44,286,1452,512,3037014657,380241108,0.01,30370145.89,1658376490,0.00012,3.4e-05,0.004819008,0.000979769,0.001079601,0.7450153,2.444952,18,0,0,0,1,7,1,9,9,9,49,7930,"0"
93,68,462.003994,2,2054,0,0,0,0,4,4,112,112,28,28,28,0,161.7885,115.501,49.67554,0.008657934,0.2424221,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
88,288230376151728128,0,3,2048,53,54954,17,53,1,1,116,43,116,116,116,0,0,0,0,0,0,0,0.4591195,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007748032,0,0,0,0,0,2,3,19,19,9.5,1,36,4520,"0"
68,288230376151728128,1.619396,3,2048,57692,443,6,443,114,193,4315,258934,0,1440,37.85088,197.6815,1.445936,0.01420523,0.1341278,70.39662,2664.574,-0.257329,-0.9672173,2611,0,1,64,64,0,0,68,3067676526,112,4315,113,258934,1,3767,65535,485721.8,65535,516992,42,37,43,283,8,114,346,286,1460,64,406891156,1183571883,0.001,406891.1753,1688346985,0.020048,1.6e-05,0.02109101,0.002949715,0.004975236,0.02019002,0,0,0,0,0,9,1,2,8,0.8888889,4,3792,427375,"0"
