"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
139,288230376151728128,30.567763,3,2048,443,57407,6,443,11,15,6852,1998,0,1452,622.9091,566.9042,30.31118,2.778888,8.260148,0.3598562,224.1577,-0.1538462,0.5484746,2577,1,1,112,112,0,0,64,2727000484,11,6852,11,1999,0,3391,65535,512314.6,65535,525568,2,2,3,795,0,1,6,30,1440,256,0,0,0,0,0,5.8e-05,3.7e-05,30.25097,4.033817,9.893533,4.078729,9.893563,0,0,0,0,1,10,11,21,21,1.909091,86,54816,"0"
150,288230376151728128,29.70582,3,2048,443,57413,6,443,10,13,6852,2135,0,1452,685.2,560.9963,29.44682,2.970582,8.372562,0.3366344,230.6619,-0.1304348,0.5248693,2577,1,1,112,112,0,0,64,1666562878,10,6852,10,2135,0,6295,65535,506634.6,65535,525568,2,2,3,795,0,1,6,30,1440,256,0,0,0,0,0,0.000116992,5.5e-05,29.38689,2.261704,7.49719,2.325437,7.49719,0,0,0,0,1,10,9,19,19,2.111111,86,54816,"0"
146,288230376151728128,30.129075,3,2048,57411,443,6,443,13,10,1871,6852,0,601,143.9231,217.1592,29.6695,2.317621,7.559907,0.4314769,62.09949,0.1304348,-0.5710192,2611,0,0,64,64,0,0,64,999128210,12,1871,12,6852,0,601,65535,259263.8,65535,262144,4,5,5,283,0,1,7,286,1460,64,3949799359,0,0.004,15799198.19,1672937189,0.05842599,0.05842599,0.08960704,0.0695487,0.01052275,0.05851901,0,0,0,0,0,10,1,8,18,1.8,2.25,6311,714705,"0"
146,288230376151728128,30.070515,3,2048,443,57411,6,443,10,13,6852,1871,0,1452,685.2,560.9963,29.72946,3.007052,8.450448,0.3325517,227.8644,-0.1304348,0.5710192,2577,1,1,111,111,0,0,64,2707456626,10,6852,10,1871,0,6295,65535,506634.6,65535,525568,2,2,3,795,0,1,6,30,1440,256,0,0,0,0,0,9.3e-05,5.09e-05,29.66957,2.28381,7.56921,2.353358,7.569217,0,0,0,0,1,10,7,17,17,2.428571,86,54816,"0"
145,288230376151728128,30.130215,3,2048,57410,443,6,443,13,10,2049,6852,0,779,157.6154,245.9008,29.75199,2.317709,7.582654,0.4314606,68.00483,0.1304348,-0.5396023,2611,0,0,64,64,0,0,64,202064708,12,2049,12,6852,0,779,65535,259263.8,65535,262144,4,5,5,283,0,1,7,286,1460,64,1698138476,0,0.004,6792554.227,1681943833,0.05896102,0.05896102,0.06284601,0.06129722,0.001403119,0.05917801,0,0,0,0,0,10,1,6,16,1.6,2.666667,6311,714705,"0"
145,288230376151728128,30.071106,3,2048,443,57410,6,443,10,13,6852,2049,0,1452,685.2,560.9963,29.81191,3.007111,8.476463,0.3325451,227.8599,-0.1304348,0.5396023,2577,1,1,111,111,0,0,64,520402952,10,6852,10,2049,0,6295,65535,506634.6,65535,525568,2,2,3,795,0,1,6,30,1440,256,0,0,0,0,0,0.000216992,4.7e-05,29.75204,2.289994,7.590293,2.351291,7.590293,0,0,0,0,1,10,5,15,15,3,86,54816,"0"
147,288230376151728128,30.129651,3,2048,57412,443,6,443,13,11,1909,6852,0,639,146.8462,222.8436,29.64031,2.317666,7.551852,0.4314687,63.35952,0.08333334,-0.564205,2611,0,0,64,64,0,0,64,2430090972,12,1909,12,6852,0,639,65535,259263.8,65535,262144,4,5,5,283,0,1,7,286,1460,64,258856160,0,0.004,1035424.689,1687700963,0.05967497,0.05967497,0.130559,0.08377991,0.01845534,0.059756,0,0,0,0,0,10,1,4,14,1.4,3.5,6311,714705,"0"
147,288230376151728128,30.069908,3,2048,443,57412,6,443,11,13,6852,1909,0,1452,622.9091,566.4006,29.70152,2.733628,8.131206,0.3658142,227.869,-0.08333334,0.564205,2577,1,1,112,112,0,0,64,3789564195,11,6852,11,1909,0,6295,65535,512126.4,65535,525568,2,2,3,795,0,1,6,30,1440,256,0,0,0,0,0,8.1e-05,4e-05,29.64038,2.280928,7.561936,2.364708,7.561958,0,0,0,0,1,10,3,13,13,4.333333,86,54816,"0"
140,288230376151728128,30.566977,3,2048,57408,443,6,443,15,12,1865,6852,0,595,124.3333,208.085,29.72922,2.037798,7.13227,0.4907257,61.01356,0.1111111,-0.5721005,2611,0,0,64,64,0,0,64,27141590,14,1865,14,6852,0,595,65535,260669.9,65535,262144,5,6,6,283,0,1,7,286,1460,64,2422421879,0,0.004,9689687.976,1679046700,0.060598,0.000332992,0.36572,0.09468125,0.08734048,0.060696,0,0,0,0,0,10,1,2,12,1.2,6,6311,714705,"0"
140,288230376151728128,30.506214,3,2048,443,57408,6,443,12,15,6852,1865,0,1452,571,566.5214,29.79485,2.542184,7.867453,0.3933625,224.61,-0.1111111,0.5721005,2577,1,1,112,112,0,0,64,999498329,12,6852,12,1865,0,3391,65535,516158.9,65535,525568,2,2,3,795,0,1,6,30,1440,256,0,0,0,0,0,9.8e-05,5.1e-05,29.72927,1.982835,7.145894,2.077516,7.146428,0,0,0,0,1,10,1,11,11,11,86,54816,"0"
144,288230376151728128,30.586535,3,2048,57409,443,6,443,24,20,2911,7912,0,547,121.2917,162.2433,29.71656,1.274439,5.800387,0.784659,95.1726,0.09090909,-0.4620715,2611,0,0,64,64,0,0,64,2521402636,23,2911,23,7912,0,626,65535,130981.1,65535,131328,8,8,9,283,0,24,76,286,1460,64,3750123166,1130883822,0.1,375012322.2,1313724095,0.096675,0.00022,0.103453,0.07921311,0.03598641,0.096771,0,0,0,0,0,9,1,2,10,1.111111,5,6311,714705,"0"
155,288230376151728128,30.848676,3,2048,57415,80,6,80,6,4,352,579,0,352,58.66667,108.9422,30.74225,5.141447,10.2488,0.1944978,11.41054,0.2,-0.2438238,2579,0,0,64,64,0,0,64,2118493172,5,352,5,579,0,352,65535,120808.1,65535,132480,1,1,2,283,0,6,22,286,1460,64,717320947,3224399985,0.001,717320.9811,1688019098,0.03217299,0.03206298,0.03849798,0.03434074,0.002240984,0.03229101,0,0,0,0,0,8,1,2,2,0.25,1,6319,715601,"0"
155,288230376151728128,30.816271,3,2048,80,57415,6,80,4,6,579,352,0,579,144.75,206.1241,30.78089,7.704068,11.53841,0.1298016,18.78878,-0.2,0.2438238,2579,1,40555,49,49,0,0,64,248761101,4,579,4,352,0,579,65535,66544.81,65535,67072,0,1,1,795,0,4,14,286,1452,512,3224399985,717320908,0.001,3224400.138,1685512018,0.000118016,0.000118016,30.74239,5.12396,10.25591,5.1583,10.25591,0,0,0,0,1,8,1,1,1,1,9,2353,"0"
175,288230376151728128,0.451956,3,2048,57423,443,6,443,15,13,1791,7580,0,1150,119.4,284.1641,0.23466,0.0301304,0.05353015,33.18907,3962.775,0.07142857,-0.6177569,2579,0,0,64,64,0,0,64,3394917529,13,1791,14,7580,0,1150,65535,4717.54,2880,65535,1,1,1,283,0,15,49,286,1460,64,630112767,4273075677,0.001,630112.7969,1688106350,0.02679501,0.000107,0.05562701,0.02214038,0.0131986,0.02699405,0,0,0,0,0,9,1,8,18,2,2.25,6535,743903,"0"
175,288230376151728128,0.425805,3,2048,443,57423,6,443,13,15,7580,1791,0,1440,583.0769,581.8959,0.262747,0.03275423,0.06317081,30.53041,17801.58,-0.07142857,0.6177569,531,1,50138,53,53,0,0,64,4149921473,13,7580,13,1791,0,1440,65160,64287.09,64128,65160,2,0,0,795,0,13,41,286,1452,128,4273075678,630112742,0.001,4273075.881,1684463388,0.00019904,4.1e-05,0.234725,0.01643794,0.05504999,0.03857832,0.0566101,0,0,0,0,1,9,7,17,17,2.428571,57,31660,"0"
178,288230376151728128,0.230971,3,2048,57426,443,6,443,15,13,2151,7578,0,1279,143.4,310.6112,0.056137,0.01539807,0.01460753,64.94322,9312.857,0.07142857,-0.5578169,2579,0,0,64,64,0,0,64,2506813096,14,2151,14,7578,0,1510,65535,4735.36,2880,65535,1,1,1,283,0,15,49,286,1460,64,3769567873,986111399,0.001,3769568.052,1684966895,0.02484499,0.000101,0.055984,0.02549,0.01024297,0.02498599,0,0,0,0,0,9,1,2,12,1.333333,6,6543,744824,"0"
134,288230376151728128,115.807512,3,2048,443,57404,6,443,18,16,8481,939,0,1440,471.1667,527.3973,115.7123,6.433751,25.60645,0.1554303,73.23359,0.05882353,0.8006369,531,0,38351,59,59,0,0,16452,756680574,16,8481,16,915,0,4865,64980,31491.59,0,64980,3,0,0,799,0,16,50,286,1452,256,3295242905,2949126691,0.001,3295243.062,1685441259,0.000158016,4.7e-05,0.004891008,0.000930015,0.00138831,13.63093,36.05716,82,0,0,0,1,8,3,9,9,3,33,16947,"0"
131,288230376151728128,116.245612,3,2048,57403,443,6,443,17,18,964,8490,0,517,56.70588,116.9225,115.9412,6.837977,26.20884,0.1462421,8.292786,-0.02857143,-0.7960652,2611,0,0,64,64,0,0,64,624021390,15,940,16,8490,0,517,65535,130726.8,65535,132480,5,6,6,283,0,17,55,286,1460,64,576708178,3310928470,0.001,576708.2054,1688159795,0.01978502,3.2e-05,115.9411,6.451513,25.71243,0.01984102,0,2,0,0,0,8,1,2,8,1,4,6649,759108,"0"
131,288230376151728128,116.246195,3,2048,443,57403,6,443,18,17,8490,964,0,1440,471.6667,526.1912,115.9249,6.458122,25.7071,0.1548438,73.03465,0.02857143,0.7960652,531,53267,12254,59,59,0,0,16452,331975468,17,8490,17,916,0,4096,64980,44995.05,0,64980,3,0,0,799,0,17,53,286,1452,256,3310928470,576592000,0.001,3310928.627,1685425575,5.6e-05,2.6e-05,0.00452096,0.000715365,0.001286544,6.452228,25.71243,66,0,0,0,1,8,1,7,7,7,36,16971,"0"
181,288230376151728128,66.118149,3,2048,443,57427,6,443,20,22,5583,5597,0,1440,279.15,408.9899,43.9795,3.305907,10.18474,0.3024888,84.43975,-0.04761905,-0.001252236,1555,1,33220,240,240,0,0,16448,2171940683,20,5559,20,5598,0,2880,62643,58163.73,57600,62643,7,0,0,795,0,20,62,286,1452,128,1980326655,3519915571,0.004,7921306.996,1680815223,0.000236992,5.2e-05,43.93279,6.269225,13.40312,6.30505,13.40313,2,0,0,0,1,7,1,5,5,5,40,10937,"0"
129,288230376151728128,0,3,2048,53,56153,17,53,1,1,138,33,138,138,138,0,0,0,0,0,0,0,0.6140351,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007689984,0,0,0,0,0,1,6,43,43,43,1,54,7995,"0"
130,288230376151728128,0,3,2048,53882,53,17,53,1,1,37,97,37,37,37,0,0,0,0,0,0,0,-0.4477612,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00458496,0.00458496,0.00458496,0.00458496,0,0.00458496,0,0,0,0,0,6,1,42,42,7,1,6869,783791,"0"
132,288230376151728128,0,3,2048,53,61389,17,53,1,1,214,48,214,214,214,0,0,0,0,0,0,0,0.6335878,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004940992,0,0,0,0,0,1,6,39,39,39,1,54,7995,"0"
133,288230376151728128,0,3,2048,53,51204,17,53,1,1,166,48,166,166,166,0,0,0,0,0,0,0,0.5514019,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.00521504,0,0,0,0,0,1,6,37,37,37,1,54,7995,"0"
135,288230376151728128,0,3,2048,50119,53,17,53,1,1,63,134,63,63,63,0,0,0,0,0,0,0,-0.3604061,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005512,0.005512,0.005512,0.005512,0,0.005512,0,0,0,0,0,6,1,36,36,6,1,6869,783791,"0"
135,288230376151728128,0,3,2048,53,50119,17,53,1,1,134,63,134,134,134,0,0,0,0,0,0,0,0.3604061,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005512,0,0,0,0,0,1,6,35,35,35,1,54,7995,"0"
142,288230376151728128,0,3,2048,53,63050,17,53,1,1,172,55,172,172,172,0,0,0,0,0,0,0,0.5154185,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006035,0,0,0,0,0,1,6,29,29,29,1,54,7995,"0"
143,288230376151728128,0,3,2048,59092,53,17,53,1,1,49,123,49,49,49,0,0,0,0,0,0,0,-0.4302326,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004803,0.004803,0.004803,0.004803,0,0.004803,0,0,0,0,0,6,1,28,28,4.666667,1,6869,783791,"0"
148,288230376151728128,0,3,2048,52046,53,17,53,1,1,44,191,44,44,44,0,0,0,0,0,0,0,-0.6255319,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00454304,0.00454304,0.00454304,0.00454304,0,0.00454304,0,0,0,0,0,6,1,26,26,4.333333,1,6869,783791,"0"
148,288230376151728128,0,3,2048,53,52046,17,53,1,1,191,44,191,191,191,0,0,0,0,0,0,0,0.6255319,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.00454304,0,0,0,0,0,1,6,25,25,25,1,54,7995,"0"
149,288230376151728128,0,3,2048,53,53084,17,53,1,1,162,44,162,162,162,0,0,0,0,0,0,0,0.5728155,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005970944,0,0,0,0,0,1,6,23,23,23,1,54,7995,"0"
151,288230376151728128,0,3,2048,59453,53,17,53,1,1,39,103,39,39,39,0,0,0,0,0,0,0,-0.4507042,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003908992,0.003908992,0.003908992,0.003908992,0,0.003908992,0,0,0,0,0,6,1,22,22,3.666667,1,6869,783791,"0"
153,288230376151728128,0,3,2048,51130,53,17,53,1,1,35,177,35,35,35,0,0,0,0,0,0,0,-0.6698113,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004349056,0.004349056,0.004349056,0.004349056,0,0.004349056,0,0,0,0,0,6,1,20,20,3.333333,1,6869,783791,"0"
154,288230376151728128,0,3,2048,52749,53,17,53,1,1,35,140,35,35,35,0,0,0,0,0,0,0,-0.6,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005308992,0.005308992,0.005308992,0.005308992,0,0.005308992,0,0,0,0,0,6,1,18,18,3,1,6869,783791,"0"
154,288230376151728128,0,3,2048,53,52749,17,53,1,1,140,35,140,140,140,0,0,0,0,0,0,0,0.6,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005308992,0,0,0,0,0,1,6,17,17,17,1,54,7995,"0"
163,288230376151728128,1.025179,3,2048,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.022583,0.1281474,0.303196,7.803515,218.4984,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,12,575,"0"
164,576460752303456256,1.126391,3,34525,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.021407,0.1407989,0.2997272,7.102329,198.8652,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8,224,"0"
169,288230376151728128,0,3,2048,49436,53,17,53,1,1,53,183,53,53,53,0,0,0,0,0,0,0,-0.5508475,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006236,0.006236,0.006236,0.006236,0,0.006236,0,0,0,0,0,6,1,16,16,2.666667,1,6965,794976,"0"
169,288230376151728128,0,3,2048,53,49436,17,53,1,1,183,53,183,183,183,0,0,0,0,0,0,0,0.5508475,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006236,0,0,0,0,0,1,6,15,15,15,1,54,7995,"0"
170,288230376151728128,0,3,2048,52327,53,17,53,1,1,53,128,53,53,53,0,0,0,0,0,0,0,-0.4143646,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006776992,0.006776992,0.006776992,0.006776992,0,0.006776992,0,0,0,0,0,6,1,14,14,2.333333,1,6965,794976,"0"
170,288230376151728128,0,3,2048,53,52327,17,53,1,1,128,53,128,128,128,0,0,0,0,0,0,0,0.4143646,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006776992,0,0,0,0,0,1,6,13,13,13,1,54,7995,"0"
171,288230376151728128,0,3,2048,59461,53,17,53,1,1,36,112,36,36,36,0,0,0,0,0,0,0,-0.5135135,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01076998,0.01076998,0.01076998,0.01076998,0,0.01076998,0,0,0,0,0,6,1,12,12,2,1,6965,794976,"0"
172,288230376151728128,0,3,2048,54406,53,17,53,1,1,41,150,41,41,41,0,0,0,0,0,0,0,-0.5706806,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008350976,0.008350976,0.008350976,0.008350976,0,0.008350976,0,0,0,0,0,6,1,10,10,1.666667,1,7109,812294,"0"
172,288230376151728128,0,3,2048,53,54406,17,53,1,1,150,41,150,150,150,0,0,0,0,0,0,0,0.5706806,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.008350976,0,0,0,0,0,1,6,9,9,9,1,54,7995,"0"
173,288230376151728128,0,3,2048,62871,53,17,53,1,1,41,230,41,41,41,0,0,0,0,0,0,0,-0.697417,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008748992,0.008748992,0.008748992,0.008748992,0,0.008748992,0,0,0,0,0,6,1,8,8,1.333333,1,7109,812294,"0"
173,288230376151728128,0,3,2048,53,62871,17,53,1,1,230,41,230,230,230,0,0,0,0,0,0,0,0.697417,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.008748992,0,0,0,0,0,1,6,7,7,7,1,54,7995,"0"
174,288230376151728128,0,3,2048,50878,53,17,53,1,1,43,116,43,43,43,0,0,0,0,0,0,0,-0.4591195,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004595968,0.004595968,0.004595968,0.004595968,0,0.004595968,0,0,0,0,0,6,1,6,6,1,1,7109,812294,"0"
179,288230376151728128,0,3,2048,63941,53,17,53,1,1,49,109,49,49,49,0,0,0,0,0,0,0,-0.3797468,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.007825984,0.007825984,0.007825984,0.007825984,0,0.007825984,0,0,0,0,0,6,1,4,4,0.6666667,1,7109,812294,"0"
179,288230376151728128,0,3,2048,53,63941,17,53,1,1,109,49,109,109,109,0,0,0,0,0,0,0,0.3797468,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007825984,0,0,0,0,0,1,6,3,3,3,1,54,7995,"0"
180,288230376151728128,0,3,2048,53,51143,17,53,1,1,65,49,65,65,65,0,0,0,0,0,0,0,0.1403509,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.008831008,0,0,0,0,0,1,6,1,1,1,1,54,7995,"0"
182,288230376151728128,0,3,2048,138,138,17,138,1,0,201,0,201,201,201,0,0,0,0,0,0,1,1,1,65535,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,12,575,"0"
166,288230376151728128,170.701811,3,2048,137,137,17,137,5,0,250,0,50,50,50,0,169.1665,34.14036,60.38613,0.02929084,1.464542,1,1,1,10515,39218,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,5,1,1,1,0.2,1,7415,847906,"0"
186,288230376151728128,0.148744,3,2048,57428,443,6,443,16,16,892,7371,0,490,55.75,108.9498,0.065106,0.009296499,0.01545414,107.5674,5996.88,0,-0.7840978,2611,0,0,64,64,0,0,64,68775354,15,892,15,7371,0,490,65535,130513,65535,131328,5,4,6,283,0,16,52,286,1460,64,1938185756,554406654,1,1938185756,1.84467e+19,0.02056003,0.000545984,0.065048,0.02079712,0.01715867,0.02066998,0,0,0,0,0,7,1,2,8,1.142857,4,7594,867215,"0"
189,288230376151728128,0.61068,3,2048,57429,443,6,443,15,18,1212,7567,0,561,80.8,159.6693,0.127445,0.040712,0.04993211,24.56278,1984.673,-0.09090909,-0.7238865,2611,0,0,64,64,0,0,64,2899416024,14,1212,14,7567,0,561,65535,130348.4,65535,132480,4,5,5,283,0,15,49,286,1460,64,232681693,1942813890,0.001,232681.7041,1688504095,0.11751,0.113311,0.127303,0.1179728,0.004098077,0.117751,0,0,0,0,0,6,1,2,6,1,3,7594,867215,"0"
189,288230376151728128,0.492889,3,2048,443,57429,6,443,18,15,7567,1212,0,1440,420.3889,528.9938,0.128493,0.02738272,0.04652943,36.51938,15352.34,0.09090909,0.7238865,2579,1,60166,239,239,0,0,16448,3434506066,18,7567,18,1213,0,5415,26847,28935.08,26847,29184,0,2,1,795,0,18,56,286,1452,256,1942813890,232681577,0.001,1942813.982,1686793964,0.00024096,0.000121024,0.01050701,0.003011791,0.003532992,0.1209846,0.005410755,0,0,0,0,1,6,1,5,5,5,18,7567,"0"
168,288230376151728128,299.114028,3,2048,0,0,1,0,3,0,84,0,28,28,28,0,156.0605,99.70467,52.57394,0.01002962,0.2808294,-1,1,1,10973,27149,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,3,168,1,5,1,1,1,1,54,5856,"0"
16,68,1805.82333,2,2054,0,0,0,0,51,0,2346,0,46,46,46,0,135.2655,35.40831,43.18495,0.02824196,1.29913,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
183,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,66,10474,"0"
184,288230376151728128,0,3,2048,49847,53,17,53,1,1,35,236,35,35,35,0,0,0,0,0,0,0,-0.7416974,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005703008,0.005703008,0.005703008,0.005703008,0,0.005703008,0,0,0,0,0,6,1,22,22,3.666667,1,8187,936302,"0"
184,288230376151728128,0,3,2048,53,49847,17,53,1,1,236,35,236,236,236,0,0,0,0,0,0,0,0.7416974,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005703008,0,0,0,0,0,1,6,21,21,21,1,66,10474,"0"
185,288230376151728128,0,3,2048,53,51635,17,53,1,1,119,35,119,119,119,0,0,0,0,0,0,0,0.5454546,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.07994499,0,0,0,0,0,1,6,19,19,19,1,66,10474,"0"
187,288230376151728128,0,3,2048,60598,53,17,53,1,1,39,208,39,39,39,0,0,0,0,0,0,0,-0.6842105,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005616,0.005616,0.005616,0.005616,0,0.005616,0,0,0,0,0,6,1,18,18,3,1,8187,936302,"0"
187,288230376151728128,0,3,2048,53,60598,17,53,1,1,208,39,208,208,208,0,0,0,0,0,0,0,0.6842105,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005616,0,0,0,0,0,1,6,17,17,17,1,66,10474,"0"
