%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	5	0x0400000000004000	1689800787.628720000	1689800792.612410000	4.983690000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	40:06:d5:ed:7d:02	0x0800		134.190.181.17	ca	"Dalhousie University"	49304	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_14	-_-	443	https	14	13	1750	9437	0	1153	125	287.6742	0	4.02947	0.3559779	0.9940373	2.809164	351.1454	0.03703704	-0.6871368	0x0a33	0	0	64	64	0	0x02	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3354193514	13	1750	0	13	9437	0	1233	65535	129901.8	65535	131328	4	5	5	0	0x01db	0x0000	14	46	0x0000011e	1460	64	0x0000	0x00	0	0x00	676484663	2392073222	0.001	676484.695131	1689124308.1829512968	0.01831002	0.000363968	4.029246	0.3611354	1.01594	0.018424	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	6	1	7	15	2.5	2.142857	438	19208
B	5	0x0400000000004001	1689800787.647030000	1689800792.637427000	4.990397000	1	3	eth:ipv4:tcp	40:06:d5:ed:7d:02	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	134.190.181.17	ca	"Dalhousie University"	49304	6	0x00	1	40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_13	-_-	443	https	13	14	9437	1750	0	1368	725.9231	538.3989	0	4.029338	0.3838767	1.02429	2.605003	1891.032	-0.03703704	0.6871368	0x0213	1431	64095	56	56	0	0x02	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2818530144	13	9437	0	13	1750	0	4104	65160	64534.54	64512	65160	2	0	0	0	0x035b	0x0000	13	41	0x0000011e	1380	512	0x0000	0x00	0	0x00	2392073976	676484663	0.001	2392074.089617	1687408718.1682223192	0.000113984	4.3008e-05	0.700364	0.05107828	0.1735487	0.4122137	1.030657	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	6	6	14	14	2.333333	42	32719
A	9	0x0400000000004000	1689800792.615520000	1689800797.613473000	4.997953000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	40:06:d5:ed:7d:02	0x0800		134.190.181.17	ca	"Dalhousie University"	49306	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_14	-_-	443	https	14	15	1750	10913	0	1153	125	287.6742	0	4.026122	0.3569967	1.001701	2.801147	350.1433	-0.03448276	-0.7236042	0x0a33	0	0	64	64	0	0x02	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2423939974	13	1750	0	13	10913	0	1233	65535	129810	65535	131328	4	5	5	0	0x01db	0x0000	14	46	0x0000011e	1460	64	0x0000	0x00	0	0x00	139508839	3111925385	0.001	139508.845626	1689661289.2742017968	0.02307098	0.000422016	4.025881	0.2781456	0.9652429	0.02325498	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	6	1	8	16	2.666667	2	491	22219
B	9	0x0400000000004001	1689800792.638591000	1689800797.638617000	5.000026000	1	3	eth:ipv4:tcp	40:06:d5:ed:7d:02	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	134.190.181.17	ca	"Dalhousie University"	49306	6	0x00	1	40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_15	-_-	443	https	15	14	10913	1750	0	1368	727.5333	539.8643	0	4.025936	0.3333351	0.9757532	2.999984	2182.589	0.03448276	0.7236042	0x0213	61599	3925	56	56	0	0x02	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1875041427	15	10913	0	15	1750	0	5656	65160	64523.05	64512	65160	2	0	0	0	0x035b	0x0000	15	47	0x0000011e	1380	512	0x0000	0x00	0	0x00	3111926324	139508839	0.001	3111926.471809	1686688871.2490032192	0.000184	5.504e-05	0.8888981	0.06459878	0.2203147	0.3427444	0.9900669	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	6	7	15	15	2.142857	61	47252
A	13	0x0400000000004000	1689800809.934686000	1689800809.934686000	0.000000000	1	3	eth:ipv4:tcp	40:06:d5:ed:7d:02	5c:e9:1e:6a:fd:c6	0x0800		175.24.227.209	cn	"Tencent cloud computing"	43262	134.190.181.17	ca	"Dalhousie University"	23	6	0x00	1	40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1	-_-	23	telnet	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0011	65535	0	254	254	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	587933288	0	0	0	0	0	0	0	64240	64240	64240	64240	0	0	0	0	0x0002	0x3000	1	1	0x00000004	1380	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.000302976	0.000302976	0.000302976	0.000302976	0	0.000302976	0	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	1	0
B	13	0x0400000000004001	1689800809.934989000	1689800809.934989000	0.000000000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	40:06:d5:ed:7d:02	0x0800		134.190.181.17	ca	"Dalhousie University"	23	175.24.227.209	cn	"Tencent cloud computing"	43262	6	0x00	1	5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_1	-_-	23	telnet	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0011	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0x0414	0x2000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0.000302976	0	0x43	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	607	27752
A	10	0x0400000000004000	1689800797.617301000	1689800802.614490000	4.997189000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	40:06:d5:ed:7d:02	0x0800		134.190.181.17	ca	"Dalhousie University"	49307	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_12	-_-	443	https	12	15	1750	12369	0	1153	145.8333	306.165	0	4.038305	0.4164324	1.065702	2.40135	350.1969	-0.1111111	-0.7521071	0x0a33	0	0	64	64	0	0x02	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2383204952	11	1750	0	11	12369	0	1233	65535	128831.7	65535	131328	3	3	4	0	0x01db	0x0000	12	40	0x0000011e	1460	64	0x0000	0x00	0	0x00	3894147069	2392083043	0.001	3894147.253962	1685906655.055714672	0.02131802	0.007732992	4.038099	0.2833775	0.967025	0.02156602	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	6	1	8	16	2.666667	2	611	27790
B	10	0x0400000000004001	1689800797.638619000	1689800802.639920000	5.001301000	1	3	eth:ipv4:tcp	40:06:d5:ed:7d:02	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	134.190.181.17	ca	"Dalhousie University"	49307	6	0x00	1	40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_15	-_-	443	https	15	12	12369	1750	0	1368	824.6	531.2941	0	4.039402	0.3334201	0.9782555	2.99922	2473.156	0.1111111	0.7521071	0x0213	32497	33027	56	56	0	0x02	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3317761006	15	12369	0	15	1750	0	8200	65160	64533.58	64512	65160	2	0	0	0	0x035b	0x0000	15	47	0x0000011e	1380	512	0x0000	0x00	0	0x00	2392083979	3894147069	0.001	2392084.092618	1687408718.4172223192	0.000248	8.6976e-05	0.872714	0.07414158	0.2305391	0.3575191	0.9941256	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	6	7	15	15	2.142857	80	63896
A	11	0x0400000000004000	1689800802.616745000	1689800807.613428000	4.996683000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	40:06:d5:ed:7d:02	0x0800		134.190.181.17	ca	"Dalhousie University"	49308	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_14	-_-	443	https	14	17	1750	14533	0	1153	125	289.732	0	4.049388	0.3569059	1.00588	2.801859	350.2323	-0.09677419	-0.7850519	0x0a33	0	0	64	64	0	0x02	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3346536017	13	1750	0	13	14533	0	1233	65535	129588	65535	131328	5	5	6	0	0x01db	0x0000	14	46	0x0000011e	1460	64	0x0000	0x00	0	0x00	2683839748	2265269509	0.001	2683839.875476	1687116968.2667168968	0.02230995	0.000729024	4.049201	0.2478304	0.9201955	0.022568	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	7	1	7	15	2.142857	2.142857	713	32062
B	11	0x0400000000004001	1689800802.639055000	1689800807.636634000	4.997579000	1	3	eth:ipv4:tcp	40:06:d5:ed:7d:02	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	134.190.181.17	ca	"Dalhousie University"	49308	6	0x00	1	40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_17	-_-	443	https	17	14	14533	1750	0	1368	854.8823	522.696	0	4.049275	0.2939752	0.9304575	3.401647	2908.008	0.09677419	0.7850519	0x0213	1457	64065	56	56	0	0x02	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1089225981	17	14533	0	17	1750	0	9994	65160	64517.41	64512	65160	2	0	0	0	0x035b	0x0000	17	53	0x0000011e	1380	512	0x0000	0x00	0	0x00	2265270449	2683839748	0.001	2265270.556595	1687535537.422246192	0.000258048	4.3008e-05	0.853636	0.06196557	0.2115914	0.309796	0.944209	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	7	6	14	14	2.333333	97	81832
A	12	0x0400000000004000	1689800807.616293000	1689800812.615293000	4.999000000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	40:06:d5:ed:7d:02	0x0800		134.190.181.17	ca	"Dalhousie University"	49309	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_14	-_-	443	https	14	19	1750	16644	0	1153	125	287.6742	0	4.064894	0.3570715	1.009073	2.80056	350.07	-0.1515152	-0.8097206	0x0a33	0	0	64	64	0	0x02	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4223497635	13	1750	0	13	16644	0	1233	65535	129603.5	65535	131328	4	4	5	0	0x01db	0x0000	14	46	0x0000011e	1460	64	0x0000	0x00	0	0x00	3803160496	3917005811	0.001	3803160.676640	1685997652.436036672	0.02187904	0.005772992	4.064642	0.2264956	0.8792036	0.02202304	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	8	20	2.222222	2.5	973	43043
B	12	0x0400000000004001	1689800807.638172000	1689800812.638789000	5.000617000	1	3	eth:ipv4:tcp	40:06:d5:ed:7d:02	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	134.190.181.17	ca	"Dalhousie University"	49309	6	0x00	1	40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_19	-_-	443	https	19	14	16644	1750	0	1368	876	537.6196	0	4.064746	0.2631904	0.8904343	3.799531	3328.389	0.1515152	0.8097206	0x0213	62581	2939	56	56	0	0x02	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2337903578	19	16644	0	19	1750	0	9593	65160	64517.18	64512	65160	2	0	0	0	0x035b	0x0000	19	59	0x0000011e	1380	512	0x0000	0x00	0	0x00	3917006750	3803160496	0.001	3917006.936048	1685883806.2197793192	0.000144	5.1008e-05	0.837956	0.06106892	0.2076426	0.2875645	0.9033905	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	7	19	19	2.714286	119	101902
A	30	0x0400000000004000	1689800824.987252000	1689800824.987252000	0.000000000	1	3	eth:ipv4:tcp	40:06:d5:ed:7d:02	5c:e9:1e:6a:fd:c6	0x0800		175.24.227.209	cn	"Tencent cloud computing"	43262	134.190.181.17	ca	"Dalhousie University"	23	6	0x00	1	40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1	-_-	23	telnet	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0011	65535	0	254	254	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	587933288	0	0	0	0	0	0	0	64240	64240	64240	64240	0	0	0	0	0x0002	0x3000	1	1	0x00000004	1380	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.00024704	0.00024704	0.00024704	0.00024704	0	0.00024704	0	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	1	0
B	30	0x0400000000004001	1689800824.987499000	1689800824.987499000	0.000000000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	40:06:d5:ed:7d:02	0x0800		134.190.181.17	ca	"Dalhousie University"	23	175.24.227.209	cn	"Tencent cloud computing"	43262	6	0x00	1	5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_1	-_-	23	telnet	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0011	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0x0414	0x2000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0.00024704	0	0x43	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	1062	47315
A	18	0x0400000000004000	1689800812.618107000	1689800817.614919000	4.996812000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	40:06:d5:ed:7d:02	0x0800		134.190.181.17	ca	"Dalhousie University"	49310	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_16	-_-	443	https	16	19	1750	17936	0	1153	109.375	272.0483	0	4.080788	0.3123008	0.9590546	3.202042	350.2233	-0.08571429	-0.8222087	0x0a33	0	0	64	64	0	0x02	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	488898002	15	1750	0	15	17936	0	1233	65535	130129.7	65535	131328	5	6	6	0	0x01db	0x0000	16	52	0x0000011e	1460	64	0x0000	0x00	0	0x00	3459741647	2265279510	0.001	3459741.811329	1686341076.4222315968	0.02167098	0.000589952	4.080577	0.2241385	0.8833935	0.021816	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	8	20	2.222222	2.5	1066	47315
