%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,ethVlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcMacLbl_dstMacLbl,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipToS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpBFlgtMx,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPDSSF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStatesAFlags,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF
A,21,0x0400000000004001,1690474201,1690474201,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,20.50.201.200,us,Microsoft Corporation,443,134.190.181.17,ca,Dalhousie University,49198,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,443,https,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0x0011,65535,0,108,108,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,366662871,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0,0,0xc3,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,9,1,15,15
A,25,0x0400000000004001,1690474202,1690474202,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,20.50.201.200,us,Microsoft Corporation,443,134.190.181.17,ca,Dalhousie University,49201,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,443,https,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0x0011,65535,0,107,107,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1650272332,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0,0,0xc3,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,11,1,18,18
A,26,0x0400000000004001,1690474202,1690474202,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,20.50.201.200,us,Microsoft Corporation,443,134.190.181.17,ca,Dalhousie University,49200,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,443,https,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0x0011,65535,0,107,107,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,4063338134,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0,0,0xc3,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,11,2,19,19
A,27,0x0400000000004001,1690474202,1690474202,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,20.50.201.200,us,Microsoft Corporation,443,134.190.181.17,ca,Dalhousie University,49199,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,443,https,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0x0011,65535,0,107,107,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1946079770,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0,0,0xc3,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,11,1,18,18
A,29,0x0400000000004001,1690474205,1690474205,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,20.50.73.10,us,Microsoft Corporation,443,134.190.181.17,ca,Dalhousie University,49268,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,443,https,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0x0011,65535,0,108,108,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3767852103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0,0,0xc3,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,11,1,18,18
A,30,0x0400000000004001,1690474206,1690474206,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,20.50.201.200,us,Microsoft Corporation,443,134.190.181.17,ca,Dalhousie University,49237,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,443,https,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0x0011,65535,0,107,107,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1643253408,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0,0,0xc3,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,11,1,18,18
A,31,0x0400000000004001,1690474207,1690474207,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,20.50.73.10,us,Microsoft Corporation,443,134.190.181.17,ca,Dalhousie University,49286,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,443,https,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0x0011,65535,0,108,108,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3432864536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0,0,0xc3,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,11,1,18,18
A,34,0x0400000000004001,1690474208,1690474208,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,20.50.73.10,us,Microsoft Corporation,443,134.190.181.17,ca,Dalhousie University,49299,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,443,https,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0x0011,65535,0,108,108,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1869005167,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0,0,0xc3,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,12,1,19,19
A,35,0x0400000000004001,1690474211,1690474211,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,20.190.139.170,us,Microsoft Corporation,443,134.190.181.17,ca,Dalhousie University,49284,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,443,https,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0x0011,65535,0,116,116,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3547761977,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0,0,0xc3,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,12,1,19,19
A,32,0x0400000000004001,1690474208,1690474254,46.68047,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,40.112.143.140,us,Microsoft Corporation,443,134.190.181.17,ca,Dalhousie University,49202,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_11,-_-,443,https,11,0,414,0,0,46,37.63636,15.3143,0,20.77887,4.243679,5.676293,0.2356446,8.868805,1,1,0x0013,1,1,107,107,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3061104966,3,93,0,11,0,0,0,16384,11468.8,0,16384,1,0,0,0,0x051d,0x0000,10,30,0x00000102,0,0,0x0000,0x00,0,0x00,703777488,2572613303,0.001,703777.5214,1689770456,0,65535,0,0,0,0,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,15,1,22,22
