%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,ethVlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcMacLbl_dstMacLbl,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipToS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpBFlgtMx,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPDSSF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStatesAFlags,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF
A,24,0x0400000000004000,1689012048,1689012048,0.137782,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,61711,17.248.202.64,us,Apple Inc,443,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_16,-_-,443,https,16,14,2160,7578,0,1226,135,294.0684,0,0.040791,0.008611375,0.009408794,116.1255,15676.94,0.06666667,-0.5563771,0x4a13,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2795486477,14,2160,0,15,7578,1,1519,65535,4418.293,2752,65535,1,1,1,0,0x011b,0x0008,16,55,0x0000013e,1460,64,0x0000,0x00,0,0x00,2962007500,989952725,0.001,2962007.641,1686050041,0.012356,0.000557,0.04069,0.01296121,0.00835159,0.012447,0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,10,1,8,18,1.8
B,24,0x0400000000004001,1689012048,1689012048,0.125983,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,17.248.202.64,us,Apple Inc,443,134.190.181.17,ca,Dalhousie University,61711,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_14,-_-,443,https,14,16,7578,2160,0,1368,541.2857,569.5036,0,0.02886,0.008998786,0.009030283,111.1261,60150.97,-0.06666667,0.5563771,0x0213,1,42738,56,56,0,0x00,0x2044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2468893831,11,8946,0,14,2160,0,2736,65160,64239.36,64128,65160,2,0,0,0,0x031b,0x0240,14,44,0x0000011e,1380,128,0x0000,0x00,0,0x00,989952726,2962007488,0.001,989952.773,1688022095,9.10E-05,5.50E-05,0.011286,0.001858125,0.002996705,0.01481934,0.008872953,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,10,7,17,17
A,20,0x0400000000004000,1689012048,1689012048,0.895364,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,61710,17.248.202.64,us,Apple Inc,443,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_17,-_-,443,https,17,17,2675,9077,0,1223,157.3529,323.9324,0,0.471905,0.05266847,0.1138851,18.98669,2987.612,0,-0.5447583,0x4213,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2313899279,16,2675,0,16,8570,1,2034,65535,2960.646,2752,65535,1,0,0,0,0x011b,0x0008,17,58,0x0000013e,1460,64,0x0000,0x00,0,0x00,2035890117,1920215106,0.001,2035890.214,1686976158,0.011492,0.000733,0.203257,0.04455794,0.07063006,0.011682,0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,10,1,6,16,1.6
B,20,0x0400000000004001,1689012048,1689012048,0.896877,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,17.248.202.64,us,Apple Inc,443,134.190.181.17,ca,Dalhousie University,61710,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_17,-_-,443,https,17,17,9077,2675,0,1368,533.9412,560.7733,0,0.48511,0.05275748,0.1165407,18.95466,10120.67,0,0.5447583,0x0213,48055,17467,56,56,0,0x00,0x2044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3725043693,16,8570,0,17,2675,0,2382,65160,64166.2,64128,65160,2,0,0,0,0x031b,0x0040,17,53,0x0000011e,1380,128,0x0000,0x00,0,0x00,1920215590,2035890117,0.001,1920215.681,1687091833,0.00019,7.10E-05,0.472105,0.03653229,0.109703,0.08109023,0.1304736,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,10,5,15,15
A,31,0x0400000000004000,1689012049,1689012049,0.145398,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,61713,17.248.202.64,us,Apple Inc,443,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_17,-_-,443,https,17,15,2675,8569,0,1223,157.3529,323.9324,0,0.050979,0.008552825,0.01096931,116.9204,18397.78,0.0625,-0.5241907,0x0213,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1340816205,15,2675,0,16,8569,0,2034,65535,2960.646,2752,65535,1,0,0,0,0x011b,0x0000,17,55,0x0000011e,1460,64,0x0000,0x00,0,0x00,3611742400,1294996371,0.001,3611742.572,1685400306,0.01233,0.000753,0.050861,0.0116314,0.01068562,0.012478,0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,10,1,4,14,1.4
B,31,0x0400000000004001,1689012049,1689012049,0.13517,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,17.248.202.64,us,Apple Inc,443,134.190.181.17,ca,Dalhousie University,61713,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_15,-_-,443,https,15,17,8569,2675,0,1368,571.2667,580.4647,0,0.038887,0.009011334,0.009972809,110.9714,63394.25,-0.0625,0.5241907,0x0213,1,50392,56,56,0,0x00,0x2040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3912922390,15,8569,0,15,2675,0,1368,65160,64205.95,64128,65160,2,0,0,0,0x031b,0x0000,15,47,0x0000011e,1380,128,0x0000,0x00,0,0x00,1294996371,3611742389,0.001,1294996.433,1687717052,0.000148,4.60E-05,0.010179,0.001923941,0.003330556,0.01355534,0.01119264,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,10,3,13,13
A,33,0x0400000000004000,1689012049,1689012049,0.142323,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,61714,17.248.202.64,us,Apple Inc,443,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_15,-_-,443,https,15,14,2160,7578,0,1226,144,300.5238,0,0.049796,0.0094882,0.01148477,105.3941,15176.75,0.03448276,-0.5563771,0x4a13,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3256493212,13,2160,0,14,7578,1,1519,65535,4546.036,2752,65535,1,1,1,0,0x011b,0x0008,15,52,0x0000013e,1460,64,0x0000,0x00,0,0x00,522828082,2769519625,0.001,522828.1068,1688489221,0.012816,0.001724,0.049648,0.01499072,0.009745277,0.013031,0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,10,1,2,12,1.2
B,33,0x0400000000004001,1689012049,1689012049,0.131231,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,17.248.202.64,us,Apple Inc,443,134.190.181.17,ca,Dalhousie University,61714,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_14,-_-,443,https,14,15,7578,2160,0,1368,541.2857,569.5036,0,0.036296,0.009373643,0.009651152,106.6821,57745.5,-0.03448276,0.5563771,0x0213,1,36180,56,56,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1249598636,11,8946,0,14,2160,0,2736,65160,64239.36,64128,65160,2,0,0,0,0x031b,0x0240,14,44,0x0000011e,1380,128,0x0000,0x00,0,0x00,2769519626,522828069,0.001,2769519.758,1686242529,0.000215,0.000147,0.008246,0.0014452,0.001990388,0.01643592,0.009946461,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,10,1,11,11
A,28,0x0400000000004000,1689012048,1689012115,66.170363,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,61712,13.59.48.42,us,Amazon Technologies Inc,443,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_25,-_-,443,https,25,24,5592,5697,0,1368,223.68,379.5604,0,43.81446,2.646815,8.951415,0.3778127,84.50913,0.02040816,-0.00930109,0x0a13,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2973257442,20,5592,0,22,5645,0,1990,65535,2681.626,0,65535,2,2,2,0,0x011f,0x00c0,23,73,0x0000011e,1460,64,0x0000,0x00,0,0x00,1673600701,3628237758,0.001,1673600.78,1687338514,0.052425,0.000301,0.0588,0.03765021,0.02162053,0.052621,0,0x52,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,9,1,2,12,1.333333
B,28,0x0400000000004001,1689012049,1689012115,66.117875,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,13.59.48.42,us,Amazon Technologies Inc,443,134.190.181.17,ca,Dalhousie University,61712,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_24,-_-,443,https,24,25,5697,5592,0,1368,237.375,380.6428,0,43.86924,2.754911,9.138,0.3629881,86.16429,-0.02040816,0.00930109,0x4213,1,43012,241,241,0,0x00,0x2040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2780058477,24,5673,0,24,4465,2,1368,62643,58859.84,58624,62643,5,0,0,0,0x031b,0x0008,24,80,0x0000013e,1380,128,0x0000,0x00,0,0x00,3628281628,1673600701,0.001,3628281.8,1685383833,0.000196,3.50E-05,43.81525,5.873129,12.39479,5.910779,12.39481,0x12,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,9,1,11,11
A,39,0x0400000000004000,1689012155,1689012155,0.00185,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,61699,17.253.125.206,us,Apple Inc,443,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_5,-_-,443,https,5,4,24,24,0,24,4.8,8.331146,0,0.000886,0.00037,0.000344475,2702.703,12972.97,0.1111111,0,0x0813,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3555246752,5,24,0,5,0,1,24,2047,2047.51,2047,2048,0,1,1,0,0x0119,0x0008,5,15,0x00000102,0,1,0x0000,0x00,0,0x00,3922453812,1600754849,0.001,3922453.998,1685089701,0,0.01332,0.01332,0.00333,0.004995,0,0,0x07,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,9,1,2,12,1.333333
B,39,0x0400000000004001,1689012155,1689012155,0.015396,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,17.253.125.206,us,Apple Inc,443,134.190.181.17,ca,Dalhousie University,61699,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_4,-_-,443,https,4,5,24,24,0,24,6,7.81025,0,0.015393,0.003849,0.005772,259.8077,1558.846,-0.1111111,0,0x0013,2900,1,59,59,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3070395489,2,24,0,3,0,0,0,251,175.7,0,251,1,0,0,0,0x011d,0x0000,3,9,0x00000102,0,1,0x0000,0x00,0,0x00,1600754884,3922338634,0.001,1600754.96,1687411400,0,0.000223,0.002073,0.0008392,0.000626154,0.0041692,0.005034093,0x47,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,9,1,11,11
A,40,0x0400000000004000,1689012159,1689012159,0.002396,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,61688,142.176.208.195,ca,Stentor National Integrated Co,443,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_5,-_-,443,https,5,5,24,24,0,24,4.8,8.331146,0,0.001402,0.0004792,0.000490685,2086.811,10016.69,0,0,0x0013,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,111771570,5,24,0,5,0,1,24,2043,2043,2043,2043,0,0,0,0,0x0119,0x0008,5,15,0x00000102,0,1,0x0000,0x00,0,0x00,1785054134,2614673900,0.001,1785054.219,1687227104,0,0.003801,0.003801,0.00095025,0.001425375,0,0,0x07,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,9,1,2,12,1.333333
B,40,0x0400000000004001,1689012159,1689012159,0.00643,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,142.176.208.195,ca,Stentor National Integrated Co,443,134.190.181.17,ca,Dalhousie University,61688,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_5,-_-,443,https,5,5,24,24,0,24,4.8,7.308078,0,0.006428,0.001286,0.002231189,777.605,3732.504,0,0,0x0813,40604,40604,60,254,1,0x60,0x2044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2516882429,2,24,0,4,0,0,0,503,859.37,0,2043,1,1,1,0,0x051d,0x0000,3,9,0x00000102,0,1,0x0000,0x00,0,0x00,2614673914,1784934046,0.001,2614674.038,1686397485,0,0.000231,0.002627,0.0009634,0.000804255,0.00191365,0.001636619,0x57,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,9,1,11,11
A,30,0x0400000000004000,1689012049,1689012154,105.057614,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,61689,34.107.221.82,us,Google LLC,80,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_13,-_-,80,http,13,12,0,0,0,0,0,0,0,10.12398,8.081355,3.282228,0.1237416,0,0.04,0,0x0013,0,45778,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1559371177,12,1,0,13,0,10,0,2048,2048,2048,2048,0,0,0,0,0x0111,0x0288,2,6,0x00000102,0,1,0x0000,0x00,0,0x00,1312401511,1964293764,0.001,1312401.573,1687699752,0,0.024033,0.029672,0.02709833,0.001686468,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,11,1,4,4,0.3636364
B,30,0x0400000000004001,1689012049,1689012154,105.029088,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,34.107.221.82,us,Google LLC,80,134.190.181.17,ca,Dalhousie University,61689,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_12,-_-,80,http,12,13,0,0,0,0,0,0,0,10.1231,8.752424,2.503633,0.1142541,0,-0.04,0,0x0013,1,1,120,120,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3071793811,12,0,0,12,0,11,0,265,265,265,265,0,0,0,0,0x0111,0x0120,12,36,0x00000102,0,1,0x0000,0x00,0,0x00,1964293764,1312401481,0.001,1964293.857,1687047860,0,0.000283,10.09773,8.056341,3.279933,8.08344,3.279933,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,11,3,3,3
A,29,0x0400000000004000,1689012049,1689012154,105.08592,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,61691,34.107.221.82,us,Google LLC,80,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_13,-_-,80,http,13,12,0,0,0,0,0,0,0,10.124,8.083532,3.282449,0.1237083,0,0.04,0,0x0013,0,39868,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1885825268,12,1,0,13,0,10,0,2048,2048,2048,2048,0,0,0,0,0x0111,0x0288,2,6,0x00000102,0,1,0x0000,0x00,0,0x00,3590175144,1964293765,0.001,3590175.315,1685421978,0,0.0241,0.029753,0.02712475,0.001691159,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,11,1,2,2,0.1818182
B,29,0x0400000000004001,1689012049,1689012154,105.057936,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,34.107.221.82,us,Google LLC,80,134.190.181.17,ca,Dalhousie University,61691,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_12,-_-,80,http,12,13,0,0,0,0,0,0,0,10.1231,8.754829,2.50342,0.1142227,0,-0.04,0,0x0013,1,1,120,120,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,333555053,12,0,0,12,0,11,0,261,261,261,261,0,0,0,0,0x0111,0x0120,12,36,0x00000102,0,1,0x0000,0x00,0,0x00,1964293765,3590175114,0.001,1964293.858,1687047860,0,0.000401,10.09767,8.058494,3.280164,8.085618,3.280164,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,11,1,1,1
A,50,0x0400000000004000,1689012186,1689012186,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,45.61.186.239,us,FranTech Solutions,41832,134.190.181.17,ca,Dalhousie University,9080,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,9080,glrpc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0011,65535,0,254,254,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2430291435,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0x0002,0x3000,1,1,0x00000004,1380,1,0x0000,0x00,0,0x00,0,0,0,0,0,0.000187,0.000187,0.000187,0.000187,0,0.000187,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,2,2,2
B,50,0x0400000000004001,1689012186,1689012186,0,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,9080,45.61.186.239,us,FranTech Solutions,41832,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_1,-_-,9080,glrpc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0011,65535,0,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x2000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0.000187,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,1,1,0.5
A,51,0x0400000000004000,1689012187,1689012187,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,45.61.186.239,us,FranTech Solutions,41832,134.190.181.17,ca,Dalhousie University,9080,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,9080,glrpc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0011,65535,0,254,254,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2430291435,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0x0002,0x3000,1,1,0x00000004,1380,1,0x0000,0x00,0,0x00,0,0,0,0,0,0.000176,0.000176,0.000176,0.000176,0,0.000176,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,2,2,2
B,51,0x0400000000004001,1689012187,1689012187,0,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,9080,45.61.186.239,us,FranTech Solutions,41832,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_1,-_-,9080,glrpc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0011,65535,0,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x2000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0.000176,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,1,1,0.5
A,52,0x0400000000004000,1689012188,1689012188,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,45.61.186.239,us,FranTech Solutions,41832,134.190.181.17,ca,Dalhousie University,9080,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,9080,glrpc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0011,65535,0,254,254,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2430291435,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0x0002,0x3000,1,1,0x00000004,1380,1,0x0000,0x00,0,0x00,0,0,0,0,0,0.00025,0.00025,0.00025,0.00025,0,0.00025,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,2,2,2
B,52,0x0400000000004001,1689012188,1689012188,0,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,9080,45.61.186.239,us,FranTech Solutions,41832,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_1,-_-,9080,glrpc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0011,65535,0,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x2000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0.00025,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,1,1,0.5
A,53,0x0400000000004000,1689012190,1689012190,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,45.61.186.239,us,FranTech Solutions,41832,134.190.181.17,ca,Dalhousie University,9080,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,9080,glrpc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0011,65535,0,254,254,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2430291435,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0x0002,0x3000,1,1,0x00000004,1380,1,0x0000,0x00,0,0x00,0,0,0,0,0,0.000182,0.000182,0.000182,0.000182,0,0.000182,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,2,2,2
B,53,0x0400000000004001,1689012190,1689012190,0,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,9080,45.61.186.239,us,FranTech Solutions,41832,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_1,-_-,9080,glrpc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0011,65535,0,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x2000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0.000182,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,1,1,0.5
A,54,0x0400000000004000,1689012194,1689012194,0,1,3,eth:ipv4:tcp,40:06:d5:ed:7d:02,5c:e9:1e:6a:fd:c6,0x0800,,45.61.186.239,us,FranTech Solutions,41832,134.190.181.17,ca,Dalhousie University,9080,6,0x00,1,40:06:d5:ed:7d:02_5c:e9:1e:6a:fd:c6_1,-_-,9080,glrpc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0011,65535,0,254,254,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2430291435,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0x0002,0x3000,1,1,0x00000004,1380,1,0x0000,0x00,0,0x00,0,0,0,0,0,0.000124,0.000124,0.000124,0.000124,0,0.000124,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,2,2,2
B,54,0x0400000000004001,1689012194,1689012194,0,1,3,eth:ipv4:tcp,5c:e9:1e:6a:fd:c6,40:06:d5:ed:7d:02,0x0800,,134.190.181.17,ca,Dalhousie University,9080,45.61.186.239,us,FranTech Solutions,41832,6,0x00,1,5c:e9:1e:6a:fd:c6_40:06:d5:ed:7d:02_1,-_-,9080,glrpc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0011,65535,0,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0x0414,0x2000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0,0,0,0,65535,0,0,0,0.000124,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,1,1,0.5
